timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,timestamp_ns,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,sessionid,timedatestamp,desiredaccess,returncode,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,cycletime,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-11-10 13:57:05.2076813Z","2025-11-10 13:57:05.2076813Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\adaptive_policy.5.log.gz",,,,,,,,,,1762783025207681300,,,,,,,18446714997475905904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2084390Z","2025-11-10 13:57:05.2084390Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\adaptive_policy.log",,,,,,,,,,1762783025208439000,8224,83886148,18446690209788934768,18446690209681564584,5860,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2084467Z","2025-11-10 13:57:05.2084467Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\adaptive_policy.log",,,,,,,,,,1762783025208446700,,,,,,,18446714997474754928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2119923Z","2025-11-10 13:57:05.2119923Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\cortex-xdr-payload.log",,,,,,,,,,1762783025211992300,8224,83886148,18446690209788939168,18446690209836790008,5860,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2120030Z","2025-11-10 13:57:05.2120030Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\cortex-xdr-payload.log",,,,,,,,,,1762783025212003000,,,,,,,18446714997476970864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2132856Z","2025-11-10 13:57:05.2132856Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\cydump.log",,,,,,,,,,1762783025213285600,8224,83886148,18446690209788936768,18446690209681564584,5860,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2133133Z","2025-11-10 13:57:05.2133133Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\cydump.log",,,,,,,,,,1762783025213313300,,,,,,,18446714997206491504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2138526Z","2025-11-10 13:57:05.2138526Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\cytool.admin.log",,,,,,,,,,1762783025213852600,8224,83886148,18446690209788939568,18446690209836790008,5860,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2138635Z","2025-11-10 13:57:05.2138635Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\cytool.admin.log",,,,,,,,,,1762783025213863500,,,,,,,18446714997190611312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2140492Z","2025-11-10 13:57:05.2140492Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","  220 WerFault.exe",11248,,,"11812 notepad.exe",,,,,,,,,,,,,1762783025214049200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2140781Z","2025-11-10 13:57:05.2140781Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","  220 WerFault.exe",11248,,,"11812 notepad.exe",,,,,,,,,,,,,1762783025214078100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2141080Z","2025-11-10 13:57:05.2141080Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","  220 WerFault.exe",11248,,,"11812 notepad.exe",,,,,,,,,,,,,1762783025214108000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2141158Z","2025-11-10 13:57:05.2141158Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  220 WerFault.exe",11248,,,"11812 notepad.exe",2292,,,,,,,,,,,,1762783025214115800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2144067Z","2025-11-10 13:57:05.2144067Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\cytool.log",,,,,,,,,,1762783025214406700,8224,83886148,18446690209788929168,18446690209681564584,5860,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2144153Z","2025-11-10 13:57:05.2144153Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\cytool.log",,,,,,,,,,1762783025214415300,,,,,,,18446714997189685616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2149182Z","2025-11-10 13:57:05.2149182Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\event_collection.0.log.gz",,,,,,,,,,1762783025214918200,8224,83886148,18446690209907833520,18446690209681564584,5860,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2149279Z","2025-11-10 13:57:05.2149279Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\event_collection.0.log.gz",,,,,,,,,,1762783025214927900,,,,,,,18446714997422125424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2156876Z","2025-11-10 13:57:05.2156876Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\event_collection.1.log.gz",,,,,,,,,,1762783025215687600,8224,83886148,18446690209907937520,18446690209681564584,5860,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2156962Z","2025-11-10 13:57:05.2156962Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\event_collection.1.log.gz",,,,,,,,,,1762783025215696200,,,,,,,18446714997364048240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2166838Z","2025-11-10 13:57:05.2166838Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\event_collection.2.log.gz",,,,,,,,,,1762783025216683800,8224,83886148,18446690209907927920,18446690209681564584,5860,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2166944Z","2025-11-10 13:57:05.2166944Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\event_collection.2.log.gz",,,,,,,,,,1762783025216694400,,,,,,,18446714997188907376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2180725Z","2025-11-10 13:57:05.2180725Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\event_collection.3.log.gz",,,,,,,,,,1762783025218072500,8224,83886148,18446690209907940320,18446690209836790008,5860,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2180834Z","2025-11-10 13:57:05.2180834Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\event_collection.3.log.gz",,,,,,,,,,1762783025218083400,,,,,,,18446714997326287216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2188298Z","2025-11-10 13:57:05.2188298Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\event_collection.4.log.gz",,,,,,,,,,1762783025218829800,8224,83886148,18446690209907946320,18446690209681564584,5860,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2188402Z","2025-11-10 13:57:05.2188402Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\event_collection.4.log.gz",,,,,,,,,,1762783025218840200,,,,,,,18446714997345644912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2195546Z","2025-11-10 13:57:05.2195546Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\event_collection.5.log.gz",,,,,,,,,,1762783025219554600,8224,83886148,18446690209907960320,18446690209681564584,5860,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2195660Z","2025-11-10 13:57:05.2195660Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\event_collection.5.log.gz",,,,,,,,,,1762783025219566000,,,,,,,18446714997533024624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2202597Z","2025-11-10 13:57:05.2202597Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\event_collection.6.log.gz",,,,,,,,,,1762783025220259700,8224,83886148,18446690209907975520,18446690209681564584,5860,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2202678Z","2025-11-10 13:57:05.2202678Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\event_collection.6.log.gz",,,,,,,,,,1762783025220267800,,,,,,,18446714997191438704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2212641Z","2025-11-10 13:57:05.2212641Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\event_collection.7.log.gz",,,,,,,,,,1762783025221264100,8224,83886148,18446690209907990720,18446690209681564584,5860,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2212742Z","2025-11-10 13:57:05.2212742Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\event_collection.7.log.gz",,,,,,,,,,1762783025221274200,,,,,,,18446714997639541104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2220431Z","2025-11-10 13:57:05.2220431Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\event_collection.8.log.gz",,,,,,,,,,1762783025222043100,8224,83886148,18446690209907985520,18446690209836790008,5860,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2220525Z","2025-11-10 13:57:05.2220525Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\event_collection.8.log.gz",,,,,,,,,,1762783025222052500,,,,,,,18446714997529706864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2228338Z","2025-11-10 13:57:05.2228338Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\event_collection.log",,,,,,,,,,1762783025222833800,8224,83886148,18446690209907981520,18446690209673968392,5860,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2228422Z","2025-11-10 13:57:05.2228422Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\event_collection.log",,,,,,,,,,1762783025222842200,,,,,,,18446714997362999664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2256482Z","2025-11-10 13:57:05.2256482Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\forensic_scripts.log",,,,,,,,,,1762783025225648200,8224,83886148,18446690209907993920,18446690209865483864,5860,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2256594Z","2025-11-10 13:57:05.2256594Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\forensic_scripts.log",,,,,,,,,,1762783025225659400,,,,,,,18446714997406134640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2262557Z","2025-11-10 13:57:05.2262557Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\ProcessExceptionLoggingFilter.log",,,,,,,,,,1762783025226255700,8224,83886148,18446690209907994320,18446690209865483864,5860,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2262655Z","2025-11-10 13:57:05.2262655Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\ProcessExceptionLoggingFilter.log",,,,,,,,,,1762783025226265500,,,,,,,18446714997535949168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2288094Z","2025-11-10 13:57:05.2288094Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\python_service.1.log.gz",,,,,,,,,,1762783025228809400,8224,83886148,18446690209798603344,18446690209681564584,5860,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2288194Z","2025-11-10 13:57:05.2288194Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\python_service.1.log.gz",,,,,,,,,,1762783025228819400,,,,,,,18446714997465289072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2296589Z","2025-11-10 13:57:05.2296589Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\python_service.2.log.gz",,,,,,,,,,1762783025229658900,8224,83886148,18446690209798609344,18446690209681564584,5860,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2296683Z","2025-11-10 13:57:05.2296683Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\python_service.2.log.gz",,,,,,,,,,1762783025229668300,,,,,,,18446714997443342704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2305060Z","2025-11-10 13:57:05.2305060Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\python_service.3.log.gz",,,,,,,,,,1762783025230506000,8224,83886148,18446690209798620944,18446690209681564584,5860,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2305171Z","2025-11-10 13:57:05.2305171Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\python_service.3.log.gz",,,,,,,,,,1762783025230517100,,,,,,,18446714997522354544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2318666Z","2025-11-10 13:57:05.2318666Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\python_service.4.log.gz",,,,,,,,,,1762783025231866600,8224,83886148,18446690209692380608,18446690209865483864,5860,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2318751Z","2025-11-10 13:57:05.2318751Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\python_service.4.log.gz",,,,,,,,,,1762783025231875100,,,,,,,18446714997190214000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2330680Z","2025-11-10 13:57:05.2330680Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\python_service.5.log.gz",,,,,,,,,,1762783025233068000,8224,83886148,18446690209692385408,18446690209865483864,5860,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2330791Z","2025-11-10 13:57:05.2330791Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\python_service.5.log.gz",,,,,,,,,,1762783025233079100,,,,,,,18446714997390463344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2339617Z","2025-11-10 13:57:05.2339617Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\python_service.log",,,,,,,,,,1762783025233961700,8224,83886148,18446690209692384608,18446690209865483864,5860,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2341323Z","2025-11-10 13:57:05.2341323Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\python_service.log",,,,,,,,,,1762783025234132300,,,,,,,18446714997428666736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2374487Z","2025-11-10 13:57:05.2374487Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\python_service.log.1",,,,,,,,,,1762783025237448700,8224,83886148,18446690209692377408,18446690209865483864,5860,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2374575Z","2025-11-10 13:57:05.2374575Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5860,,,,,,"C:\ProgramData\Cyvera\Prevention\f8d3c37c-a391-40a6-b27a-f1343324d2b0\Logs\python_service.log.1",,,,,,,,,,1762783025237457500,,,,,,,18446714997380546928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2831154Z","2025-11-10 13:57:05.2831154Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",11872,,,,,,"C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Features-Package0314~31bf3856ad364e35~amd64~~10.0.19041.6216.cat",,,,,,,,,,1762783025283115400,,,,,,,18446714997197998816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:05.2833655Z","2025-11-10 13:57:05.2833655Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",11872,,,,,,"C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Features-Package0314~31bf3856ad364e35~amd64~~10.0.19041.6456.cat",,,,,,,,,,1762783025283365500,,,,,,,18446714997334730496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
