timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,timestamp_ns,userstackbase,userstacklimit,win32startaddr,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,cycletime,commitcharge,commitpeak,cpucyclecount,createtime,exitcode,exittime,handlecount,hardfaultcount,processsequencenumber,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processtokenelevationtype,processtokeniselevated,sessionid,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,lastprotectionmask,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,bytescopied,operationstatus,viewsize,targetthreadcreatetime,targetthreadid
"2025-11-10 14:21:03.9836513Z","2025-11-10 14:21:03.9836513Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8940 WerFault.exe",7660,,," 8940 WerFault.exe",,,"C:\Windows\System32\powrprof.dll",,,,,,,,,,,,,,,,1762784463983651300,,,,140737277919232,140737277919232,362119,307200,102339848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:03.9840286Z","2025-11-10 14:21:03.9840286Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8940 WerFault.exe",7660,,," 8940 WerFault.exe",,,"C:\Windows\System32\Faultrep.dll",,,,,,,,,,,,,,,,1762784463984028600,,,,140736770342912,140736770342912,549959,503808,4008651566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:03.9848943Z","2025-11-10 14:21:03.9848943Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8940 WerFault.exe",7660,,," 8940 WerFault.exe",,,"C:\Windows\System32\dbgcore.dll",,,,,,,,,,,,,,,,1762784463984894300,,,,140737192198144,140737192198144,257225,212992,3169675796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:03.9871994Z","2025-11-10 14:21:03.9871994Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 2972 cyserver.exe",9696,,," 9520 cysandbox.exe",,,,,,,,,,,,,,,,,,,1762784463987199400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:03.9880919Z","2025-11-10 14:21:03.9880919Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8940 WerFault.exe",7660,,," 8940 WerFault.exe",,,"C:\Windows\System32\umpdc.dll",,,,,,,,,,,,,,,,1762784463988091900,,,,140737277788160,140737277788160,102984,73728,3722146716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:03.9899372Z","2025-11-10 14:21:03.9899372Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8940 WerFault.exe",7660,,," 8940 WerFault.exe",,,"C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.6456_none_60b8a6cb71f64256\comctl32.dll",,,,,,,,,,,,,,,,1762784463989937200,,,,140737005158400,140737005158400,2755026,2732032,1852891267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:03.9913271Z","2025-11-10 14:21:03.9913271Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8940 WerFault.exe",7660,,," 8940 WerFault.exe",,,"C:\Windows\System32\gdi32.dll",,,,,,,,,,,,,,,,1762784463991327100,,,,140737309507584,140737309507584,210990,176128,2413768611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:03.9916123Z","2025-11-10 14:21:03.9916123Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8940 WerFault.exe",7660,,," 8940 WerFault.exe",,,"C:\Windows\System32\win32u.dll",,,,,,,,,,,,,,,,1762784463991612300,,,,140737281196032,140737281196032,183095,139264,3760910660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:03.9918277Z","2025-11-10 14:21:03.9918277Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8940 WerFault.exe",7660,,," 8940 WerFault.exe",,,"C:\Windows\System32\gdi32full.dll",,,,,,,,,,,,,,,,1762784463991827700,,,,140737281392640,140737281392640,1167211,1150976,1288019395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:03.9920875Z","2025-11-10 14:21:03.9920875Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8940 WerFault.exe",7660,,," 8940 WerFault.exe",,,"C:\Windows\System32\user32.dll",,,,,,,,,,,,,,,,1762784463992087500,,,,140737322287104,140737322287104,1767867,1708032,1351922499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:03.9932772Z","2025-11-10 14:21:03.9932772Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 8940 WerFault.exe",7660,,," 8940 WerFault.exe",,,"C:\Windows\System32\imm32.dll",,,,,,,,,,,,,,,,1762784463993277200,,,,140737309310976,140737309310976,238320,192512,770155462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:03.9948776Z","2025-11-10 14:21:03.9948776Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 2944 svchost.exe",9356,,," 2972 cyserver.exe",11256,,,,,,,,,,,,,,,,,,1762784463994877600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:03.9949057Z","2025-11-10 14:21:03.9949057Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 2944 svchost.exe",9356,,," 2972 cyserver.exe",11256,,,,,,,,,,,,,,,,,,1762784463994905700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0233061Z","2025-11-10 14:21:04.0233061Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11172 cyrprtui.exe",1780,,,"11172 cyrprtui.exe",,,"C:\Program Files\Palo Alto Networks\Traps\cyrprtui.exe",,,,,,,,,,,,,,,,1762784464023306100,,,,140695028367360,140695028367360,649765,602112,1738162012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0233668Z","2025-11-10 14:21:04.0233668Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11172 cyrprtui.exe",1780,,,"11172 cyrprtui.exe",,,"C:\Windows\System32\ntdll.dll",,,,,,,,,,,,,,,,1762784464023366800,,,,140737324318720,140737324318720,2048895,2064384,2127151453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0240653Z","2025-11-10 14:21:04.0240653Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11172 cyrprtui.exe",1780,,,"11172 cyrprtui.exe",,,"C:\Windows\System32\kernel32.dll",,,,,,,,,,,,,,,,1762784464024065300,,,,140737321435136,140737321435136,801304,794624,4007722010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0244175Z","2025-11-10 14:21:04.0244175Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11172 cyrprtui.exe",1780,,,"11172 cyrprtui.exe",,,"C:\Windows\System32\KernelBase.dll",,,,,,,,,,,,,,,,1762784464024417500,,,,140737318289408,140737318289408,3171178,3104768,1448155220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0250292Z","2025-11-10 14:21:04.0250292Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","  576 csrss.exe",592,,,"11172 cyrprtui.exe",,,,,,,,,,,,,,,,,,,1762784464025029200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33554432,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0250425Z","2025-11-10 14:21:04.0250425Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  576 csrss.exe",592,,,"11172 cyrprtui.exe",1780,,,,,,,,,,,,,,,,,,1762784464025042500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33554432,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0257941Z","2025-11-10 14:21:04.0257941Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11172 cyrprtui.exe",1780,,,"11172 cyrprtui.exe",,,"C:\Windows\System32\shlwapi.dll",,,,,,,,,,,,,,,,1762784464025794100,,,,140737286504448,140737286504448,402188,372736,2061718160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0260870Z","2025-11-10 14:21:04.0260870Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11172 cyrprtui.exe",1780,,,"11172 cyrprtui.exe",,,"C:\Windows\System32\msvcrt.dll",,,,,,,,,,,,,,,,1762784464026087000,,,,140737314357248,140737314357248,681663,647168,2616593924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0261886Z","2025-11-10 14:21:04.0261886Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","11172 cyrprtui.exe",1780,,,"11172 cyrprtui.exe",,,,,,,,,,,,,18446606103151587328,18446606103151558656,140737324634384,0,1033601630208,5116,1762784464026188600,1033604431872,1033604427776,140737324634384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0262102Z","2025-11-10 14:21:04.0262102Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","11172 cyrprtui.exe",1780,,,"11172 cyrprtui.exe",5116,,,,,,,,,,,,,,,,,,1762784464026210200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0262138Z","2025-11-10 14:21:04.0262138Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  720 lsass.exe",5732,,," 2972 cyserver.exe",11256,,,,,,,,,,,,,,,,,,1762784464026213800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0263025Z","2025-11-10 14:21:04.0263025Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11172 cyrprtui.exe",1780,,,"11172 cyrprtui.exe",,,"C:\Windows\System32\user32.dll",,,,,,,,,,,,,,,,1762784464026302500,,,,140737322287104,140737322287104,1767867,1708032,1351922499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0263774Z","2025-11-10 14:21:04.0263774Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  720 lsass.exe",5732,,," 2972 cyserver.exe",11256,,,,,,,,,,,,,,,,,,1762784464026377400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0263881Z","2025-11-10 14:21:04.0263881Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11172 cyrprtui.exe",1780,,,"11172 cyrprtui.exe",,,"C:\Windows\System32\win32u.dll",,,,,,,,,,,,,,,,1762784464026388100,,,,140737281196032,140737281196032,183095,139264,3760910660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0264625Z","2025-11-10 14:21:04.0264625Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11172 cyrprtui.exe",1780,,,"11172 cyrprtui.exe",,,"C:\Windows\System32\gdi32.dll",,,,,,,,,,,,,,,,1762784464026462500,,,,140737309507584,140737309507584,210990,176128,2413768611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0265043Z","2025-11-10 14:21:04.0265043Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  720 lsass.exe",5732,,," 2972 cyserver.exe",11256,,,,,,,,,,,,,,,,,,1762784464026504300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0266134Z","2025-11-10 14:21:04.0266134Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11172 cyrprtui.exe",1780,,,"11172 cyrprtui.exe",,,"C:\Windows\System32\gdi32full.dll",,,,,,,,,,,,,,,,1762784464026613400,,,,140737281392640,140737281392640,1167211,1150976,1288019395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0266351Z","2025-11-10 14:21:04.0266351Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 2944 svchost.exe",9356,,," 2972 cyserver.exe",11256,,,,,,,,,,,,,,,,,,1762784464026635100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0266595Z","2025-11-10 14:21:04.0266595Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 2944 svchost.exe",9356,,," 2972 cyserver.exe",11256,,,,,,,,,,,,,,,,,,1762784464026659500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0267089Z","2025-11-10 14:21:04.0267089Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11172 cyrprtui.exe",1780,,,"11172 cyrprtui.exe",,,"C:\Windows\System32\msvcp_win.dll",,,,,,,,,,,,,,,,1762784464026708900,,,,140737279819776,140737279819776,659111,643072,958749903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0267927Z","2025-11-10 14:21:04.0267927Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11172 cyrprtui.exe",1780,,,"11172 cyrprtui.exe",,,"C:\Windows\System32\ucrtbase.dll",,,,,,,,,,,,,,,,1762784464026792700,,,,140737283162112,140737283162112,1076532,1048576,2177850761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0269080Z","2025-11-10 14:21:04.0269080Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11172 cyrprtui.exe",1780,,,"11172 cyrprtui.exe",,,"C:\Windows\System32\advapi32.dll",,,,,,,,,,,,,,,,1762784464026908000,,,,140737306951680,140737306951680,744837,724992,4166620877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0269904Z","2025-11-10 14:21:04.0269904Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11172 cyrprtui.exe",1780,,,"11172 cyrprtui.exe",,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,,,,,,1762784464026990400,,,,140737308262400,140737308262400,647124,651264,2117042745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0270817Z","2025-11-10 14:21:04.0270817Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11172 cyrprtui.exe",1780,,,"11172 cyrprtui.exe",,,"C:\Windows\System32\rpcrt4.dll",,,,,,,,,,,,,,,,1762784464027081700,,,,140737317109760,140737317109760,1217917,1179648,2756017066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0271738Z","2025-11-10 14:21:04.0271738Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11172 cyrprtui.exe",1780,,,"11172 cyrprtui.exe",,,"C:\Windows\System32\bcrypt.dll",,,,,,,,,,,,,,,,1762784464027173800,,,,140737279623168,140737279623168,171668,159744,2220160889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0273000Z","2025-11-10 14:21:04.0273000Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11172 cyrprtui.exe",1780,,,"11172 cyrprtui.exe",,,"C:\Windows\System32\shell32.dll",,,,,,,,,,,,,,,,1762784464027300000,,,,140737294565376,140737294565376,7833200,7798784,2665716595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0274932Z","2025-11-10 14:21:04.0274932Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11172 cyrprtui.exe",1780,,,"11172 cyrprtui.exe",,,"C:\Windows\System32\ole32.dll",,,,,,,,,,,,,,,,1762784464027493200,,,,140737303740416,140737303740416,1230514,1224704,2672968490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0278097Z","2025-11-10 14:21:04.0278097Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11172 cyrprtui.exe",1780,,,"11172 cyrprtui.exe",,,"C:\Windows\System32\combase.dll",,,,,,,,,,,,,,,,1762784464027809700,,,,140737287094272,140737287094272,3535278,3489792,144435709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0304062Z","2025-11-10 14:21:04.0304062Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","11172 cyrprtui.exe",1780,,,"11172 cyrprtui.exe",,,"C:\Windows\System32\imm32.dll",,,,,,,,,,,,,,,,1762784464030406200,,,,140737309310976,140737309310976,238320,192512,770155462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0329645Z","2025-11-10 14:21:04.0329645Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 2972 cyserver.exe",12192,,," 3804 svchost.exe",,,,,,,,,,,,,,,,,,,1762784464032964500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0338381Z","2025-11-10 14:21:04.0338381Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 2972 cyserver.exe",12192,,," 3920 dllhost.exe",,,,,,,,,,,,,,,,,,,1762784464033838100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0344943Z","2025-11-10 14:21:04.0344943Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 2972 cyserver.exe",12192,,,"  424 WmiPrvSE.exe",,,,,,,,,,,,,,,,,,,1762784464034494300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0388598Z","2025-11-10 14:21:04.0388598Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 2972 cyserver.exe",11256,,,"   -1 <not found>",,,,,,,,,,,,,,,,,,,1762784464038859800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4097,3221225483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0412549Z","2025-11-10 14:21:04.0412549Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 2972 cyserver.exe",11256,,,"   -1 <not found>",,,,,,,,,,,,,,,,,,,1762784464041254900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4097,3221225483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0428838Z","2025-11-10 14:21:04.0428838Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 2972 cyserver.exe",11256,,,"   -1 <not found>",,,,,,,,,,,,,,,,,,,1762784464042883800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4097,3221225483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0430918Z","2025-11-10 14:21:04.0430918Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 2972 cyserver.exe",12192,,," 3424 svchost.exe",,,,,,,,,,,,,,,,,,,1762784464043091800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0444276Z","2025-11-10 14:21:04.0444276Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 2972 cyserver.exe",11256,,,"10388 <not found>",,,,,,,,,,,,,,,,,,,1762784464044427600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4097,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0444432Z","2025-11-10 14:21:04.0444432Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 2972 cyserver.exe",11256,,,"10388 <not found>",,,,,,,,,,,,,,,,,,,1762784464044443200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0480111Z","2025-11-10 14:21:04.0480111Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 2972 cyserver.exe",11256,,,"   -1 <not found>",,,,,,,,,,,,,,,,,,,1762784464048011100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4097,3221225483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0485205Z","2025-11-10 14:21:04.0485205Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 8940 WerFault.exe",11940,,," 8940 WerFault.exe",,,,,,,,,,,,,18446606103156260864,18446606103156232192,140737324634384,0,276998426624,7640,1762784464048520600,276997799936,276997791744,140737324634384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:04.0485498Z","2025-11-10 14:21:04.0485498Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 8940 WerFault.exe",11940,,," 8940 WerFault.exe",7640,,,,,,,,,,,,,,,,,,1762784464048549800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
