timestamp,type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,cycletime,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,defaultbase,imagebase,imagesize,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,bytescopied,operationstatus,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,targetthreadcreatetime,targetthreadid,fullregionsize,lastprotectionmask,targetaddress,apcargument1,apcargument1vadallocationbase,apcargument1vadallocationprotect,apcargument1vadcommitsize,apcargument1vadmmfname,apcargument1vadqueryresult,apcargument1vadregionsize,apcargument1vadregiontype,apcargument2,apcargument3,apcroutine,apcroutinevadallocationbase,apcroutinevadallocationprotect,apcroutinevadcommitsize,apcroutinevadmmfname,apcroutinevadqueryresult,apcroutinevadregionsize,apcroutinevadregiontype,realeventtime,targetthreadalertable,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-09-18 13:47:30.3539172Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15048 CalculatorApp.exe",11168,,,"15048 CalculatorApp.exe",,,"C:\Windows\System32\ole32.dll",,,,,,,,,,,,,,,,,,,,,1722436,,,,,,,,,,,4289846886,140726287597568,140726287597568,1671168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3540325Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15048 CalculatorApp.exe",1452,,,"15048 CalculatorApp.exe",,,"C:\Program Files\WindowsApps\Microsoft.NET.Native.Runtime.2.2_2.2.28604.0_x64__8wekyb3d8bbwe\mrt100_app.dll",,,,,,,,,,,,,,,,,,,,,491795,,,,,,,,,,,1580779188,140723637256192,140723637256192,548864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3541120Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15048 CalculatorApp.exe",11168,,,"15048 CalculatorApp.exe",,,"C:\Windows\System32\msvcp_win.dll",,,,,,,,,,,,,,,,,,,,,646521,,,,,,,,,,,1374014297,140726264594432,140726264594432,667648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3542840Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15048 CalculatorApp.exe",11168,,,"15048 CalculatorApp.exe",,,"C:\Windows\System32\gdi32.dll",,,,,,,,,,,,,,,,,,,,,238989,,,,,,,,,,,2785614686,140726281240576,140726281240576,176128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3544269Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15048 CalculatorApp.exe",11168,,,"15048 CalculatorApp.exe",,,"C:\Windows\System32\win32u.dll",,,,,,,,,,,,,,,,,,,,,224169,,,,,,,,,,,26232205,140726265315328,140726265315328,159744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3545283Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15048 CalculatorApp.exe",11168,,,"15048 CalculatorApp.exe",,,"C:\Windows\System32\gdi32full.dll",,,,,,,,,,,,,,,,,,,,,1281862,,,,,,,,,,,1876973872,140726267805696,140726267805696,1232896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3546263Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15048 CalculatorApp.exe",1452,,,"15048 CalculatorApp.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_11.2502.2.0_x64__8wekyb3d8bbwe\clrcompression.dll",,,,,,,,,,,,,,,,,,,,,70610,,,,,,,,,,,1653667599,140726081093632,140726081093632,77824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3546929Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15048 CalculatorApp.exe",11168,,,"15048 CalculatorApp.exe",,,"C:\Windows\System32\user32.dll",,,,,,,,,,,,,,,,,,,,,1881491,,,,,,,,,,,3331151859,140726284517376,140726284517376,1851392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3548798Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15048 CalculatorApp.exe",11168,,,"15048 CalculatorApp.exe",,,"C:\Windows\System32\advapi32.dll",,,,,,,,,,,,,,,,,,,,,771919,,,,,,,,,,,2638054253,140726299918336,140726299918336,737280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3548814Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15048 CalculatorApp.exe",13920,,,"15048 CalculatorApp.exe",,,"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00_14.0.33519.0_x64__8wekyb3d8bbwe\vcruntime140_app.dll",,,,,,,,,,,,,,,,,,,,,155734,,,,,,,,,,,1024347489,140725827469312,140725827469312,118784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3550241Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15048 CalculatorApp.exe",11168,,,"15048 CalculatorApp.exe",,,"C:\Windows\System32\msvcrt.dll",,,,,,,,,,,,,,,,,,,,,732727,,,,,,,,,,,159756539,140726286876672,140726286876672,692224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3551464Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15048 CalculatorApp.exe",11168,,,"15048 CalculatorApp.exe",,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,,,,,,,,,,,700521,,,,,,,,,,,2166290279,140726295461888,140726295461888,679936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3552944Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15048 CalculatorApp.exe",11168,,,"15048 CalculatorApp.exe",,,"C:\Windows\System32\oleaut32.dll",,,,,,,,,,,,,,,,,,,,,898252,,,,,,,,,,,1533373544,140726303326208,140726303326208,880640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3554980Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15048 CalculatorApp.exe",11168,,,"15048 CalculatorApp.exe",,,"C:\Windows\System32\normaliz.dll",,,,,,,,,,,,,,,,,,,,,48733,,,,,,,,,,,3139002400,140726300704768,140726300704768,32768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3555951Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15048 CalculatorApp.exe",11168,,,"15048 CalculatorApp.exe",,,"C:\Windows\System32\crypt32.dll",,,,,,,,,,,,,,,,,,,,,1534966,,,,,,,,,,,2566642874,140726263021568,140726263021568,1536000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3557203Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15048 CalculatorApp.exe",13920,,,"15048 CalculatorApp.exe",,,"C:\Windows\System32\bcrypt.dll",,,,,,,,,,,,,,,,,,,,,193080,,,,,,,,,,,3065733166,140726255091712,140726255091712,155648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3562220Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15048 CalculatorApp.exe",1452,,,"15048 CalculatorApp.exe",,,"C:\Windows\System32\dpapi.dll",,,,,,,,,,,,,,,,,,,,,42814,,,,,,,,,,,2473566603,140726252077056,140726252077056,40960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3573503Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15048 CalculatorApp.exe",12216,,,"15048 CalculatorApp.exe",,,"C:\Windows\System32\mrt100.dll",,,,,,,,,,,,,,,,,,,,,102582,,,,,,,,,,,1265422184,140726081028096,140726081028096,40960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3578984Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","15048 CalculatorApp.exe",12216,,,"15048 CalculatorApp.exe",,,,,,,,,,,,18446712763281489920,18446712763281465344,140726305414320,0,405835198464,11700,405841903616,405841899520,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3579267Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 5572 explorer.exe",4688,,," 5572 explorer.exe",,,"C:\Windows\System32\Windows.StateRepositoryBroker.dll",,,,,,,,,,,,,,,,,,,,,217641,,,,,,,,,,,4212325524,140725004730368,140725004730368,143360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3581390Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10352 svchost.exe",6084,,,"10352 svchost.exe",,,"C:\Windows\System32\sspicli.dll",,,,,,,,,,,,,,,,,,,,,349853,,,,,,,,,,,2864141700,140726239952896,140726239952896,299008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3582086Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15048 CalculatorApp.exe",12216,,,"15048 CalculatorApp.exe",,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,,,,,,,,,,125051,,,,,,,,,,,2547479300,140726237200384,140726237200384,110592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3585036Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15048 CalculatorApp.exe",12216,,,"15048 CalculatorApp.exe",,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,,,,,,,,,,,699598,,,,,,,,,,,3582665716,140726256205824,140726256205824,626688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3592959Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15048 CalculatorApp.exe",12216,,,"15048 CalculatorApp.exe",,,"C:\Windows\System32\rmclient.dll",,,,,,,,,,,,,,,,,,,,,254612,,,,,,,,,,,3900896147,140726215639040,140726215639040,221184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3593151Z","ETW","Microsoft-Windows-Kernel-Process",1,"ProcessStartStart ","10352 svchost.exe",6084,,,"15848 WerFault.exe",,,"C:\Windows\System32\WerFault.exe",,,,,,,,,,,,,,,,,,,134026768503592635,0,695151,"0x","","",8672,11722,11728,3,0,0,1,1738471097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3595948Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","15048 CalculatorApp.exe",12216,,,"15048 CalculatorApp.exe",,,,,,,,,,,,18446712763281702912,18446712763281678336,140723637567792,0,405835206656,6136,405842952192,405842948096,140723637567792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3600177Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15048 CalculatorApp.exe",12216,,,"15048 CalculatorApp.exe",,,"C:\Windows\System32\imm32.dll",,,,,,,,,,,,,,,,,,,,,237947,,,,,,,,,,,2763417762,140726283403264,140726283403264,192512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3614438Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 5572 explorer.exe",6116,,," 5572 explorer.exe",,,,,,,,,,,,18446712763272015872,18446712763271991296,140726294125616,0,5709824,5672,106364928,106307584,140726294125616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3640462Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 2072 svchost.exe",8016,,," 2072 svchost.exe",,,,,,,,,,,,18446712763281760256,18446712763281735680,140726305414320,190,944012206080,5964,944016195584,944016162816,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3662038Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15048 CalculatorApp.exe",12216,,,"15048 CalculatorApp.exe",,,"C:\Windows\System32\twinapi.appcore.dll",,,,,,,,,,,,,,,,,,,,,2401845,,,,,,,,,,,3022422777,140726123233280,140726123233280,2330624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3667521Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","  592 svchost.exe",10036,,,"  592 svchost.exe",,,,,,,,,,,,18446712763281547264,18446712763281522688,140726305414320,156,1001912037376,15364,1001919086592,1001919053824,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3674190Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10876 ApplicationFrameHost.exe",7184,,,"10876 ApplicationFrameHost.exe",,,"C:\Windows\System32\MrmCoreR.dll",,,,,,,,,,,,,,,,,,,,,1182280,,,,,,,,,,,3789883159,140726025453568,140726025453568,1142784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3676098Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","10352 svchost.exe",6084,,,"15848 WerFault.exe",,,,,,,,,,,,18446712763281645568,18446712763281620992,140696145634400,242,1028907876352,15144,1028909432832,1028909424640,140696145634400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3680524Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10876 ApplicationFrameHost.exe",6680,,,"10876 ApplicationFrameHost.exe",,,"C:\Windows\System32\Windows.StateRepositoryPS.dll",,,,,,,,,,,,,,,,,,,,,882789,,,,,,,,,,,3687758230,140725962407936,140725962407936,802816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3681474Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","15048 CalculatorApp.exe",12216,,,"15048 CalculatorApp.exe",,,,,,,,,,,,18446712763281846272,18446712763281821696,140726278802720,0,405835214848,4876,405844000768,405843992576,140726278802720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3684785Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","15048 CalculatorApp.exe",11700,,,"15048 CalculatorApp.exe",,,,,,,,,,,,18446712763282018304,18446712763281993728,140726305414320,0,405835223040,1012,405845049344,405845045248,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3688289Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10876 ApplicationFrameHost.exe",7184,,,"10876 ApplicationFrameHost.exe",,,"C:\Windows\System32\AppXDeploymentClient.dll",,,,,,,,,,,,,,,,,,,,,1548713,,,,,,,,,,,2424635256,140726143025152,140726143025152,1470464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3689175Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15048 CalculatorApp.exe",12216,,,"15048 CalculatorApp.exe",,,"C:\Windows\System32\Windows.UI.Xaml.dll",,,,,,,,,,,,,,,,,,,,,17878018,,,,,,,,,,,742116993,140725978398720,140725978398720,17858560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3697823Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15048 CalculatorApp.exe",12216,,,"15048 CalculatorApp.exe",,,"C:\Windows\System32\iertutil.dll",,,,,,,,,,,,,,,,,,,,,2922264,,,,,,,,,,,1001424401,140726073819136,140726073819136,2899968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3701988Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15048 CalculatorApp.exe",13920,,,"15048 CalculatorApp.exe",,,"C:\Windows\System32\srvcli.dll",,,,,,,,,,,,,,,,,,,,,181029,,,,,,,,,,,239922031,140726064185344,140726064185344,167936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3702933Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15048 CalculatorApp.exe",11168,,,"15048 CalculatorApp.exe",,,"C:\Windows\System32\netutils.dll",,,,,,,,,,,,,,,,,,,,,80696,,,,,,,,,,,865845000,140726232481792,140726232481792,53248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3709853Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3200 svchost.exe",10376,,," 3200 svchost.exe",,,,,,,,,,,,18446712763282104320,18446712763282079744,140726305414320,185,819687301120,13444,819691257856,819691225088,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3711348Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10876 ApplicationFrameHost.exe",7184,,,"10876 ApplicationFrameHost.exe",,,"C:\Windows\System32\AppXDeploymentClient.dll",,,,,,,,,,,,,,,,,,,,,1548713,,,,,,,,,,,2424635256,140726143025152,140726143025152,1482752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3713501Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15848 WerFault.exe",15144,,,"15848 WerFault.exe",,,"C:\Windows\System32\WerFault.exe",,,,,,,,,,,,,,,,,,,,,695151,,,,,,,,,,,1738471097,140696145625088,140696145625088,638976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3714660Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15848 WerFault.exe",15144,,,"15848 WerFault.exe",,,"C:\Windows\System32\ntdll.dll",,,,,,,,,,,,,,,,,,,,,2572841,,,,,,,,,,,244743817,140726304899072,140726304899072,2527232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3731139Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15848 WerFault.exe",15144,,,"15848 WerFault.exe",,,"C:\Windows\System32\kernel32.dll",,,,,,,,,,,,,,,,,,,,,882745,,,,,,,,,,,160271359,140726276718592,140726276718592,823296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3731579Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15048 CalculatorApp.exe",12216,,,"15048 CalculatorApp.exe",,,"C:\Windows\System32\execmodelproxy.dll",,,,,,,,,,,,,,,,,,,,,123398,,,,,,,,,,,3588866498,140725878063104,140725878063104,81920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3732415Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15848 WerFault.exe",15144,,,"15848 WerFault.exe",,,"C:\Windows\System32\KernelBase.dll",,,,,,,,,,,,,,,,,,,,,4181903,,,,,,,,,,,177944830,140726256861184,140726256861184,4141056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3741785Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15848 WerFault.exe",15144,,,"15848 WerFault.exe",,,"C:\Windows\System32\ucrtbase.dll",,,,,,,,,,,,,,,,,,,,,1375546,,,,,,,,,,,3578273335,140726261645312,140726261645312,1355776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3742818Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","15848 WerFault.exe",15144,,,"15848 WerFault.exe",,,,,,,,,,,,18446712763281817600,18446712763281793024,140726305414320,0,1028907884544,6224,1028909957120,1028909948928,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3743485Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15848 WerFault.exe",15144,,,"15848 WerFault.exe",,,"C:\Windows\System32\combase.dll",,,,,,,,,,,,,,,,,,,,,3718718,,,,,,,,,,,740080917,140726277570560,140726277570560,3649536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3744338Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15848 WerFault.exe",15144,,,"15848 WerFault.exe",,,"C:\Windows\System32\rpcrt4.dll",,,,,,,,,,,,,,,,,,,,,1223202,,,,,,,,,,,2270715780,140726298738688,140726298738688,1146880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3745080Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","15048 CalculatorApp.exe",1012,,,"15048 CalculatorApp.exe",,,,,,,,,,,,18446712763282219008,18446712763282194432,140726305414320,0,405835231232,9972,405846097920,405846093824,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3745325Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15848 WerFault.exe",15144,,,"15848 WerFault.exe",,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,,,,,,,,,,,700521,,,,,,,,,,,2166290279,140726295461888,140726295461888,679936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 13:47:30.3747268Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","15848 WerFault.exe",6224,,,"15848 WerFault.exe",,,,,,,,,,,,18446712763282305024,18446712763282280448,140726305414320,0,1028907892736,10100,1028910481408,1028910473216,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
