timestamp,type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,cycletime,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,createtime,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,bytescopied,operationstatus,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,targetthreadcreatetime,targetthreadid,fullregionsize,lastprotectionmask,targetaddress,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-09-17 14:59:03.1815981Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 5752 VBoxTray.exe",10656,,," 5752 VBoxTray.exe",,,,,,,,,,,,18446712763301003264,18446712763300978688,140696010091656,0,2695168,12784,10092544,10088448,140696010091656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:03.1818521Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 5752 VBoxTray.exe",12784,,," 5752 VBoxTray.exe",,,,,,,,,,,,18446712763301003264,18446712763300978688,140696010091656,0,2695168,12784,10092544,10084352,140696010091656,490200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:04.5281502Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","10256 ServiceHub.IntellicodeModelService.exe",10436,,,"10256 ServiceHub.IntellicodeModelService.exe",,,,,,,,,,,,18446712763300630528,18446712763300605952,140725141630640,0,620059279360,1640,620058181632,620058165248,140725141630640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:04.6442736Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 1164 dwm.exe",1268,,," 1164 dwm.exe",,,,,,,,,,,,18446712763302871040,18446712763302846464,140726305414320,0,770553397248,14944,770566520832,770566512640,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:04.6872565Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 5572 explorer.exe",3080,,," 5572 explorer.exe",,,,,,,,,,,,18446712763274346496,18446712763274321920,140726278802720,0,5898240,3080,115671040,115613696,140726278802720,17729660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:06.0347594Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","10256 ServiceHub.IntellicodeModelService.exe",1640,,,"10256 ServiceHub.IntellicodeModelService.exe",,,,,,,,,,,,18446712763300630528,18446712763300605952,140725141630640,0,620059279360,1640,620058181632,620058165248,140725141630640,807120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:06.4297851Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3120 PerfWatson2.exe",6368,,," 3120 PerfWatson2.exe",,,,,,,,,,,,18446712763284426752,18446712763284402176,140725142183712,0,870907367424,6368,870924156928,870924132352,140725142183712,6915620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:06.4456672Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3120 PerfWatson2.exe",4716,,," 3120 PerfWatson2.exe",,,,,,,,,,,,18446712763259924480,18446712763259899904,140725142183712,0,870905290752,4716,870936739840,870936723456,140725142183712,68185680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:06.5254605Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3120 PerfWatson2.exe",6784,,," 3120 PerfWatson2.exe",,,,,,,,,,,,18446712763285520384,18446712763285495808,140725142183712,0,870905298944,6784,870945128448,870945107968,140725142183712,1712660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:06.5254752Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 5096 svchost.exe",8640,,," 5096 svchost.exe",,,,,,,,,,,,18446712763312496640,18446712763312472064,140726278802720,277,890652966912,8640,890654687232,890654654464,140726278802720,1709620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:06.5254866Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 5296 svchost.exe",4192,,," 5296 svchost.exe",,,,,,,,,,,,18446712763312640000,18446712763312615424,140726278802720,28,494784901120,4192,494788935680,494788902912,140726278802720,1604740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:06.5255027Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3120 PerfWatson2.exe",3268,,," 3120 PerfWatson2.exe",,,,,,,,,,,,18446712763285635072,18446712763285610496,140725142183712,0,870905307136,3268,870953517056,870953476096,140725142183712,4750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:06.9852043Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 7316 msedgewebview2.exe",12228,,," 7316 msedgewebview2.exe",,,,,,,,,,,,18446712763329097728,18446712763329073152,140726243069920,0,724321935360,12228,724456964096,724456947712,140726243069920,492100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:08.1953496Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 5752 VBoxTray.exe",10656,,," 5752 VBoxTray.exe",,,,,,,,,,,,18446712763274346496,18446712763274321920,140696010091656,0,2703360,16068,10092544,10088448,140696010091656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:08.1956009Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 5752 VBoxTray.exe",16068,,," 5752 VBoxTray.exe",,,,,,,,,,,,18446712763274346496,18446712763274321920,140696010091656,0,2703360,16068,10092544,10084352,140696010091656,478800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:08.6212411Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 1816 svchost.exe",12088,,," 1816 svchost.exe",,,,,,,,,,,,18446712763268050944,18446712763268026368,140726305414320,0,1089775935488,12088,1089777172480,1089777139712,140726305414320,1901900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:08.6212744Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 1544 svchost.exe",2112,,," 1544 svchost.exe",,,,,,,,,,,,18446712763267993600,18446712763267969024,140726305414320,0,836430020608,2112,836427317248,836427284480,140726305414320,851580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:08.8437130Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","15780 OneDrive.Sync.Service.exe",4292,,,"15780 OneDrive.Sync.Service.exe",,,,,,,,,,,,18446712763331629056,18446712763331604480,140726305414320,0,480471425024,4292,480474300416,480474296320,140726305414320,8004700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:08.8749657Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 2180 svchost.exe",4988,,," 2180 svchost.exe",,,,,,,,,,,,18446712763268108288,18446712763268083712,140726305414320,0,82613215232,4988,82612387840,82612355072,140726305414320,292980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:08.8908507Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3428 svchost.exe",9276,,," 3428 svchost.exe",,,,,,,,,,,,18446712763298447360,18446712763298422784,140725169770912,248,783969091584,9276,783976235008,783976202240,140725169770912,454860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:09.0186685Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 2748 svchost.exe",14376,,," 2748 svchost.exe",,,,,,,,,,,,18446712763268284416,18446712763268259840,140726305414320,0,860080570368,14376,860082405376,860082372608,140726305414320,366700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:09.6220168Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 1816 svchost.exe",,,,,,,,,,,,18446712763303301120,18446712763303276544,140726305414320,0,1089775976448,10756,1089777172480,1089777139712,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:09.6221312Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 1544 svchost.exe",,,,,,,,,,,,18446712763267993600,18446712763267969024,140726305414320,0,836430028800,10248,836427317248,836427284480,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:09.8756091Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 2180 svchost.exe",,,,,,,,,,,,18446712763312496640,18446712763312472064,140726305414320,0,82613223424,5860,82612387840,82612355072,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:10.0337705Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 2748 svchost.exe",,,,,,,,,,,,18446712763303907328,18446712763303882752,140726305414320,0,860080594944,10020,860082405376,860082372608,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:10.3038518Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 9136 msedgewebview2.exe",11064,,," 9136 msedgewebview2.exe",,,,,,,,,,,,18446712763343851520,18446712763343826944,140725380665536,0,457591373824,11064,457768435712,457768419328,140725380665536,5768780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:10.3833487Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 2820 audiodg.exe",14388,,," 2820 audiodg.exe",,,,,,,,,,,,18446712763282305024,18446712763282280448,140726305414320,0,273982238720,14388,273984520192,273984491520,140726305414320,18161720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:10.8744212Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 8916 devenv.exe",13472,,," 8916 devenv.exe",,,,,,,,,,,,18446712763348553728,18446712763348529152,140725142183712,0,274089517056,13472,274217304064,274217287680,140725142183712,1913300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:11.2076957Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 4316 svchost.exe",5808,,," 4316 svchost.exe",,,,,,,,,,,,18446712763265265664,18446712763265241088,140726305414320,0,941301317632,5808,941299597312,941299564544,140726305414320,528200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:11.4937420Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","15780 OneDrive.Sync.Service.exe",12320,,,"15780 OneDrive.Sync.Service.exe",,,,,,,,,,,,18446712763268108288,18446712763268083712,140726305414320,0,480471441408,8944,480474300416,480474296320,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:11.5412360Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","13236 SearchProtocolHost.exe",8552,,,"13236 SearchProtocolHost.exe",,,,,,,,,,,,18446712763291181056,18446712763291156480,140726294125616,0,949530742784,8552,949528756224,949528723456,140726294125616,9028800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:11.8106670Z","Custom","EDRi-Provider",4242,"[+] EDRi START MARKER","10160 EDRi.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:12.0640228Z","Custom","EDRi-Provider",4242,"[<] Before decrypting attack exe","10160 EDRi.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:12.0661887Z","Custom","EDRi-Provider",4242,"[>]  After decrypting attack exe","10160 EDRi.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:12.2225534Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 4316 svchost.exe",,,,,,,,,,,,18446712763265265664,18446712763265241088,140726305414320,0,941301325824,13084,941299597312,941299564544,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:12.7298198Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 5032 svchost.exe",12740,,," 5032 svchost.exe",,,,,,,,,,,,18446712763284312064,18446712763284287488,140726305414320,0,251682177024,12740,251684454400,251684421632,140726305414320,705280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:12.8727666Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3428 svchost.exe",13292,,," 3428 svchost.exe",,,,,,,,,,,,18446712763296714752,18446712763296690176,140725169770912,248,783969075200,13292,783973613568,783973580800,140725169770912,10089197980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:12.8727860Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3428 svchost.exe",4396,,," 3428 svchost.exe",,,,,,,,,,,,18446712763298418688,18446712763298394112,140725169770912,248,783969083392,4396,783974137856,783974105088,140725169770912,173523580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:13.0790775Z","Custom","EDRi-Provider",4242,"[<] Before executing attack exe","10160 EDRi.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:13.1106110Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","13236 SearchProtocolHost.exe",13908,,,"13236 SearchProtocolHost.exe",,,,,,,,,,,,18446712763291238400,18446712763291213824,140726305414320,0,949530750976,13908,949529280512,949529247744,140726305414320,494760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:13.2092603Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 5752 VBoxTray.exe",10656,,," 5752 VBoxTray.exe",,,,,,,,,,,,18446712763291181056,18446712763291156480,140696010091656,0,2711552,12808,10092544,10088448,140696010091656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:13.2094879Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 5752 VBoxTray.exe",12808,,," 5752 VBoxTray.exe",,,,,,,,,,,,18446712763291181056,18446712763291156480,140696010091656,0,2711552,12808,10092544,10084352,140696010091656,395200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:13.4909708Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 6036 svchost.exe",932,,," 6036 svchost.exe",,,,,,,,,,,,18446712763336167424,18446712763336142848,140726305414320,0,789635010560,932,789634088960,789634056192,140726305414320,2941200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:13.7443591Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 5032 svchost.exe",,,,,,,,,,,,18446712763348553728,18446712763348529152,140726305414320,0,251682193408,15340,251684454400,251684421632,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:13.8234612Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","12424 vctip.exe",5844,,,"12424 vctip.exe",,,,,,,,,,,,18446712763266560000,18446712763266535424,140726305414320,0,653169025024,5844,653171621888,653171609600,140726305414320,5395240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:13.9187589Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 8916 devenv.exe",15332,,," 8916 devenv.exe",,,,,,,,,,,,18446712763291181056,18446712763291156480,140726305414320,0,274089533440,10720,274200526848,274200518656,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:14.1587764Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","13172 msedgewebview2.exe",15412,,,"13172 msedgewebview2.exe",,,,,,,,,,,,18446712763280547840,18446712763280523264,140726305414320,0,1044509519872,15412,1044794834944,1044794818560,140726305414320,547960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:14.4118328Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","14208 msedgewebview2.exe",9992,,,"14208 msedgewebview2.exe",,,,,,,,,,,,18446712763280666624,18446712763280642048,140726305414320,0,252766461952,9992,252943794176,252943777792,140726305414320,246620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:14.4118884Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","14208 msedgewebview2.exe",5712,,,"14208 msedgewebview2.exe",,,,,,,,,,,,18446712763280347136,18446712763280322560,140726305414320,0,252766453760,5712,252935405568,252935389184,140726305414320,10654060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:14.4914384Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 6036 svchost.exe",,,,,,,,,,,,18446712763304337408,18446712763304312832,140726305414320,0,789635084288,6664,789634088960,789634056192,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:14.5393957Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","10256 ServiceHub.IntellicodeModelService.exe",10436,,,"10256 ServiceHub.IntellicodeModelService.exe",,,,,,,,,,,,18446712763304566784,18446712763304542208,140725141630640,0,620059287552,14724,620058181632,620058165248,140725141630640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:14.7141929Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 6492 RuntimeBroker.exe",1280,,," 6492 RuntimeBroker.exe",,,,,,,,,,,,18446712763270438912,18446712763270414336,140726305414320,0,660692238336,1280,660693581824,660693532672,140726305414320,709460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:14.8424098Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 6684 RuntimeBroker.exe",15168,,," 6684 RuntimeBroker.exe",,,,,,,,,,,,18446712763269632000,18446712763269607424,140726305414320,0,1002539225088,15168,1002539843584,1002539794432,140726305414320,287660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:14.8424098Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","10856 svchost.exe",11752,,,"10856 svchost.exe",,,,,,,,,,,,18446712763285061632,18446712763285037056,140726305414320,0,171028209664,11752,171029561344,171029528576,140726305414320,255360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:15.4296797Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 1296 svchost.exe",16084,,," 1296 svchost.exe",,,"C:\Windows\System32\usermgrcli.dll",,,,,,,,,,,,,,,,,,,140726166224896,140726166224896,114786,94208,257568981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:15.4312989Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 1296 svchost.exe",16084,,," 1296 svchost.exe",,,"C:\Windows\System32\tdh.dll",,,,,,,,,,,,,,,,,,,140726085943296,140726085943296,534061,487424,1618259894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:15.4750174Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11992 svchost.exe",13584,,,"11992 svchost.exe",,,,,,,,,,,,18446712763297816576,18446712763297792000,140726305414320,0,214189244416,13584,214188294144,214188261376,140726305414320,588240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:15.7287735Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 6492 RuntimeBroker.exe",,,,,,,,,,,,18446712763297816576,18446712763297792000,140726305414320,0,660692246528,13836,660693581824,660693532672,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:15.8239849Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","  664 powershell.exe",9904,,,"  664 powershell.exe",,,,,,,,,,,,18446712763278184448,18446712763278159872,140725142183712,0,451954343936,9904,451955654656,451955646464,140725142183712,1191680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:15.8240332Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","  664 powershell.exe",10140,,,"  664 powershell.exe",,,,,,,,,,,,18446712763278127104,18446712763278102528,140725142183712,0,451954360320,10140,451956441088,451956432896,140725142183712,861840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:15.8555643Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 6684 RuntimeBroker.exe",,,,,,,,,,,,18446712763278184448,18446712763278159872,140726305414320,0,1002539233280,15816,1002539843584,1002539794432,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:15.8556517Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,,"10856 svchost.exe",,,,,,,,,,,,18446712763304767488,18446712763304742912,140726305414320,0,171028217856,5248,171029561344,171029528576,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-17 14:59:16.0461873Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","10256 ServiceHub.IntellicodeModelService.exe",14724,,,"10256 ServiceHub.IntellicodeModelService.exe",,,,,,,,,,,,18446712763304566784,18446712763304542208,140725141630640,0,620059287552,14724,620058181632,620058165248,140725141630640,891480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
