timestamp,type,providername,eventid,task,pid,tid,exe,ppid,targetpid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,cycletime,processid,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,desiredaccess,returncode,targetprocessid,targetthreatid,id,process,reason,threadtime,action,key,vault,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,commitcharge,commitpeak,cpucyclecount,createtime,exitcode,exittime,handlecount,hardfaultcount,processsequencenumber,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,engineid,flags,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,count,processcontextid,terminationtime,oldfilename,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,classification,eventtype,fileid,fileusn,info,scansource,integritylevel,accessmask,washardened,featureid,data,startstop,deltacpu,deltawall,linksourcename,linktargetname,channel,startqpc,processimagepath,taintreason,ttid,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,targetprocesscreationtime,targetprocessstartkey
"2025-09-03 12:49:59.1608320Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,2248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1608437Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,2248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1608489Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,2248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1608535Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,2320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1608562Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,2320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1608590Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,2320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1608635Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,2644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1608693Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,2644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1608741Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,2644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1608796Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,2732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1608856Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,2732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1608918Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,2732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1608991Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,2828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1609092Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,2828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1609141Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,2828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1609182Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,2396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1609211Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,2396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1609237Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,2396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1609267Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,2364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1609308Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,2364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1609352Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,2364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1609404Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,2472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1609457Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,2472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1609510Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,2472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1609558Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,2496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1609662Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,2496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1609713Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,2496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1609763Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,2460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1609822Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,2460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1609873Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,2460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1609921Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,2544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1609974Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,2544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1610021Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,2544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1610082Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,2952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1610132Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,2952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1610334Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,2952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1610455Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,1568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1610485Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,1568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1610513Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,1568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1610563Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,3104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1610618Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,3104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1610669Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,3104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1610716Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,3200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1610770Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,3200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1610871Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,3200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1610933Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,3232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1610991Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,3232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1611038Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,3232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1611092Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,3260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1611145Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,3260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1611192Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,3260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1611237Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,3268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1611291Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,3268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1611339Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,3268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1611388Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,3324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1611489Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,3324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1611538Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,3324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1611586Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,3436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1611644Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,3436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1611692Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,3436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1611745Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,3524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-03 12:49:59.1611797Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",2364,2504,"VBoxService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,3524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
