timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,timestamp_ns,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,classification,eventtype,fileid,fileusn,info,scansource,devicename,devicenamelength,drivername,drivernamelength,desiredaccess,linksourcename,linktargetname,returncode,codeintegrityoption,imagepath,data,startstop,threadtime,engineid,startqpc,deltacpu,deltawall,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,first resource path,first resource type,flags,id,resource count,scan source,type,bytescopied,operationstatus,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,targetthreadcreatetime,targetthreadid
"2025-11-01 13:27:30.3120560Z","2025-11-01 13:27:30.3120560Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",5496,,,,,,"C:\Windows\System32\WinTypes.dll",,"0x8001",,,,,,,1762003650312056000,,,,,,,,,,,,,,,1,56,304950,3483461168,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.3131301Z","2025-11-01 13:27:30.3131301Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",5496,,,,,,"C:\Windows\System32\Windows.System.Launcher.dll",,"0x8001",,,,,,,1762003650313130100,,,,,,,,,,,,,,,1,56,322970,3483760200,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.3136686Z","2025-11-01 13:27:30.3136686Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",5496,,,,,,"C:\Windows\System32\Windows.StateRepositoryCore.dll",,"0x8001",,,,,,,1762003650313668600,,,,,,,,,,,,,,,1,56,322939,3483651088,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.3171120Z","2025-11-01 13:27:30.3171120Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",5496,,,,,,"C:\Windows\System32\cfgmgr32.dll",,"0x8001",,,,,,,1762003650317112000,,,,,,,,,,,,,,,1,56,303058,3483759472,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.3191766Z","2025-11-01 13:27:30.3191766Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",5496,,,,,,"C:\Windows\System32\shell32.dll",,"0x8001",,,,,,,1762003650319176600,,,,,,,,,,,,,,,1,56,315946,3483744648,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.3210193Z","2025-11-01 13:27:30.3210193Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",5496,,,,,,"C:\Windows\System32\Windows.FileExplorer.Common.dll",,"0x8001",,,,,,,1762003650321019300,,,,,,,,,,,,,,,1,56,308988,3483618056,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.3241249Z","2025-11-01 13:27:30.3241249Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",5496,,,,,,"C:\Windows\System32\profapi.dll",,"0x8001",,,,,,,1762003650324124900,,,,,,,,,,,,,,,1,56,313387,3483775712,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.3294562Z","2025-11-01 13:27:30.3294562Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",5496,,,,,,"C:\Windows\System32\edputil.dll",,"0x8001",,,,,,,1762003650329456200,,,,,,,,,,,,,,,1,56,308559,3483786024,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.3309729Z","2025-11-01 13:27:30.3309729Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",5496,,,,,,"C:\Windows\System32\cldapi.dll",,"0x8001",,,,,,,1762003650330972900,,,,,,,,,,,,,,,1,56,304885,3483739336,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:30.3315042Z","2025-11-01 13:27:30.3315042Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",5496,,,,,,"C:\Windows\System32\sspicli.dll",,"0x8001",,,,,,,1762003650331504200,,,,,,,,,,,,,,,1,56,310463,3483776440,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:31.9656263Z","2025-11-01 13:27:31.9656263Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5912 MsMpEng.exe",13868,,," 5912 MsMpEng.exe",,,,,,,,,,,,1762003651965626300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446030320,18446737482532667392,18446737482532642816,140734327249856,0,254999748608,13868,255017877504,255017811968,140734327249856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:39.233800300Z","2025-11-01 13:27:39.2338042Z","myETW","EDRi-Provider",4242,"EDRi-Event"," 2964 EDRi.exe",,,,,,"Before decrypting the attack exe from C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\attacks\Injector.exe.enc",,,,,,,,,,1762003659233804200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:39.236699500Z","2025-11-01 13:27:39.2367020Z","myETW","EDRi-Provider",4242,"EDRi-Event"," 2964 EDRi.exe",,,,,,"After decrypting the attack exe",,,,,,,,,,1762003659236702000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:39.2567157Z","2025-11-01 13:27:39.2567157Z","ETW","Microsoft-Antimalware-Engine",3,"Message  Info "," 5912 MsMpEng.exe",5172,,,,,"subtype=Lowfi, sigseq=0x00000555D4FB9C24, sigsha=68b7f163c37677d744a8a0d9772ac4a9d45a20b1, signame=#Lowfi:Lua:WrittenToDownloadFolderByOtherParentProcess, cached=true, source=5, resourceid=0x862e9fc5, resource='C:\Users\Public\Downloads\attack-389.exe'",,,,,,,,,,1762003659256715700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:39.2885598Z","2025-11-01 13:27:39.2885598Z","ETW","Microsoft-Antimalware-Engine",3,"Message  Info "," 5912 MsMpEng.exe",5172,,,,,"C:\Users\Public\Downloads\attack-389.exe is NOT trusted. Checking Trust? 1",,,,,,,,,,1762003659288559800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:39.2885620Z","2025-11-01 13:27:39.2885620Z","ETW","Microsoft-Antimalware-Engine",3,"Message  Info "," 5912 MsMpEng.exe",5172,,,,,"IsSignedFile failed on C:\Users\Public\Downloads\attack-389.exe (CheckTrust=1)",,,,,,,,,,1762003659288562000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:39.2934036Z","2025-11-01 13:27:39.2934036Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 5912 MsMpEng.exe",5172,,,,,,"C:\ProgramData\Microsoft\Windows Defender\Scans\History\Store\AC60BDB43348FC2B02FD5B0805944C5F",,,,,,,,,1762003659293403600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33685600,18446605548954759648,18446605548760932600,5172,0,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:39.2934209Z","2025-11-01 13:27:39.2934209Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 5912 MsMpEng.exe",5172,,,,,,"C:\ProgramData\Microsoft\Windows Defender\Scans\History\Store\AC60BDB43348FC2B02FD5B0805944C5F",,,,,,,,,1762003659293420900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446704557627333248,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:39.2934544Z","2025-11-01 13:27:39.2934544Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5912 MsMpEng.exe",11376,,," 5912 MsMpEng.exe",,,,,,,,,,,,1762003659293454400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446737482509365248,18446737482509340672,140734327249856,247,255000530944,4284,255008964608,255008899072,140734327249856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:39.2938176Z","2025-11-01 13:27:39.2938176Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5912 MsMpEng.exe",4284,,," 5912 MsMpEng.exe",,,,,,,,,,,,1762003659293817600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446737482509393920,18446737482509369344,140734327249856,0,255000539136,14056,255015780352,255015714816,140734327249856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:39.2939927Z","2025-11-01 13:27:39.2939927Z","ETW","Microsoft-Antimalware-Engine",1,"Scan request  Start "," 5912 MsMpEng.exe",4284,,,,,,,,,,,,,,,1762003659293992700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,140732399812608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Users\Public\Downloads\attack-389.exe","file","0x10000004",204,1,3,"§2èû∫¿FÖÌH®ö≠eResource",,,,,,,,,,,
"2025-11-01 13:27:39.2965729Z","2025-11-01 13:27:39.2965729Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",4284,,,,,,"C:\\Users\Public\Downloads\attack-389.exe",,"0x8002",,,,,,,1762003659296573000,,,,,,,,,,,,,,,1,56,27137,3511426864,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:39.2966876Z","2025-11-01 13:27:39.2966876Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",4284,,,,,,"C:\\Users\Public\Downloads\attack-389.exe",,"0x8002",,,,,,,1762003659296687600,,,,,,,,,,,,,,,2,56,27137,3511426864,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:39.2968036Z","2025-11-01 13:27:39.2968036Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5912 MsMpEng.exe",4284,,,,,,"C:\\Users\Public\Downloads\attack-389.exe",,"0x8002",,,,,,,1762003659296803600,,,,,,,,,,,,,,,128,56,27137,3511426864,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:39.2968718Z","2025-11-01 13:27:39.2968718Z","ETW","Microsoft-Antimalware-Engine",38,"Cache  CacheLookup"," 5912 MsMpEng.exe",4284,,,,,,"C:\\Users\Public\Downloads\attack-389.exe","USN Cache","MISS",,,,,,,1762003659296871800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:39.2969911Z","2025-11-01 13:27:39.2969911Z","ETW","Microsoft-Antimalware-Engine",30,"UfsScanFileTask Start "," 5912 MsMpEng.exe",4284,,,,,,"C:\\Users\Public\Downloads\attack-389.exe",,,,,,,,,1762003659296991100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156250,140732399812608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:39.2973252Z","2025-11-01 13:27:39.2973252Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 5912 MsMpEng.exe",5496,,,,,,,,0,"Behavior:Win32/MalwareDroppedByIIS.A","0x35B37D962E80","0ea42a5363311625bb13eda8ec01c4d3b7ef7b40",,,,1762003659297325200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:39.2973544Z","2025-11-01 13:27:39.2973544Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5912 MsMpEng.exe",4284,,," 5912 MsMpEng.exe",,,,,,,,,,,,1762003659297354400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446737482509422592,18446737482509398016,1814702990352,247,255000547328,12672,255016304640,255016239104,1814702990352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:39.2975770Z","2025-11-01 13:27:39.2975770Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5912 MsMpEng.exe",4284,,," 5912 MsMpEng.exe",,,,,,,,,,,,1762003659297577000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446737482509451264,18446737482509426688,1814702990352,247,255000555520,13268,255016828928,255016763392,1814702990352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:39.2975908Z","2025-11-01 13:27:39.2975908Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 5912 MsMpEng.exe",5496,,,,,,,,0,"Behavior:Win32/IngressMalRemoteTracker.A","0x9AB34818E162","4fdd3af5bb2def1732e2d4c39be6e0fdec354e44",,,,1762003659297590800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:39.2977828Z","2025-11-01 13:27:39.2977828Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5912 MsMpEng.exe",12672,,," 5912 MsMpEng.exe",,,,,,,,,,,,1762003659297782800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448780,18446737482509422592,18446737482509398016,1814702990352,247,255000547328,12672,255016304640,255016239104,1814702990352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:39.2978855Z","2025-11-01 13:27:39.2978855Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5912 MsMpEng.exe",13268,,," 5912 MsMpEng.exe",,,,,,,,,,,,1762003659297885600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897180,18446737482509451264,18446737482509426688,1814702990352,247,255000555520,13268,255016828928,255016763392,1814702990352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:39.2979836Z","2025-11-01 13:27:39.2979836Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5912 MsMpEng.exe",4284,,," 5912 MsMpEng.exe",,,,,,,,,,,,1762003659297983600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446737482509451264,18446737482509426688,1814702990352,247,255000563712,6548,255016304640,255016239104,1814702990352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:39.2981215Z","2025-11-01 13:27:39.2981215Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5912 MsMpEng.exe",4284,,," 5912 MsMpEng.exe",,,,,,,,,,,,1762003659298121500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446737482509422592,18446737482509398016,1814702990352,247,255000571904,13972,255016828928,255016763392,1814702990352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:39.2982585Z","2025-11-01 13:27:39.2982585Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5912 MsMpEng.exe",6548,,," 5912 MsMpEng.exe",,,,,,,,,,,,1762003659298258500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18446737482509451264,18446737482509426688,1814702990352,247,255000563712,6548,255016304640,255016239104,1814702990352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:39.2983727Z","2025-11-01 13:27:39.2983727Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5912 MsMpEng.exe",13972,,," 5912 MsMpEng.exe",,,,,,,,,,,,1762003659298372700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694640,18446737482509422592,18446737482509398016,1814702990352,247,255000571904,13972,255016828928,255016763392,1814702990352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:39.2985329Z","2025-11-01 13:27:39.2985329Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 5912 MsMpEng.exe",5496,,,,,,,,0,"Behavior:Win32/AcroDrop","0x4AB3D92E073D","912b3bdb1e2f132d8e10cd5db68e45cd5abd40c3",,,,1762003659298532900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:39.2986437Z","2025-11-01 13:27:39.2986437Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM "," 5912 MsMpEng.exe",4284,,," 5912 MsMpEng.exe",,,,,,,,,,,,1762003659298643700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12288,1814703308800,134064706181846822,5912,49,7,55,18295873486198557,134064772592933967,4284,134064706181846822,5912,49,7,55,18295873486198557,"RWX",1101824,134064706181846822,49,7,55,18295873486198557,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:39.2988958Z","2025-11-01 13:27:39.2988958Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5912 MsMpEng.exe",4284,,," 5912 MsMpEng.exe",,,,,,,,,,,,1762003659298895800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446737482509422592,18446737482509398016,1814702990352,247,255000580096,14260,255016304640,255016239104,1814702990352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:39.2990252Z","2025-11-01 13:27:39.2990252Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 5912 MsMpEng.exe",5496,,,,,,,,0,"Behavior:Win32/MalwareDroppedBySQL.A","0x41B36BCC0422","6085dbcdbecf8b688d71a462fae3ae63e9d9d4d0",,,,1762003659299025200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:39.2991418Z","2025-11-01 13:27:39.2991418Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5912 MsMpEng.exe",14260,,," 5912 MsMpEng.exe",,,,,,,,,,,,1762003659299141800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18446737482509422592,18446737482509398016,1814702990352,247,255000580096,14260,255016304640,255016239104,1814702990352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:39.2995296Z","2025-11-01 13:27:39.2995296Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 5912 MsMpEng.exe",5496,,,,,,,,0,"Behavior:Win32/Exusare.P","0x4AB3D8816BD5","1afcde95ed409d6cacbd11cde6e9cf33706731ec",,,,1762003659299529600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:39.3005028Z","2025-11-01 13:27:39.3005028Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 5912 MsMpEng.exe",5496,,,,,,,,0,"!#BMLowfiTrigger.A","0xDBB39B890BFC","4dbf7bd615cfae8829011e03de200a1bc0bab7d3",,,,1762003659300502800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:39.3005593Z","2025-11-01 13:27:39.3005593Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5912 MsMpEng.exe",4284,,," 5912 MsMpEng.exe",,,,,,,,,,,,1762003659300559400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446737482509422592,18446737482509398016,1814702990352,247,255000588288,12512,255016304640,255016239104,1814702990352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:39.3007802Z","2025-11-01 13:27:39.3007802Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5912 MsMpEng.exe",12512,,," 5912 MsMpEng.exe",,,,,,,,,,,,1762003659300780200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18446737482509422592,18446737482509398016,1814702990352,247,255000588288,12512,255016304640,255016239104,1814702990352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:39.3011260Z","2025-11-01 13:27:39.3011260Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 5912 MsMpEng.exe",5496,,,,,,,,1,"Behavior:Win32/MalExcl.C","0xE4B32BCA07A5","ad55f2bb71ab27b3d181fb1b3e7558fc9d00a8f6",,,,1762003659301126000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:39.3160239Z","2025-11-01 13:27:39.3160239Z","ETW","Microsoft-Antimalware-Engine",3,"Message  Info "," 5912 MsMpEng.exe",4284,,,,,"subtype=Lowfi, sigseq=0x00000555D4FB9C24, sigsha=68b7f163c37677d744a8a0d9772ac4a9d45a20b1, signame=#Lowfi:Lua:WrittenToDownloadFolderByOtherParentProcess, cached=false, source=0, resourceid=0xf2754a53, resource='C:\\Users\Public\Downloads\attack-389.exe'",,,,,,,,,,1762003659316023900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-01 13:27:39.3411944Z","2025-11-01 13:27:39.3411944Z","ETW","Microsoft-Antimalware-Engine",3,"Message  Info "," 5912 MsMpEng.exe",4284,,,,,"C:\Users\Public\Downloads\attack-389.exe is NOT trusted. Checking Trust? 1",,,,,,,,,,1762003659341194400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
