timestamp,type,provider_name,event_id,task,PID,PPID,Message,FilePath,Command Line,First Param,Second Param,Cache Name,Result,VName,Sig Seq,Sig Sha,AS Version,AV Version,Engine Version,stack_trace,EventId,FeatureType,KeyPath,NewValue,OldValue,UserMode,ValueName,SigSeq,SigSha,CommandLine,Flags,IntegrityLevel,ParentPID,AccessMask,TargetPID,WasHardened,Classification,EventType,FileID,FileUSN,Info,ScanSource,CacheName,CreationTime,EngineId,Source,flags,flags2high,flags2low,oldFlags,oldFlags2high,oldFlags2low,ProcessContextId,FeatureId,FirstParam,SecondParam,Id,Process,Reason,ThreadTime,Data,StartStop,DeltaCPU,DeltaWall,AttrId,AttrSeq,AttrSubset,FolderName,IsMultiProcDetection,IsMultiProcMatch,MatchedThreatsNumber
"2025-08-30 14:04:19.8797496Z","ETW","Microsoft-Antimalware-Engine",70,"Behavior Monitoring BmProcessCreate",16916,,,"C:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\CommonExtensions\Microsoft\TeamFoundation\Team Explorer\Git\mingw64\bin\git.exe",,,,,,,,,,,,[],,,,,,,,,,"'c:/program files/microsoft visual studio/2022/community/common7/ide/commonextensions/microsoft/teamfoundation/team explorer/Git/mingw64/bin/git.exe'  -c 'gc.auto=0' -c 'credential.helper=manager' -c 'core.askpass=c:/program files/microsoft visual studio/2022/community/common7/ide/commonextensions/microsoft/teamfoundation/team explorer/Git/mingw64/bin\git-askpass.exe' --no-pager update-index --add --remove --replace --verbose --stdin",33554432,8192,10580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-30 14:04:19.8814735Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess",10580,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,2097151,16916,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-30 14:04:19.8840659Z","ETW","Microsoft-Antimalware-Engine",70,"Behavior Monitoring BmProcessCreate",18904,,,"C:\Windows\System32\conhost.exe",,,,,,,,,,,,[],,,,,,,,,,"\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1",33554432,8192,16916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-30 14:04:19.8941188Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info ",1912,,,,,,,,0,"!BMGroup:DridexVulnDlls.A",,,,,,[],,,,,,,,"0x195B3BF987774","01184f82067d771b42525bbf6c6541ec7a8114a3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-30 14:04:19.8948797Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess",2496,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,5240,18904,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-30 14:04:19.8969191Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup",1912,,,"C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\Injector.exe",,,,,"0x8002",,,,,,,[],,,,,,,,,,,,,,,,,1,56,618283,1722074104,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-30 14:04:19.8969902Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup",1912,,,"C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\Injector.exe",,,,,"0x8002",,,,,,,[],,,,,,,,,,,,,,,,,2,56,618283,1722074104,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-30 14:04:19.8970426Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup",1912,,,"C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\Injector.exe",,,,,"0x8002",,,,,,,[],,,,,,,,,,,,,,,,,128,56,618283,1722074104,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-30 14:04:19.8970832Z","ETW","Microsoft-Antimalware-Engine",38,"Cache CacheLookup",1912,,,"C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\Injector.exe",,,,,"MISS",,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,"USN Cache",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-30 14:04:19.8972096Z","ETW","Microsoft-Antimalware-Engine",73,"Behavior Monitoring ProcessMonitorFlags",3504,,,"C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\Injector.exe",,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,134010362598957909,140733344448512,"SyncStart","0x400003FF","0x0","0x44","0x0","0x0","0x0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
