timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,timestamp_ns,userstackbase,userstacklimit,win32startaddr,cycletime,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,devicename,devicenamelength,drivername,drivernamelength,desiredaccess,linksourcename,linktargetname,returncode,codeintegrityoption,imagepath,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,classification,eventtype,fileid,fileusn,info,scansource,engineid,flags,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,processcontextid,featureid,bytescopied,operationstatus,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,targetthreadcreatetime,targetthreadid,data,startstop,threadtime,deltacpu,deltawall,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,first resource path,first resource type,id,resource count,scan source,type,startqpc,process,reason,apcargument1,apcargument1vadallocationbase,apcargument1vadallocationprotect,apcargument1vadcommitsize,apcargument1vadmmfname,apcargument1vadqueryresult,apcargument1vadregionsize,apcargument1vadregiontype,apcargument2,apcargument3,apcroutine,apcroutinevadallocationbase,apcroutinevadallocationprotect,apcroutinevadcommitsize,apcroutinevadmmfname,apcroutinevadqueryresult,apcroutinevadregionsize,apcroutinevadregiontype,realeventtime,targetthreadalertable,fullregionsize,lastprotectionmask,targetaddress,channel,eventid,processimagepath,taintreason
"2025-11-02 13:07:50.0688123Z","2025-11-02 13:07:50.0688123Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 5912 MsMpEng.exe",7972,,"10452 Notepad.exe",,,,,,,,,,,,,,,,,,,,1762088870068812300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,1035377,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.0688947Z","2025-11-02 13:07:50.0688947Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring  BmModuleLoad"," 5912 MsMpEng.exe",11084,,"10452 Notepad.exe",,,,,,,,,,,,,,,,,,,,1762088870068894700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\bcrypt.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.0689434Z","2025-11-02 13:07:50.0689434Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 5912 MsMpEng.exe",7972,,"10452 Notepad.exe",,,,,,,,,,,,,,,,,,,,1762088870068943400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,1035378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.0689845Z","2025-11-02 13:07:50.0689845Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring  BmModuleLoad"," 5912 MsMpEng.exe",11084,,"10452 Notepad.exe",,,,,,,,,,,,,,,,,,,,1762088870068984500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\ncrypt.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.0690098Z","2025-11-02 13:07:50.0690098Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 5912 MsMpEng.exe",7972,,"10452 Notepad.exe",,,,,,,,,,,,,,,,,,,,1762088870069009800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,1035378,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.0690535Z","2025-11-02 13:07:50.0690535Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 5912 MsMpEng.exe",7972,,"10452 Notepad.exe",,,,,,,,,,,,,,,,,,,,1762088870069053500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,1035379,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.0691280Z","2025-11-02 13:07:50.0691280Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 5912 MsMpEng.exe",7972,,"10452 Notepad.exe",,,,,,,,,,,,,,,,,,,,1762088870069128000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,1035379,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.0709608Z","2025-11-02 13:07:50.0709608Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring  BmModuleLoad"," 5912 MsMpEng.exe",15780,,"10452 Notepad.exe",,,,,,,,,,,,,,,,,,,,1762088870070960800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\ntasn1.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.0710037Z","2025-11-02 13:07:50.0710037Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 5912 MsMpEng.exe",7972,,"10452 Notepad.exe",,,,,,,,,,,,,,,,,,,,1762088870071003700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,1035380,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.0710678Z","2025-11-02 13:07:50.0710678Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 5912 MsMpEng.exe",7972,,"10452 Notepad.exe",,,,,,,,,,,,,,,,,,,,1762088870071067800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,1035380,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.0724482Z","2025-11-02 13:07:50.0724482Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring  BmModuleLoad"," 5912 MsMpEng.exe",15780,,"10452 Notepad.exe",,,,,,,,,,,,,,,,,,,,1762088870072448200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\Windows.StateRepositoryClient.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.0724779Z","2025-11-02 13:07:50.0724779Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 5912 MsMpEng.exe",15780,,"10452 Notepad.exe",,,,,,,,,,,,,,,,,,,,1762088870072477900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,1035381,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.0725243Z","2025-11-02 13:07:50.0725243Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 5912 MsMpEng.exe",15780,,"10452 Notepad.exe",,,,,,,,,,,,,,,,,,,,1762088870072524300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,1035381,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.0732648Z","2025-11-02 13:07:50.0732648Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring  BmModuleLoad"," 5912 MsMpEng.exe",15780,,"10452 Notepad.exe",,,,,,,,,,,,,,,,,,,,1762088870073264900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\Windows.StateRepositoryCore.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.0733052Z","2025-11-02 13:07:50.0733052Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 5912 MsMpEng.exe",15780,,"10452 Notepad.exe",,,,,,,,,,,,,,,,,,,,1762088870073305200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,1035382,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.0733999Z","2025-11-02 13:07:50.0733999Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 5912 MsMpEng.exe",15780,,"10452 Notepad.exe",,,,,,,,,,,,,,,,,,,,1762088870073399900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,1035382,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.0748142Z","2025-11-02 13:07:50.0748142Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring  BmModuleLoad"," 5912 MsMpEng.exe",15780,,"10452 Notepad.exe",,,,,,,,,,,,,,,,,,,,1762088870074814200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\capauthz.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.0748463Z","2025-11-02 13:07:50.0748463Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 5912 MsMpEng.exe",15780,,"10452 Notepad.exe",,,,,,,,,,,,,,,,,,,,1762088870074846300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,1035383,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.0749017Z","2025-11-02 13:07:50.0749017Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 5912 MsMpEng.exe",15780,,"10452 Notepad.exe",,,,,,,,,,,,,,,,,,,,1762088870074901700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,1035383,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.0781253Z","2025-11-02 13:07:50.0781253Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM "," 5912 MsMpEng.exe",5172,,," 5912 MsMpEng.exe",,,,,,,,,,,,,,,,,,,1762088870078125300,,,,,,,,,,,,,,,12288,1814320054272,134064706181846822,5912,49,7,55,18295873486198557,134064706233146263,5172,134064706181846822,5912,49,7,55,18295873486198557,"RWX",315392,134064706181846822,49,7,55,18295873486198557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.0799519Z","2025-11-02 13:07:50.0799519Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","10452 Notepad.exe",2692,,,"14536 Notepad.exe",,,,,,,,,,,,,18446737482473082880,18446737482473058304,140694844716816,0,624636506112,14784,1762088870079951900,624637771776,624637767680,140694844716816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.0853579Z","2025-11-02 13:07:50.0853579Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 5912 MsMpEng.exe",15780,,,,,,,,0,"Behavior:Win32/ExploitAttempt.ZA!dha",,"0x5BB3C187493B","9b9f35e3b87d39f15df8932701977e1f4f0409c6",,,,,,,,,,1762088870085357900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.0867297Z","2025-11-02 13:07:50.0867297Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 5912 MsMpEng.exe",15780,,"10452 Notepad.exe",,,,,,,,,,,,,,,,,,,,1762088870086729700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,1035386,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.0868019Z","2025-11-02 13:07:50.0868019Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 5912 MsMpEng.exe",15780,,"10452 Notepad.exe",,,,,,,,,,,,,,,,,,,,1762088870086801900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,1035386,1,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.0876287Z","2025-11-02 13:07:50.0876287Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","14536 Notepad.exe",14784,,,"14536 Notepad.exe",,,,,,,,,,,,,18446737482473541632,18446737482473517056,140734327249856,0,624636514304,2960,1762088870087628700,624638820352,624638816256,140734327249856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.0880756Z","2025-11-02 13:07:50.0880756Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","14536 Notepad.exe",14784,,,"14536 Notepad.exe",,,,,,,,,,,,,18446737482472251392,18446737482472226816,140734327249856,0,624636522496,1604,1762088870088075600,624639868928,624639864832,140734327249856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.0891303Z","2025-11-02 13:07:50.0891303Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","14536 Notepad.exe",2960,,,"14536 Notepad.exe",,,,,,,,,,,,,18446737482473226240,18446737482473201664,140734327249856,0,624636530688,15284,1762088870089130300,624640917504,624640913408,140734327249856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.1087305Z","2025-11-02 13:07:50.1087305Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 5912 MsMpEng.exe",12328,,,,,,,,0,"!BMGroup:DridexVulnDlls.A",,"0x195B3BF987774","01184f82067d771b42525bbf6c6541ec7a8114a3",,,,,,,,,,1762088870108730500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.1097517Z","2025-11-02 13:07:50.1097517Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 5912 MsMpEng.exe",12328,,,,,,,,0,"Behavior:Win32/ExploitAttempt.ZA!dha",,"0x5BB3C187493B","9b9f35e3b87d39f15df8932701977e1f4f0409c6",,,,,,,,,,1762088870109751700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.1104373Z","2025-11-02 13:07:50.1104373Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 5912 MsMpEng.exe",12328,,,,,,,,0,"!BMGroup:DridexVulnDlls.A",,"0x195B3BF987774","01184f82067d771b42525bbf6c6541ec7a8114a3",,,,,,,,,,1762088870110437300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.1108958Z","2025-11-02 13:07:50.1108958Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 5912 MsMpEng.exe",12328,,,,,,,,0,"Behavior:Win32/ExploitAttempt.ZA!dha",,"0x5BB3C187493B","9b9f35e3b87d39f15df8932701977e1f4f0409c6",,,,,,,,,,1762088870110895800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.1186114Z","2025-11-02 13:07:50.1186114Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 5912 MsMpEng.exe",12328,,"10452 Notepad.exe",,,,,,,,,,,,,,,,,,,,1762088870118611400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16426,1035437,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.1186153Z","2025-11-02 13:07:50.1186153Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 5912 MsMpEng.exe",12328,,"10452 Notepad.exe",,,,,,,,,,,,,,,,,,,,1762088870118615300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16426,1035437,1,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.1302374Z","2025-11-02 13:07:50.1302374Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","14536 Notepad.exe",14784,,,"10452 Notepad.exe",,,,,,,,,,,,,,,,,,,1762088870130237400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.1752833Z","2025-11-02 13:07:50.1752833Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 5912 MsMpEng.exe",15780,,,,,,,,0,"!BMGroup:DridexVulnDlls.A",,"0x195B3BF987774","01184f82067d771b42525bbf6c6541ec7a8114a3",,,,,,,,,,1762088870175283300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.1760288Z","2025-11-02 13:07:50.1760288Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 5912 MsMpEng.exe",15780,,,,,,,,0,"Behavior:Win32/ExploitAttempt.ZA!dha",,"0x5BB3C187493B","9b9f35e3b87d39f15df8932701977e1f4f0409c6",,,,,,,,,,1762088870176028800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.2704265Z","2025-11-02 13:07:50.2704265Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","14536 Notepad.exe",14784,,,"14536 Notepad.exe",,,,,,,,,,,,,18446737482472652800,18446737482472628224,140734083399616,0,624636538880,8116,1762088870270426500,624641966080,624641961984,140734083399616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.2727553Z","2025-11-02 13:07:50.2727553Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","14536 Notepad.exe",14784,,,"14536 Notepad.exe",,,,,,,,,,,,,18446737482472996864,18446737482472972288,140734327249856,0,624636547072,12708,1762088870272755300,624643014656,624643010560,140734327249856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.3113400Z","2025-11-02 13:07:50.3113400Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 5912 MsMpEng.exe",7972,,,,,,,,0,"!BMGroup:DridexVulnDlls.A",,"0x195B3BF987774","01184f82067d771b42525bbf6c6541ec7a8114a3",,,,,,,,,,1762088870311340000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.3120952Z","2025-11-02 13:07:50.3120952Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 5912 MsMpEng.exe",7972,,,,,,,,0,"Behavior:Win32/ExploitAttempt.ZA!dha",,"0x5BB3C187493B","9b9f35e3b87d39f15df8932701977e1f4f0409c6",,,,,,,,,,1762088870312095200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.3179775Z","2025-11-02 13:07:50.3179775Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","14536 Notepad.exe",14784,,,"14536 Notepad.exe",,,,,,,,,,,,,18446737482472738816,18446737482472714240,140734321991760,0,624636555264,9432,1762088870317977500,624644063232,624644055040,140734321991760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-02 13:07:50.3184007Z","2025-11-02 13:07:50.3184007Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","14536 Notepad.exe",12708,,,"14536 Notepad.exe",,,,,,,,,,,,,18446737482471903232,18446737482471878656,140734327249856,0,624636563456,13956,1762088870318400700,624645111808,624645107712,140734327249856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
