timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,commitcharge,commitpeak,cpucyclecount,createtime,exitcode,exittime,handlecount,hardfaultcount,processsequencenumber,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid
"2025-10-27 07:44:05.3056582Z","2025-10-27 07:44:05.3056582Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 2148 Memory Compression",3896,,," 2148 Memory Compression",,,,,,,,,,,,28120,18446672673121771520,18446672673121746944,18446735285668637632,0,0,3896,0,0,18446735285668637632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.3056930Z","2025-10-27 07:44:05.3056930Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 2148 Memory Compression",3520,,," 2148 Memory Compression",,,,,,,,,,,,9120,18446672673121513472,18446672673121488896,18446735285669941744,0,0,3520,0,0,18446735285669941744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.3057192Z","2025-10-27 07:44:05.3057192Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 2148 Memory Compression",5176,,," 2148 Memory Compression",,,,,,,,,,,,8360,18446672673121599488,18446672673121574912,18446735285669941744,0,0,5176,0,0,18446735285669941744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.3338856Z","2025-10-27 07:44:05.3338856Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","10300 StoreDesktopExtension.exe",1600,,,"10300 StoreDesktopExtension.exe",,,,,,,,,,,,,18446672673124614144,18446672673124589568,140735918530288,0,834487955456,11456,834496626688,834496610304,140735918530288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.3339339Z","2025-10-27 07:44:05.3339339Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","10300 StoreDesktopExtension.exe",1600,,,"10300 StoreDesktopExtension.exe",,,,,,,,,,,,,18446672673123438592,18446672673123414016,140735917977248,0,834487963648,9324,834501083136,834501066752,140735917977248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.3990076Z","2025-10-27 07:44:05.3990076Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10300 StoreDesktopExtension.exe",11456,,,"10300 StoreDesktopExtension.exe",,,"C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Buffers\eae1efcb9f23f87d8647fd5a6ca95f0a\System.Buffers.ni.dll",,,,,,,,,,,,,,,,,,,140736814252032,140736814252032,0,49152,3134411345,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.3993448Z","2025-10-27 07:44:05.3993448Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",11456,,,"10300 StoreDesktopExtension.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsStore_22509.1401.11.0_x64__8wekyb3d8bbwe\WinStore.DesktopExtension\System.Buffers.dll",,,,,,,,,,,,,,,,,,,268435456,2648299601920,43914,40960,3134411345,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4070104Z","2025-10-27 07:44:05.4070104Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10300 StoreDesktopExtension.exe",11456,,,"10300 StoreDesktopExtension.exe",,,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\diasymreader.dll",,,,,,,,,,,,,,,,,,,140735259279360,140735259279360,1304751,1314816,1750280977,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4208033Z","2025-10-27 07:44:05.4208033Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10300 StoreDesktopExtension.exe",11456,,,"10300 StoreDesktopExtension.exe",,,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\clrcompression.dll",,,,,,,,,,,,,,,,,,,140735680348160,140735680348160,206960,155648,1750278423,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4293897Z","2025-10-27 07:44:05.4293897Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","10300 StoreDesktopExtension.exe",11456,,,"10300 StoreDesktopExtension.exe",,,,,,,,,,,,166446460,18446672673124614144,18446672673124589568,140735918530288,0,834487955456,11456,834496626688,834496557056,140735918530288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4293902Z","2025-10-27 07:44:05.4293902Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,,,,,,,,,,353400,18446672673123438592,18446672673123414016,140735917977248,0,834487963648,9324,834501083136,834501066752,140735917977248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4293949Z","2025-10-27 07:44:05.4293949Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","10300 StoreDesktopExtension.exe",1600,,,"10300 StoreDesktopExtension.exe",,,,,,,,,,,,1960420,18446672673126273024,18446672673126248448,140735918554976,0,834487898112,1600,834526248960,834526232576,140735918554976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4293966Z","2025-10-27 07:44:05.4293966Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","10300 StoreDesktopExtension.exe",7100,,,"10300 StoreDesktopExtension.exe",,,,,,,,,,,,27869200,18446672673123667968,18446672673123643392,140735918530288,0,834487865344,7100,834513403904,834513371136,140735918530288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4294014Z","2025-10-27 07:44:05.4294014Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","10300 StoreDesktopExtension.exe",7032,,,"10300 StoreDesktopExtension.exe",,,,,,,,,,,,372020,18446672673126502400,18446672673126477824,140737174395840,0,834487930880,7032,834539094016,834539077632,140737174395840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4294383Z","2025-10-27 07:44:05.4294383Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","10300 StoreDesktopExtension.exe",10424,,,"10300 StoreDesktopExtension.exe",,,,,,,,,,,,37877260,18446672673126215680,18446672673126191104,140737174395840,0,834487889920,10424,834525986816,834525945856,140737174395840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4294414Z","2025-10-27 07:44:05.4294414Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","10300 StoreDesktopExtension.exe",5948,,,"10300 StoreDesktopExtension.exe",,,,,,,,,,,,136049880,18446672673126158336,18446672673126133760,140737174395840,0,834487881728,5948,834521792512,834521722880,140737174395840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4294515Z","2025-10-27 07:44:05.4294515Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","10300 StoreDesktopExtension.exe",9340,,,"10300 StoreDesktopExtension.exe",,,,,,,,,,,,375820,18446672673123610624,18446672673123586048,140735918475280,0,834487857152,9340,834509209600,834509193216,140735918475280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4294632Z","2025-10-27 07:44:05.4294632Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","10300 StoreDesktopExtension.exe",11108,,,"10300 StoreDesktopExtension.exe",,,,,,,,,,,,11107780,18446672673123381248,18446672673123356672,140737174395840,0,834487840768,11108,834500820992,834500804608,140737174395840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4294684Z","2025-10-27 07:44:05.4294684Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","10300 StoreDesktopExtension.exe",11124,,,"10300 StoreDesktopExtension.exe",,,,,,,,,,,,407360,18446672673126043648,18446672673126019072,140737161841328,0,834487873536,11124,834517598208,834517581824,140737161841328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4294734Z","2025-10-27 07:44:05.4294734Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","10300 StoreDesktopExtension.exe",8520,,,"10300 StoreDesktopExtension.exe",,,,,,,,,,,,557399580,18446672673120796672,18446672673120772096,2647844651008,0,834487824384,8520,834492432384,834492366848,2647844651008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4305300Z","2025-10-27 07:44:05.4305300Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsStore_22509.1401.11.0_x64__8wekyb3d8bbwe\WinStore.DesktopExtension\StoreDesktopExtension.exe",,,,,,,,,,,,,,,,,,,5368709120,2647844651008,0,106496,2969702609,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4305665Z","2025-10-27 07:44:05.4305665Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsStore_22509.1401.11.0_x64__8wekyb3d8bbwe\WinStore.DesktopExtension\System.Threading.Tasks.Extensions.dll",,,,,,,,,,,,,,,,,,,268435456,2648299208704,56765,40960,1582131907,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4305980Z","2025-10-27 07:44:05.4305980Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsStore_22509.1401.11.0_x64__8wekyb3d8bbwe\WinStore.DesktopExtension\WinStore.Polyfills.dll",,,,,,,,,,,,,,,,,,,268435456,2648299339776,0,57344,2722509268,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4306264Z","2025-10-27 07:44:05.4306264Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsStore_22509.1401.11.0_x64__8wekyb3d8bbwe\WinStore.DesktopExtension\CommunityToolkit.AppServices.dll",,,,,,,,,,,,,,,,,,,268435456,2648299470848,0,73728,3988816948,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4306603Z","2025-10-27 07:44:05.4306603Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsStore_22509.1401.11.0_x64__8wekyb3d8bbwe\WinStore.DesktopExtension\Microsoft.Bcl.AsyncInterfaces.dll",,,,,,,,,,,,,,,,,,,268435456,2648299667456,69975,40960,3852163964,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4306682Z","2025-10-27 07:44:05.4306682Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsStore_22509.1401.11.0_x64__8wekyb3d8bbwe\Microsoft.Services.Store.winmd",,,,,,,,,,,,,,,,,,,4194304,2648299732992,0,8192,1760649028,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4307126Z","2025-10-27 07:44:05.4307126Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Runtime.InteropServices.WindowsRuntime\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Runtime.InteropServices.WindowsRuntime.dll",,,,,,,,,,,,,,,,,,,268435456,2648299929600,70602,32768,1750279683,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4307379Z","2025-10-27 07:44:05.4307379Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsStore_22509.1401.11.0_x64__8wekyb3d8bbwe\WinStore.DesktopExtension\System.Numerics.Vectors.dll",,,,,,,,,,,,,,,,,,,268435456,2648299995136,123744,122880,3840983591,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4307565Z","2025-10-27 07:44:05.4307565Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsStore_22509.1401.11.0_x64__8wekyb3d8bbwe\WinStore.DesktopExtension\Shmuelie.WinRTServer.dll",,,,,,,,,,,,,,,,,,,268435456,2648300126208,208875,172032,2903907980,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4307700Z","2025-10-27 07:44:05.4307700Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Windows\System32\WinMetadata\Windows.Foundation.winmd",,,,,,,,,,,,,,,,,,,4194304,2648317100032,92996,69632,1758864338,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4307941Z","2025-10-27 07:44:05.4307941Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsStore_22509.1401.11.0_x64__8wekyb3d8bbwe\WinStore.DesktopExtension\WinStore.Interop.dll",,,,,,,,,,,,,,,,,,,268435456,2648317231104,0,98304,3692472721,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4308137Z","2025-10-27 07:44:05.4308137Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsStore_22509.1401.11.0_x64__8wekyb3d8bbwe\WinStore.DesktopExtension\Microsoft.Telemetry.dll",,,,,,,,,,,,,,,,,,,268435456,2648317362176,89194,90112,3092800990,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4308423Z","2025-10-27 07:44:05.4308423Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsStore_22509.1401.11.0_x64__8wekyb3d8bbwe\WinStore.DesktopExtension\Shared.Services.dll",,,,,,,,,,,,,,,,,,,268435456,2648317493248,0,57344,3816784735,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4308463Z","2025-10-27 07:44:05.4308463Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Runtime\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Runtime.dll",,,,,,,,,,,,,,,,,,,268435456,2648317558784,37004,40960,1750279700,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4308816Z","2025-10-27 07:44:05.4308816Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsStore_22509.1401.11.0_x64__8wekyb3d8bbwe\WinStore.DesktopExtension\WinStore.Instrumentation.dll",,,,,,,,,,,,,,,,,,,268435456,2648317624320,0,221184,4092219450,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4309155Z","2025-10-27 07:44:05.4309155Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsStore_22509.1401.11.0_x64__8wekyb3d8bbwe\WinStore.DesktopExtension\WinStore.DesktopExtension.Contracts.dll",,,,,,,,,,,,,,,,,,,268435456,2648317886464,0,57344,2425482786,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4309202Z","2025-10-27 07:44:05.4309202Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Windows\System32\WinMetadata\Windows.ApplicationModel.winmd",,,,,,,,,,,,,,,,,,,4194304,2648318017536,953370,880640,1758864338,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4309410Z","2025-10-27 07:44:05.4309410Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsStore_22509.1401.11.0_x64__8wekyb3d8bbwe\WinStore.DesktopExtension\System.IO.Pipelines.dll",,,,,,,,,,,,,,,,,,,268435456,2648318935040,128474,98304,2541229844,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4309738Z","2025-10-27 07:44:05.4309738Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsStore_22509.1401.11.0_x64__8wekyb3d8bbwe\WinStore.DesktopExtension\Shared.Models.dll",,,,,,,,,,,,,,,,,,,268435456,2648319066112,0,73728,3100700521,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4309800Z","2025-10-27 07:44:05.4309800Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Windows\System32\WinMetadata\Windows.Storage.winmd",,,,,,,,,,,,,,,,,,,4194304,2648319393792,182423,159744,1758864338,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4309992Z","2025-10-27 07:44:05.4309992Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsStore_22509.1401.11.0_x64__8wekyb3d8bbwe\WinStore.DesktopExtension\System.Text.Json.dll",,,,,,,,,,,,,,,,,,,268435456,2648319721472,727173,737280,3514778910,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4310234Z","2025-10-27 07:44:05.4310234Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\diasymreader.dll",,,,,,,,,,,,,,,,,,,140735259279360,140735259279360,1304751,1314816,1750280977,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4310311Z","2025-10-27 07:44:05.4310311Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Windows\assembly\NativeImages_v4.0.30319_64\System.ValueTuple\cdbb9b86ddcb52e5d200560ad0e7d9ab\System.ValueTuple.ni.dll",,,,,,,,,,,,,,,,,,,140735583027200,140735583027200,0,20480,1750279701,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4310451Z","2025-10-27 07:44:05.4310451Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\clrcompression.dll",,,,,,,,,,,,,,,,,,,140735680348160,140735680348160,206960,155648,1750278423,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4310513Z","2025-10-27 07:44:05.4310513Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Memory\ae3f74e89d63f1f308c6cd6160024129\System.Memory.ni.dll",,,,,,,,,,,,,,,,,,,140735727206400,140735727206400,0,712704,4155989786,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4310566Z","2025-10-27 07:44:05.4310566Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\318c241e7a02d80c9524df93922eabae\System.Core.ni.dll",,,,,,,,,,,,,,,,,,,140735848906752,140735848906752,0,11030528,1755835216,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4310633Z","2025-10-27 07:44:05.4310633Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Windows\assembly\NativeImages_v4.0.30319_64\System\d4bdee93a2422be7ed56b39c2554e1ae\System.ni.dll",,,,,,,,,,,,,,,,,,,140735879839744,140735879839744,0,12722176,1756268253,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4310896Z","2025-10-27 07:44:05.4310896Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\clrjit.dll",,,,,,,,,,,,,,,,,,,140735892619264,140735892619264,1257151,1241088,1750277970,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4311100Z","2025-10-27 07:44:05.4311100Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\76cc8cd31b99e4657b7fa51813603db8\mscorlib.ni.dll",,,,,,,,,,,,,,,,,,,140735893864448,140735893864448,23142986,23130112,1750278016,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4311240Z","2025-10-27 07:44:05.4311240Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\clr.dll",,,,,,,,,,,,,,,,,,,140735916998656,140735916998656,10063520,10108928,1750278086,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4311508Z","2025-10-27 07:44:05.4311508Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Windows\System32\ucrtbase_clr0400.dll",,,,,,,,,,,,,,,,,,,140735933841408,140735933841408,832744,843776,1706208030,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4311650Z","2025-10-27 07:44:05.4311650Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Windows\System32\vcruntime140_clr0400.dll",,,,,,,,,,,,,,,,,,,140735934693376,140735934693376,154475,110592,1706208034,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4311781Z","2025-10-27 07:44:05.4311781Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Windows\System32\vcruntime140_1_clr0400.dll",,,,,,,,,,,,,,,,,,,140735934824448,140735934824448,87330,49152,1706208036,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4312042Z","2025-10-27 07:44:05.4312042Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscoreei.dll",,,,,,,,,,,,,,,,,,,140735934889984,140735934889984,644268,634880,1750277783,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4312200Z","2025-10-27 07:44:05.4312200Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Windows\System32\mscoree.dll",,,,,,,,,,,,,,,,,,,140735935545344,140735935545344,487365,446464,25280579,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4312366Z","2025-10-27 07:44:05.4312366Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Windows\System32\biwinrt.dll",,,,,,,,,,,,,,,,,,,140736588087296,140736588087296,428830,364544,4193424202,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4312584Z","2025-10-27 07:44:05.4312584Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Windows\System32\Windows.Storage.ApplicationData.dll",,,,,,,,,,,,,,,,,,,140736600539136,140736600539136,440584,393216,3189851701,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:05.4312758Z","2025-10-27 07:44:05.4312758Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10300 StoreDesktopExtension.exe",9324,,,"10300 StoreDesktopExtension.exe",,,"C:\Windows\System32\Windows.ApplicationModel.dll",,,,,,,,,,,,,,,,,,,140736809730048,140736809730048,950261,880640,12380328,,,,,,,,,,,,,,,,,,,,,,,,
