timestamp,type,providername,eventid,task,pid,tid,exe,ppid,targetpid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,as version,av version,engine version,stacktrace,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,channel,desiredaccess,returncode,targetprocessid,targetthreatid,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,processid,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,defaultbase,imagebase,imagesize,id,process,reason,threadtime,data,startstop,deltacpu,deltawall,classification,eventtype,fileid,fileusn,info,scansource,engineid,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,processcontextid,accessmask,washardened,featureid,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,linksourcename,linktargetname,ttid,startqpc,processimagepath,taintreason,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt
"2025-09-02 16:09:54.7452254Z","ETW","Microsoft-Antimalware-Engine",4,"Versions Info ",1912,3012,"MsMpEng.exe",,,,,,,,,,,,,"1.435.533.0","1.435.533.0","1.1.25070.4",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:05.4677775Z","Custom","Injector-Attack",13337,"[>]  After opening process handle",8884,,"attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:05.4678895Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess",8884,8700,"attack.exe",,17940,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4152,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:05.4679547Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",8884,8700,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16427,4033043,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:05.4679811Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",8884,8700,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16427,4033043,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:05.8311148Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",10464,22004,"copilot-language-server.exe",,,,,,,,,,,,,,,,[140736918203764,140736872731894,140702698444584,140702697018348,140701097580744,140700568323904,140700568316064,140700566090877,140702708515008,140702708513979,140702707157057,140702707155187,140702708266044,140702698065041,140702698537495,140702698522991,140702698328165,140702697182954,140702697791677,140702697787118,140702695670984,140702717007636,140736897083607,140736916996940],,,,,,,,,1025,0,10596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:06.1777917Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ",4960,18600,"powershell.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,4960,,,,2222240,18446639081622122496,18446639081622097920,140735664709408,0,936505434112,18600,936506818560,936506806272,140735664709408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:06.1778323Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ",4960,15316,"powershell.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,4960,,,,1161280,18446639081620742144,18446639081620717568,140735664709408,0,936505450496,15316,936507604992,936507592704,140735664709408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:06.3367201Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ",5872,5500,"svchost.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,5872,,,,1337600,18446639081605087232,18446639081605062656,140736910320112,276,439962144768,5500,439964139520,439964106752,140736910320112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:06.4471826Z","Custom","Injector-Attack",13337,"[<] Before allocating memory for shellcode",8884,,"attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:06.4473811Z","Custom","Injector-Attack",13337,"[>]  After allocating memory for shellcode, at: 000002212FFD0000",8884,,"attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:06.5418314Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ",3720,12840,"svchost.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,3720,,,,15858955340,18446639081622609920,18446639081622585344,140735795384736,248,276594032640,12840,276597571584,276597538816,140735795384736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:06.5418463Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ",3720,15656,"svchost.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,3720,,,,59327880,18446639081622638592,18446639081622614016,140735795384736,248,276594040832,15656,276598095872,276598063104,140735795384736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:06.6223953Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo ",504,12996,"PerfWatson2.exe",,,,"C:\Users\hacker\AppData\Local\Microsoft\VSApplicationInsights\vstelf3e86b4023cc43f0be495508d51f588a\20250902161003_bae408cc7a6e432abe4b363814c65627.trn",,,,,,,,,,,,[140736918203796,140736872933501,140736872933206,140736650074171,140736650082842,140736650106536,140736650102613,140735494842275,140735494841375,140735494812234,140735644872007,140735644703736,140735644703461,140735644876225,140735644872337,140735644703736,140735644703461,140735644703413,140735654719792,140735664821955,140735663497947,140735663204394,140735666985267,140735663599563,140735663599343,140735663599035,140735663598895,140735664346161,140735664709546,140736897083607,140736916996940],,,,,,,18446708904799609200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:06.6226936Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info ",1912,3012,"MsMpEng.exe",,,,,,0,"Behavior:Win32/ASRUsbCopiedRenamed","0x19B3CC206E0B","7cd6872bd369cad262956a7857d3829369d711f7",,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:06.6228633Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ",504,12996,"PerfWatson2.exe",,,,,,,,,,,,,,,,[140736918208964,140736872776761,140736897102141,140735663334047,140735664153845,140735664153753,140735664502749,140735664502454,140735645168569,140735645006392,140735645006324,140735644875426,140735653701223,140735645197972,140735655566588,140735655790207,140735653701616,140735653190149,140735653701270,140735655573292,140735654069177,140735653151945,140735655568294,140735655337234,140735653150785,140735653150665,140735495110774,140735494475906,140735494828465,140735495108836,140735494476258,140735494828228,140735495106631,140735494476434,140735494940411,140735495100678,140735494476786,140735494843957,140735494842329,140735494841375,140735494812234,140735644872007,140735644703736,140735644703461,140735644876225,140735644872337,140735644703736,140735644703461,140735644703413,140735654719792,140735664821955,140735663497947,140735663204394,140735666985267,140735663599563,140735663599343,140735663599035,140735663598895,140735664346161,140735664709546,140736897083607,140736916996940],,,,,,,,,,,,,,,,,,504,,,,,18446639081622638592,18446639081622614016,140735664156336,0,264450531328,22232,264455323648,264455307264,140735664156336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:07.4298921Z","Custom","Injector-Attack",13337,"[<] Before writing shellcode to process",8884,,"attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:07.4301721Z","Custom","Injector-Attack",13337,"[>]  After writing shellcode to process, at: 000002212FFD0000",8884,,"attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:07.5089935Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",17940,1056,"Notepad.exe",,,,,,,,,,,,,,,,[140736918203764,140736872731894,140696713910886,140696713438613,140696713578534,140696714194754,140736897083607,140736916996940],,,,,,,,,4096,0,1836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:07.5719808Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ",16788,19468,"explorer.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,16788,,,,1383200,18446639081593270272,18446639081593245696,140736917348896,0,5439488,19468,10027008,9969664,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:07.5721288Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ",16788,19460,"explorer.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,16788,,,,2436940,18446639081559666688,18446639081559642112,140736917348896,0,5431296,19460,10551296,10493952,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:08.1234403Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ",504,22232,"PerfWatson2.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,504,,,,929480,18446639081622638592,18446639081622614016,140735664156336,0,264450531328,22232,264455323648,264455307264,140735664156336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:08.1871022Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ",1912,3064,"MsMpEng.exe",,,,,,,,,,,,,,,,[140736918212548,140736872857142,140736738243895,140736738242452,140736657604428,140736657598535,140736657597146,140736658259206,140736657749938,140736657909615,140736658079503,140736897083607,140736916996940],,,,,,,,,2097151,0,1912,3064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:08.1880959Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFileInfo ",2544,2728,"svchost.exe",,,,"C:\Windows\Prefetch\ATTACK.EXE-3D92D789.pf",,,,,,,,,,,,[140736918205268,140736872716567,140736872407957,140736622686411,140736622799555,140736622805526,140736622878872,140736622877246,140736623007058,140736623083887,140700308678045,140736881194535,140736897083607,140736916996940],0,83886176,18446660010826778176,18446660011217069592,2728,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:08.1882557Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ",1912,3064,"MsMpEng.exe",,,,,,,,,,,,,,,,[140736918212548,140736872857142,140736738243895,140736738242452,140736657604428,140736657598535,140736657597146,140736658259206,140736657749938,140736657909615,140736658079503,140736897083607,140736916996940],,,,,,,,,2097151,0,1912,3064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:08.2192630Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ",1912,3064,"MsMpEng.exe",,,,,,,,,,,,,,,,[140736918212548,140736872857142,140736738243895,140736738242452,140736657604428,140736657598535,140736657597146,140736658259206,140736657749938,140736657909615,140736658079503,140736897083607,140736916996940],,,,,,,,,2097151,0,1912,3064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:08.2209284Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFileInfo ",2544,2728,"svchost.exe",,,,"C:\Windows\Prefetch\OPENCONSOLE.EXE-0611C291.pf",,,,,,,,,,,,[140736918205268,140736872716567,140736872407957,140736622686411,140736622799555,140736622805526,140736622878872,140736622877246,140736623007058,140736623083887,140700308678045,140736881194535,140736897083607,140736916996940],0,83886176,18446660010881301168,18446660010809251192,2728,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:08.2211121Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ",1912,3064,"MsMpEng.exe",,,,,,,,,,,,,,,,[140736918212548,140736872857142,140736738243895,140736738242452,140736657604428,140736657598535,140736657597146,140736658259206,140736657749938,140736657909615,140736658079503,140736897083607,140736916996940],,,,,,,,,2097151,0,1912,3064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:08.3925110Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ",504,9444,"PerfWatson2.exe",,,,,,,,,,,,,,,,[140736918208964,140736872776761,140736897102141,140735663334047,140735664153845,140735667271907,140735667271605,140735666833464,140735666952957,140735664734285,140735664734207,140736897083607,140736916996940],,,,,,,,,,,,,,,,,,504,,,,,18446639081629126656,18446639081629102080,140735664156336,0,264450539520,15880,264455323648,264455307264,140735664156336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:08.4080832Z","Custom","Injector-Attack",13337,"[<] Before changing memory protection to PAGE_EXECUTE_READ",8884,,"attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:08.4082537Z","Custom","Injector-Attack",13337,"[>]  After changing memory protection to PAGE_EXECUTE_READ",8884,,"attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:08.5194351Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ",10036,10296,"Microsoft.ServiceHub.Controller.exe",,,,,,,,,,,,,,,,[140736918208964,140736872776761,140736897102141,140735077248848,140735077248573,140735077247791,140735077667600,140735066398238,140733490763273,140733490824993,140735066482130,140735077746611,140735076329826,140735077667414,140735077234593,140735077234376,140735077234763,140736897083607,140736916996940],,,,,,,,,,,,,,,,,,10036,,,,,18446639081629011968,18446639081628987392,140735077234640,0,807286628352,12640,807291322368,807291318272,140735077234640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:08.5197441Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ",10036,12640,"Microsoft.ServiceHub.Controller.exe",,,,,,,,,,,,,,,,[140736918208964,140736872776761,140736897102141,140735077248848,140735077248573,140735077247791,140735077667600,140735066398238,140733490763273,140733490763781,140733490764613,140735066523907,140735077746611,140735076329826,140735077667414,140735077234593,140735077234376,140735077234763,140736897083607,140736916996940],,,,,,,,,,,,,,,,,,10036,,,,,18446639081626574848,18446639081626550272,140735077234640,0,807286636544,13980,807292895232,807292891136,140735077234640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:08.5667686Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ",4,72,"System",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,3516,,,,,18446639081628983296,18446639081628958720,140736917348896,0,12439552,392,14876672,14819328,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:08.8334478Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",10464,22004,"copilot-language-server.exe",,,,,,,,,,,,,,,,[140736918203764,140736872731894,140702698444584,140702697018348,140701097580744,140700568323904,140700568316064,140700566090877,140702708515008,140702708513979,140702707157057,140702707155187,140702708266044,140702698065041,140702698537495,140702698522991,140702698328165,140702697182954,140702697791677,140702697787118,140702695670984,140702717007636,140736897083607,140736916996940],,,,,,,,,1025,0,10596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:09.0057369Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ",3312,17032,"ServiceHub.VSDetouredHost.exe",,,,,,,,,,,,,,,,[140736918208964,140736872776761,140736897102141,140735077248848,140735077248573,140735077247791,140735077667600,140735066398238,140733492834889,140733492892641,140735066482130,140735077746611,140735076329826,140735077667414,140735077234593,140735077234376,140735077234763,140736897083607,140736916996940],,,,,,,,,,,,,,,,,,3312,,,,,18446639081629241344,18446639081629216768,140735077234640,0,122115596288,13940,122120306688,122120302592,140735077234640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:09.0072821Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ",3312,13940,"ServiceHub.VSDetouredHost.exe",,,,,,,,,,,,,,,,[140736918208964,140736872776761,140736897102141,140735077248848,140735077248573,140735077247791,140735077667600,140735066398238,140733492834889,140733492835669,140733492836485,140735066523907,140735077746611,140735076329826,140735077667414,140735077234593,140735077234376,140735077234763,140736897083607,140736916996940],,,,,,,,,,,,,,,,,,3312,,,,,18446639081629270016,18446639081629245440,140735077234640,0,122115604480,9812,122121879552,122121875456,140735077234640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:09.0728727Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",1076,8392,"svchost.exe",,,,,,,,,,,,,,,,[140736918203764,140736872733451,140736825967890,140736882620003,140736882628366,140736882319852,140736882311415,140736882088628,140736882092744,140736882015316,140736882081820,140736882106396,140736882102691,140736882098504,140736917358174,140736917350275,140736897083607,140736916996940],,,,,,,,,4096,0,2364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:09.0732532Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ",1076,8392,"svchost.exe",,,,,,,,,,,,,,,,[140736918203764,140736872733451,140736825967890,140736882620003,140736882628366,140736882319852,140736882311415,140736882088628,140736882092744,140736882015316,140736882081820,140736882106396,140736882102691,140736882098504,140736917358174,140736917350275,140736897083607,140736916996940],,,,,,,,,4096,0,2364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:09.0741337Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ",8480,8528,"VBoxTray.exe",,,,,,,,,,,,,,,,[140736918208964,140736872776761,140736897102141,140700739562943,140700738743563,140700738708092,140700738524437,140700738525031,140700738460456,140700738707791,140700738743372,140700739562611,140700739562759,140736897083607,140736916996940],,,,,,,,,,,,,,,,,,8480,,,,,18446639081629327360,18446639081629302784,140700739562632,0,12484608,21644,57475072,57470976,140700739562632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:09.0743254Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ",8480,21644,"VBoxTray.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,8480,,,,467400,18446639081629327360,18446639081629302784,140700739562632,0,12484608,21644,57475072,57470976,140700739562632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:09.3686283Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ",14704,4956,"WidgetService.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,14704,,,,229520,18446639081658642432,18446639081658617856,140736917348896,0,119557472256,4956,119559684096,119559680000,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:09.3843915Z","Custom","Injector-Attack",13337,"[<] Before creating remote thread",8884,,"attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:09.3847050Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess",8884,3012,"attack.exe",,17940,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5122,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:09.3847389Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ",8884,3648,"attack.exe",,,,,,,,,,,,,,,,[140736918208964,140736872776761,140736897166920,140697380464618,140697380471296,140736897083607,140736916996940],,,,,,,,,,,,,,,,,,17940,,,,,18446639081658642432,18446639081658617856,2341562286080,0,645102006272,68,645107023872,645107019776,2341562286080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:09.3847646Z","Custom","Injector-Attack",13337,"[>]  After creating remote thread",8884,,"attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:09.3847679Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",8884,3012,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16427,4033048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-02 16:10:09.3847992Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",8884,3012,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16427,4033048,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
