timestamp,type,provider_name,event_id,task,PID,Exe,PPID,TargetPID,Message,FilePath,Cache Name,Result,VName,SigSeq,SigSha,Command Line,First Param,Second Param,AS Version,AV Version,Engine Version,stack_trace,Data,StartStop,ThreadTime,DeltaCPU,DeltaWall,Id,Process,Reason,Classification,EventType,FileID,FileUSN,Info,ScanSource,CacheName,CreationTime,EngineId,Source,flags,flags2high,flags2low,oldFlags,oldFlags2high,oldFlags2low,CommandLine,Flags,IntegrityLevel,ParentPID,ProcessContextId,FeatureId,FirstParam,SecondParam,AccessMask,WasHardened,AttrId,AttrSeq,AttrSubset,IsMultiProcDetection,IsMultiProcMatch,MatchedThreatsNumber,records,result,vault,TTID,StartQPC,TaintReason,Channel,EventId
"2025-08-31 13:43:37.3443401Z","ETW","Microsoft-Antimalware-Engine",3,"Message Info ",1912,"MsMpEng.exe",,,"subtype=Lowfi, sigseq=0x0000157E33D82EF6, sigsha=a0fa57981f35f9d7955c38f848560911eec4ef6c, signame=ALF:INTL:Trojan:Win32/Multiverze, cached=false, source=2, resourceid=0x2a37f941, resource='C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\Injector.exe'",,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-31 13:43:37.3494510Z","ETW","Microsoft-Antimalware-Engine",3,"Message Info ",1912,"MsMpEng.exe",,,"subtype=Lowfi, sigseq=0x0000157EE9B90920, sigsha=75d0f726a53240f673d3e01a1bf9a0d6b4cd2b3c, signame=SLF:Trojan:Win32/NeoHash.TEFRTPR, cached=false, source=2, resourceid=0x2a37f941, resource='C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\Injector.exe'",,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-31 13:43:37.3621200Z","ETW","Microsoft-Antimalware-Engine",5,"Stream scan request Start ",0,"<not found>",,,,"C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\Injector.exe",,,,,,,,,,,,[],,,885625000,,,3992827886,"pid:NA",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-31 13:43:37.3659630Z","ETW","Microsoft-Antimalware-Engine",3,"Message Info ",1912,"MsMpEng.exe",,,"C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\Injector.exe is NOT trusted. Checking Trust? 1",,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-31 13:43:37.3862777Z","ETW","Microsoft-Antimalware-Engine",3,"Message Info ",1912,"MsMpEng.exe",,,"subtype=Lowfi, sigseq=0x00006DE7A7BFCB78, sigsha=95b8ff9e16d7311b81fd359e21ac9b75ce665357, signame=SLF:Aurora.A!rfn, cached=true, source=16, resourceid=0x02a1d985, resource='C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\Injector.exe'",,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-31 13:43:37.3868818Z","ETW","Microsoft-Antimalware-Engine",3,"Message Info ",1912,"MsMpEng.exe",,,"Lua IsSignedFile(C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\Injector.exe, CheckTrust: false, CheckContainer: true) from 0x0001aabd2a1c008d",,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-31 13:43:37.3893525Z","ETW","Microsoft-Antimalware-Engine",3,"Message Info ",1912,"MsMpEng.exe",,,"C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\Injector.exe is NOT trusted. Checking Trust? 0",,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-31 13:43:37.3893538Z","ETW","Microsoft-Antimalware-Engine",3,"Message Info ",1912,"MsMpEng.exe",,,"IsSignedFile failed on C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\Injector.exe (CheckTrust=0)",,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-31 13:43:37.3893815Z","ETW","Microsoft-Antimalware-Engine",3,"Message Info ",1912,"MsMpEng.exe",,,"subtype=Lowfi, sigseq=0x0001AABD2A1C008D, sigsha=241f62fb3e4bd53504b45d010de7891beded94da, signame=SLF:TriggerCloudForNW, cached=false, source=16, resourceid=0x02a1d985, resource='C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\Injector.exe'",,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-31 13:43:37.3893827Z","ETW","Microsoft-Antimalware-Engine",43,"ExpensiveOperationTaskExpensiveOperationBegin",1912,"MsMpEng.exe",,,"SyncLowFi","C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\Injector.exe",,,,,,,,,,,,[],0,true,885781250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-31 13:43:37.3893836Z","ETW","Microsoft-Antimalware-Engine",67,"ExpensiveOperationTaskExpensiveOperationEnd",1912,"MsMpEng.exe",,,"SyncLowFi","C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\Injector.exe",,,,,,,,,,,,[],0,false,885781250,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-31 13:43:37.3894100Z","ETW","Microsoft-Antimalware-Engine",3,"Message Info ",1912,"MsMpEng.exe",,,"subtype=Lowfi, sigseq=0x0001D3BD82B3E014, sigsha=b1ade626f6eee5a2dd08635a1cabd70b8b2e01f7, signame=SLF:TriggerCloudForNWScanFlags, cached=false, source=16, resourceid=0x02a1d985, resource='C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\Injector.exe'",,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-31 13:43:37.3911607Z","ETW","Microsoft-Antimalware-Engine",3,"Message Info ",1912,"MsMpEng.exe",,,"subtype=Lowfi, sigseq=0x0000157E33D82EF6, sigsha=a0fa57981f35f9d7955c38f848560911eec4ef6c, signame=ALF:INTL:Trojan:Win32/Multiverze, cached=false, source=16, resourceid=0x02a1d985, resource='C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\Injector.exe'",,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-31 13:43:37.3961482Z","ETW","Microsoft-Antimalware-Engine",6,"Stream scan request Stop ",0,"<not found>",,,,"C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\Injector.exe",,,,,,,,,,,,[],,,885937500,,,3992827886,"pid:NA",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-31 13:43:37.3997259Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup",1912,"MsMpEng.exe",,,,"C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\Injector.exe",,"0x8002",,,,,,,,,,[],,,,,,,,,1,56,618283,1942320968,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-31 13:43:37.3998134Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup",1912,"MsMpEng.exe",,,,"C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\Injector.exe",,"0x8002",,,,,,,,,,[],,,,,,,,,2,56,618283,1942320968,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-31 13:43:37.3998500Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup",1912,"MsMpEng.exe",,,,"C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\Injector.exe",,"0x8002",,,,,,,,,,[],,,,,,,,,128,56,618283,1942320968,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-08-31 13:43:37.3998763Z","ETW","Microsoft-Antimalware-Engine",38,"Cache CacheLookup",1912,"MsMpEng.exe",,,,"C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\Injector.exe",,"MISS",,,,,,,,,,[],,,,,,,,,,,,,,,"USN Cache",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
