timestamp,type,provider_name,event_id,task,PID,TID,Exe,PPID,TargetPID,Message,FilePath,Cache Name,Result,VName,SigSeq,SigSha,Command Line,First Param,Second Param,AS Version,AV Version,Engine Version,stack_trace,BiggestOffsetWritten,CreationTime,FirstOffsetWritten,LastOffsetWritten,NumberOfWrites,ProcessId,SmallestOffsetWritten,TotalSizeOfAppends,TotalSizeOfWrites,Id,Process,Reason,ThreadTime,Classification,EventType,FileID,FileUSN,Info,ScanSource,CacheName,EngineId,Source,flags,flags2high,flags2low,oldFlags,oldFlags2high,oldFlags2low,CommandLine,Flags,IntegrityLevel,ProcessContextId,AccessMask,WasHardened,FeatureId,FirstParam,SecondParam,Data,StartStop,DeltaCPU,DeltaWall,AttrId,AttrSeq,AttrSubset,IsMultiProcDetection,IsMultiProcMatch,MatchedThreatsNumber,TTID,StartQPC,ProcessImagePath,TaintReason,Channel,EventId
"2025-09-01 09:51:15.0843742Z","Custom","Injector-Attack",13337,"[<] Before starting subprocess to inject to",6744,,"attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-01 09:51:15.0863682Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",6744,3012,"attack.exe",,,,"C:\Windows\System32\ApiSetHost.AppExecutionAlias.dll",,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-01 09:51:15.0866246Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",6744,3012,"attack.exe",,,,"C:\Windows\System32\combase.dll",,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-01 09:51:15.0866717Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",6744,3012,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686227,0,,,,,,,,,
"2025-09-01 09:51:15.0868180Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",6744,3012,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686227,0,false,false,0,,,,,,
"2025-09-01 09:51:15.0870301Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",6744,3256,"attack.exe",,,,"C:\Windows\System32\msvcp_win.dll",,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-01 09:51:15.0871700Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",6744,3012,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686228,0,,,,,,,,,
"2025-09-01 09:51:15.0872472Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",6744,3012,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686228,0,false,false,0,,,,,,
"2025-09-01 09:51:15.0872854Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",6744,11040,"attack.exe",,,,"C:\Windows\System32\profapi.dll",,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-01 09:51:15.0875462Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",6744,3012,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686229,0,,,,,,,,,
"2025-09-01 09:51:15.0876073Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",6744,3012,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686229,0,false,false,0,,,,,,
"2025-09-01 09:51:15.0878849Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",6744,3012,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686230,0,,,,,,,,,
"2025-09-01 09:51:15.0879469Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",6744,3012,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686230,0,false,false,0,,,,,,
"2025-09-01 09:51:15.0887439Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",6744,11040,"attack.exe",,,,"C:\Windows\System32\windows.storage.dll",,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-01 09:51:15.0887889Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",6744,11040,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686231,0,,,,,,,,,
"2025-09-01 09:51:15.0888313Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",6744,11040,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686231,0,false,false,0,,,,,,
"2025-09-01 09:51:15.0898073Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",6744,11040,"attack.exe",,,,"C:\Windows\System32\SHCore.dll",,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-01 09:51:15.0898423Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",6744,11040,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686232,0,,,,,,,,,
"2025-09-01 09:51:15.0898950Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",6744,11040,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686232,0,false,false,0,,,,,,
"2025-09-01 09:51:15.0905014Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",6744,11040,"attack.exe",,,,"C:\Windows\System32\shlwapi.dll",,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-01 09:51:15.0905255Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",6744,11040,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686233,0,,,,,,,,,
"2025-09-01 09:51:15.0905752Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",6744,11040,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686233,0,false,false,0,,,,,,
"2025-09-01 09:51:15.0927417Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess",5620,11040,"svchost.exe",,6744,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053888,false,,,,,,,,,,,,,,,,,,,
"2025-09-01 09:51:15.1009960Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",6744,11040,"attack.exe",,,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-01 09:51:15.1010233Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",6744,3256,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686235,0,,,,,,,,,
"2025-09-01 09:51:15.1010776Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",6744,3256,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686235,0,false,false,0,,,,,,
"2025-09-01 09:51:15.1016082Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",6744,3256,"attack.exe",,,,"C:\Windows\System32\daxexec.dll",,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-01 09:51:15.1016446Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",6744,3256,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686236,0,,,,,,,,,
"2025-09-01 09:51:15.1016873Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",6744,3256,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686236,0,false,false,0,,,,,,
"2025-09-01 09:51:15.1020540Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",6744,3256,"attack.exe",,,,"C:\Windows\System32\oleaut32.dll",,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-01 09:51:15.1020758Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",6744,3256,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686237,0,,,,,,,,,
"2025-09-01 09:51:15.1021275Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",6744,3256,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686237,0,false,false,0,,,,,,
"2025-09-01 09:51:15.1023618Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",6744,11040,"attack.exe",,,,"C:\Windows\System32\container.dll",,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-01 09:51:15.1024099Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",6744,11040,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686238,0,,,,,,,,,
"2025-09-01 09:51:15.1024559Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",6744,11040,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686238,0,false,false,0,,,,,,
"2025-09-01 09:51:15.1033441Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",6744,11040,"attack.exe",,,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-01 09:51:15.1033718Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",6744,11040,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686239,0,,,,,,,,,
"2025-09-01 09:51:15.1034503Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",6744,11040,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686239,0,false,false,0,,,,,,
"2025-09-01 09:51:15.1039014Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",6744,11040,"attack.exe",,,,"C:\Windows\System32\clbcatq.dll",,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-01 09:51:15.1039353Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",6744,11040,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686240,0,,,,,,,,,
"2025-09-01 09:51:15.1039755Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",6744,11040,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686240,0,false,false,0,,,,,,
"2025-09-01 09:51:15.1082024Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",6744,11040,"attack.exe",,,,"C:\Windows\System32\Windows.StateRepositoryPS.dll",,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-01 09:51:15.1082288Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",6744,11040,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686241,0,,,,,,,,,
"2025-09-01 09:51:15.1082810Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",6744,11040,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686241,0,false,false,0,,,,,,
"2025-09-01 09:51:15.1106967Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",6744,11040,"attack.exe",,,,"C:\Windows\System32\AppxAllUserStore.dll",,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-01 09:51:15.1107338Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",6744,11040,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686242,0,,,,,,,,,
"2025-09-01 09:51:15.1107821Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",6744,11040,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686242,0,false,false,0,,,,,,
"2025-09-01 09:51:15.1115446Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",6744,11040,"attack.exe",,,,"C:\Windows\System32\Windows.StateRepositoryClient.dll",,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-01 09:51:15.1115735Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",6744,11040,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686243,0,,,,,,,,,
"2025-09-01 09:51:15.1116209Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",6744,11040,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686243,0,false,false,0,,,,,,
"2025-09-01 09:51:15.1120290Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",6744,11040,"attack.exe",,,,"C:\Windows\System32\Windows.StateRepositoryCore.dll",,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-01 09:51:15.1120564Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",6744,11040,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686244,0,,,,,,,,,
"2025-09-01 09:51:15.1120957Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",6744,11040,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686244,0,false,false,0,,,,,,
"2025-09-01 09:51:15.1131750Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",6744,11040,"attack.exe",,,,"C:\Windows\System32\capauthz.dll",,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-01 09:51:15.1132109Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",6744,11040,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686245,0,,,,,,,,,
"2025-09-01 09:51:15.1132473Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",6744,11040,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686245,0,false,false,0,,,,,,
"2025-09-01 09:51:15.1143611Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",6744,11040,"attack.exe",,,,"C:\Windows\System32\ntmarta.dll",,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-01 09:51:15.1143829Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",6744,11040,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686246,0,,,,,,,,,
"2025-09-01 09:51:15.1144418Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",6744,11040,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,2686246,0,false,false,0,,,,,,
"2025-09-01 09:51:15.1202142Z","ETW","Microsoft-Antimalware-Engine",73,"Behavior Monitoring ProcessMonitorFlags",17504,8,"Notepad.exe",,,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2506.35.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe",,,,,,,,,,,,[],,134011938751187795,,,,,,,,,,,,,,,,,,,140733874634752,"SyncStart","0x400003DF","0x0","0x44","0x0","0x0","0x0",,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-01 09:51:15.1204262Z","ETW","Microsoft-Antimalware-Engine",70,"Behavior Monitoring BmProcessCreate",17504,11040,"Notepad.exe",6744,,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2506.35.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe",,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'C:\Windows\System32\notepad.exe'",33554432,8192,,,,,,,,,,,,,,,,,,,,,,
"2025-09-01 09:51:15.1206387Z","ETW","Microsoft-Antimalware-Engine",109,"Behavior Monitoring BmProcessContextStart",17504,11040,"Notepad.exe",,,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2506.35.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe",,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2340746607968,,,,,,,,,,,,,,,,,,,,,
"2025-09-01 09:51:15.1206850Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",6744,11040,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16400,2686247,0,,,,,,,,,
"2025-09-01 09:51:15.1207499Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess",6744,3256,"attack.exe",,17504,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,
"2025-09-01 09:51:15.1212568Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",6744,11040,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16400,2686247,0,false,true,0,,,,,,
"2025-09-01 09:51:15.1212909Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring BmInternal",17504,11040,"Notepad.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,"Parent","n/a",,,,,,,,,,,,,,,,
"2025-09-01 09:51:15.1213268Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",6744,11040,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16427,2686248,0,,,,,,,,,
"2025-09-01 09:51:15.1214076Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",6744,11040,"attack.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16427,2686248,0,false,true,0,,,,,,
"2025-09-01 09:51:15.1216039Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring BmInternal",17504,3012,"Notepad.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,"Parent","n/a",,,,,,,,,,,,,,,,
"2025-09-01 09:51:15.1216084Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring BmInternal",17504,2704,"Notepad.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,"Parent","n/a",,,,,,,,,,,,,,,,
"2025-09-01 09:51:15.1216475Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring BmInternal",17504,11040,"Notepad.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,"Parent","n/a",,,,,,,,,,,,,,,,
"2025-09-01 09:51:15.1234530Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess",5620,2704,"svchost.exe",,6744,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053888,false,,,,,,,,,,,,,,,,,,,
"2025-09-01 09:51:15.1273181Z","Custom","Injector-Attack",13337,"[>]  After starting subprocess with PID 17504",6744,,"attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-01 09:51:15.1273988Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",17504,2704,"Notepad.exe",,,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2506.35.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe",,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-01 09:51:15.1274289Z","ETW","Microsoft-Antimalware-Engine",43,"ExpensiveOperationTaskExpensiveOperationBegin",1912,3256,"MsMpEng.exe",,,"BM InitializeFriendlyStatus::IsKnownFriendly()","C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2506.35.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe",,,,,,,,,,,,[],,,,,,,,,,,,,7500000,,,,,,,,,,,,,,,,,,,,,,,,,17504,true,,,,,,,,,,,,,,
"2025-09-01 09:51:15.1274370Z","ETW","Microsoft-Antimalware-Engine",67,"ExpensiveOperationTaskExpensiveOperationEnd",1912,3256,"MsMpEng.exe",,,"BM InitializeFriendlyStatus::IsKnownFriendly()","C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2506.35.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe",,,,,,,,,,,,[],,,,,,,,,,,,,7500000,,,,,,,,,,,,,,,,,,,,,,,,,17504,false,0,0,,,,,,,,,,,,
"2025-09-01 09:51:15.1274626Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",17504,3256,"Notepad.exe",,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16401,2686247,0,,,,,,,,,
"2025-09-01 09:51:15.1275108Z","ETW","Microsoft-Antimalware-Engine",5,"Stream scan request Start ",17504,8,"Notepad.exe",,,,"C:\WINDOWS\Prefetch\NOTEPAD.EXE-2BAE6F50.pf",,,,,,,,,,,,[],,,,,,,,,,3697825154,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2506.35.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe",2,167812500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-01 09:51:15.1275179Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",17504,2704,"Notepad.exe",,,,"C:\Windows\System32\ntdll.dll",,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-01 09:51:15.1277873Z","ETW","Microsoft-Antimalware-Engine",6,"Stream scan request Stop ",17504,8,"Notepad.exe",,,,"C:\WINDOWS\Prefetch\NOTEPAD.EXE-2BAE6F50.pf",,,,,,,,,,,,[],,,,,,,,,,3697825154,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2506.35.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe",2,167812500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-01 09:51:15.1281062Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info ",1912,3256,"MsMpEng.exe",,,,,,0,"Behavior:Win32/ExploitAttempt.ZA!dha","0x5BB3C187493B","9b9f35e3b87d39f15df8932701977e1f4f0409c6",,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
