timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,cycletime,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,defaultbase,imagebase,imagesize,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-10-27 18:41:19.2850987Z","2025-10-27 18:41:19.2850987Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3940 WerFault.exe",10576,,," 3940 WerFault.exe",,,"C:\Windows\System32\ucrtbase.dll",,,,,,,,,,,,,,,,,,,,,1399211,,,,,,,,,,,1508749768,140721925128192,140721925128192,1355776,,,,,,,,,,,,
"2025-10-27 18:41:19.2852079Z","2025-10-27 18:41:19.2852079Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11828 CalculatorApp.exe",11528,,,"11828 CalculatorApp.exe",,,"C:\Program Files\WindowsApps\Microsoft.NET.Native.Framework.2.2_2.2.29512.0_x64__8wekyb3d8bbwe\SharedLibrary.dll",,,,,,,,,,,,,,,,,,,,,13461317,,,,,,,,,,,1605180014,140719023194112,140719023194112,13422592,,,,,,,,,,,,
"2025-10-27 18:41:19.2852487Z","2025-10-27 18:41:19.2852487Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3940 WerFault.exe",10576,,," 3940 WerFault.exe",,,,,,,,,,,,18446692455384055808,18446692455384031232,140721973582784,0,424830308352,8568,424828207104,424828198912,140721973582784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 18:41:19.2853615Z","2025-10-27 18:41:19.2853615Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3940 WerFault.exe",10576,,," 3940 WerFault.exe",,,"C:\Windows\System32\combase.dll",,,,,,,,,,,,,,,,,,,,,3695857,,,,,,,,,,,2074935505,140721945706496,140721945706496,3649536,,,,,,,,,,,,
"2025-10-27 18:41:19.2853733Z","2025-10-27 18:41:19.2853733Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11828 CalculatorApp.exe",11528,,,"11828 CalculatorApp.exe",,,"C:\Windows\System32\advapi32.dll",,,,,,,,,,,,,,,,,,,,,806569,,,,,,,,,,,3871129049,140721955274752,140721955274752,737280,,,,,,,,,,,,
"2025-10-27 18:41:19.2854984Z","2025-10-27 18:41:19.2854984Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3940 WerFault.exe",10576,,," 3940 WerFault.exe",,,"C:\Windows\System32\rpcrt4.dll",,,,,,,,,,,,,,,,,,,,,1185784,,,,,,,,,,,3598429018,140721951408128,140721951408128,1146880,,,,,,,,,,,,
"2025-10-27 18:41:19.2855197Z","2025-10-27 18:41:19.2855197Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11828 CalculatorApp.exe",11528,,,"11828 CalculatorApp.exe",,,"C:\Windows\System32\msvcrt.dll",,,,,,,,,,,,,,,,,,,,,758106,,,,,,,,,,,3198461912,140721966940160,140721966940160,692224,,,,,,,,,,,,
"2025-10-27 18:41:19.2856610Z","2025-10-27 18:41:19.2856610Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11828 CalculatorApp.exe",11528,,,"11828 CalculatorApp.exe",,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,,,,,,,,,,,731199,,,,,,,,,,,117823328,140721952587776,140721952587776,679936,,,,,,,,,,,,
"2025-10-27 18:41:19.2856968Z","2025-10-27 18:41:19.2856968Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3940 WerFault.exe",10576,,," 3940 WerFault.exe",,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,,,,,,,,,,,731199,,,,,,,,,,,117823328,140721952587776,140721952587776,679936,,,,,,,,,,,,
"2025-10-27 18:41:19.2859136Z","2025-10-27 18:41:19.2859136Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11828 CalculatorApp.exe",11528,,,"11828 CalculatorApp.exe",,,"C:\Windows\System32\oleaut32.dll",,,,,,,,,,,,,,,,,,,,,902937,,,,,,,,,,,3898092977,140721963925504,140721963925504,880640,,,,,,,,,,,,
"2025-10-27 18:41:19.2861493Z","2025-10-27 18:41:19.2861493Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11828 CalculatorApp.exe",11528,,,"11828 CalculatorApp.exe",,,"C:\Windows\System32\normaliz.dll",,,,,,,,,,,,,,,,,,,,,48733,,,,,,,,,,,3139002400,140721969889280,140721969889280,32768,,,,,,,,,,,,
"2025-10-27 18:41:19.2862466Z","2025-10-27 18:41:19.2862466Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3940 WerFault.exe",10576,,," 3940 WerFault.exe",,,"C:\Windows\System32\advapi32.dll",,,,,,,,,,,,,,,,,,,,,806569,,,,,,,,,,,3871129049,140721955274752,140721955274752,737280,,,,,,,,,,,,
"2025-10-27 18:41:19.2862786Z","2025-10-27 18:41:19.2862786Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11828 CalculatorApp.exe",11528,,,"11828 CalculatorApp.exe",,,"C:\Windows\System32\crypt32.dll",,,,,,,,,,,,,,,,,,,,,1534966,,,,,,,,,,,2566642874,140721927094272,140721927094272,1536000,,,,,,,,,,,,
"2025-10-27 18:41:19.2863466Z","2025-10-27 18:41:19.2863466Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11828 CalculatorApp.exe",10916,,,"11828 CalculatorApp.exe",,,"C:\Windows\System32\bcrypt.dll",,,,,,,,,,,,,,,,,,,,,189286,,,,,,,,,,,2931463764,140721923293184,140721923293184,155648,,,,,,,,,,,,
"2025-10-27 18:41:19.2863997Z","2025-10-27 18:41:19.2863997Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3940 WerFault.exe",10576,,," 3940 WerFault.exe",,,"C:\Windows\System32\msvcrt.dll",,,,,,,,,,,,,,,,,,,,,758106,,,,,,,,,,,3198461912,140721966940160,140721966940160,692224,,,,,,,,,,,,
"2025-10-27 18:41:19.2866527Z","2025-10-27 18:41:19.2866527Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3940 WerFault.exe",10576,,," 3940 WerFault.exe",,,"C:\Windows\System32\SHCore.dll",,,,,,,,,,,,,,,,,,,,,1021917,,,,,,,,,,,2963687667,140721962287104,140721962287104,991232,,,,,,,,,,,,
"2025-10-27 18:41:19.2866837Z","2025-10-27 18:41:19.2866837Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3940 WerFault.exe",8568,,," 3940 WerFault.exe",,,,,,,,,,,,18446692455384084480,18446692455384059904,140721973582784,0,424830316544,1684,424831090688,424831082496,140721973582784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 18:41:19.2869290Z","2025-10-27 18:41:19.2869290Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3940 WerFault.exe",10576,,," 3940 WerFault.exe",,,"C:\Windows\System32\oleaut32.dll",,,,,,,,,,,,,,,,,,,,,902937,,,,,,,,,,,3898092977,140721963925504,140721963925504,880640,,,,,,,,,,,,
"2025-10-27 18:41:19.2871243Z","2025-10-27 18:41:19.2871243Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11828 CalculatorApp.exe",11528,,,"11828 CalculatorApp.exe",,,"C:\Windows\System32\dpapi.dll",,,,,,,,,,,,,,,,,,,,,42814,,,,,,,,,,,2473566603,140721920212992,140721920212992,40960,,,,,,,,,,,,
"2025-10-27 18:41:19.2872911Z","2025-10-27 18:41:19.2872911Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3940 WerFault.exe",10576,,," 3940 WerFault.exe",,,"C:\Windows\System32\msvcp_win.dll",,,,,,,,,,,,,,,,,,,,,649125,,,,,,,,,,,1093144332,140721924407296,140721924407296,667648,,,,,,,,,,,,
"2025-10-27 18:41:19.2875276Z","2025-10-27 18:41:19.2875276Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3172 ApplicationFrameHost.exe",7308,,," 3172 ApplicationFrameHost.exe",,,"C:\Windows\System32\AppXDeploymentClient.dll",,,,,,,,,,,,,,,,,,,,,1505178,,,,,,,,,,,3235793066,140721809719296,140721809719296,1495040,,,,,,,,,,,,
"2025-10-27 18:41:19.2879925Z","2025-10-27 18:41:19.2879925Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3940 WerFault.exe",1684,,," 3940 WerFault.exe",,,,,,,,,,,,18446692455384113152,18446692455384088576,140721973582784,0,424830324736,10452,424831614976,424831606784,140721973582784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 18:41:19.2884626Z","2025-10-27 18:41:19.2884626Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3940 WerFault.exe",1684,,," 3940 WerFault.exe",,,"C:\Windows\System32\dbghelp.dll",,,,,,,,,,,,,,,,,,,,,2282862,,,,,,,,,,,82455296,140721758339072,140721758339072,2367488,,,,,,,,,,,,
"2025-10-27 18:41:19.2887123Z","2025-10-27 18:41:19.2887123Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11828 CalculatorApp.exe",1768,,,"11828 CalculatorApp.exe",,,"C:\Windows\System32\mrt100.dll",,,,,,,,,,,,,,,,,,,,,102582,,,,,,,,,,,1265422184,140721738678272,140721738678272,40960,,,,,,,,,,,,
"2025-10-27 18:41:19.2895519Z","2025-10-27 18:41:19.2895519Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","11828 CalculatorApp.exe",1768,,,"11828 CalculatorApp.exe",,,,,,,,,,,,18446692455382282240,18446692455382257664,140721973582784,0,242230886400,8744,242236784640,242236780544,140721973582784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 18:41:19.2897930Z","2025-10-27 18:41:19.2897930Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11828 CalculatorApp.exe",1768,,,"11828 CalculatorApp.exe",,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,,,,,,,,,,177968,,,,,,,,,,,3162933716,140721905336320,140721905336320,110592,,,,,,,,,,,,
"2025-10-27 18:41:19.2898638Z","2025-10-27 18:41:19.2898638Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3940 WerFault.exe",1684,,," 3940 WerFault.exe",,,"C:\Windows\System32\DiagnosticDataSettings.dll",,,,,,,,,,,,,,,,,,,,,115062,,,,,,,,,,,1416684714,140721594761216,140721594761216,61440,,,,,,,,,,,,
"2025-10-27 18:41:19.2903056Z","2025-10-27 18:41:19.2903056Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11828 CalculatorApp.exe",1768,,,"11828 CalculatorApp.exe",,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,,,,,,,,,,,655169,,,,,,,,,,,3977788271,140721935810560,140721935810560,622592,,,,,,,,,,,,
"2025-10-27 18:41:19.2906723Z","2025-10-27 18:41:19.2906723Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3940 WerFault.exe",1684,,," 3940 WerFault.exe",,,"C:\Windows\System32\bcrypt.dll",,,,,,,,,,,,,,,,,,,,,189286,,,,,,,,,,,2931463764,140721923293184,140721923293184,155648,,,,,,,,,,,,
"2025-10-27 18:41:19.2909594Z","2025-10-27 18:41:19.2909594Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3172 ApplicationFrameHost.exe",8248,,," 3172 ApplicationFrameHost.exe",,,,,,,,,,,,18446692455381680128,18446692455381655552,140721962327088,0,701820633088,12168,701828694016,701828685824,140721962327088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 18:41:19.2914332Z","2025-10-27 18:41:19.2914332Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11828 CalculatorApp.exe",1768,,,"11828 CalculatorApp.exe",,,"C:\Windows\System32\rmclient.dll",,,,,,,,,,,,,,,,,,,,,254612,,,,,,,,,,,3900896147,140721883774976,140721883774976,221184,,,,,,,,,,,,
"2025-10-27 18:41:19.2915540Z","2025-10-27 18:41:19.2915540Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3940 WerFault.exe",10576,,," 3940 WerFault.exe",,,"C:\Windows\System32\wer.dll",,,,,,,,,,,,,,,,,,,,,1007489,,,,,,,,,,,1526719011,140721880694784,140721880694784,983040,,,,,,,,,,,,
"2025-10-27 18:41:19.2917299Z","2025-10-27 18:41:19.2917299Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3940 WerFault.exe",1684,,," 3940 WerFault.exe",,,"C:\Windows\System32\cfgmgr32.dll",,,,,,,,,,,,,,,,,,,,,378754,,,,,,,,,,,836129831,140721919819776,140721919819776,356352,,,,,,,,,,,,
"2025-10-27 18:41:19.2917852Z","2025-10-27 18:41:19.2917852Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3940 WerFault.exe",10452,,," 3940 WerFault.exe",,,"C:\Windows\System32\powrprof.dll",,,,,,,,,,,,,,,,,,,,,457799,,,,,,,,,,,2858637235,140721922834432,140721922834432,385024,,,,,,,,,,,,
"2025-10-27 18:41:19.2918607Z","2025-10-27 18:41:19.2918607Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","11828 CalculatorApp.exe",1768,,,"11828 CalculatorApp.exe",,,,,,,,,,,,18446692455383941120,18446692455383916544,140719022915888,0,242230894592,6500,242237833216,242237829120,140719022915888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 18:41:19.2925015Z","2025-10-27 18:41:19.2925015Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3940 WerFault.exe",8568,,," 3940 WerFault.exe",,,"C:\Windows\System32\cryptsp.dll",,,,,,,,,,,,,,,,,,,,,183952,,,,,,,,,,,3895805144,140721913856000,140721913856000,110592,,,,,,,,,,,,
"2025-10-27 18:41:19.2925390Z","2025-10-27 18:41:19.2925390Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11828 CalculatorApp.exe",1768,,,"11828 CalculatorApp.exe",,,"C:\Windows\System32\imm32.dll",,,,,,,,,,,,,,,,,,,,,237947,,,,,,,,,,,2763417762,140721967661056,140721967661056,192512,,,,,,,,,,,,
"2025-10-27 18:41:19.2927431Z","2025-10-27 18:41:19.2927431Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3940 WerFault.exe",1684,,," 3940 WerFault.exe",,,"C:\Windows\System32\ntmarta.dll",,,,,,,,,,,,,,,,,,,,,286201,,,,,,,,,,,2803059627,140721906515968,140721906515968,221184,,,,,,,,,,,,
"2025-10-27 18:41:19.2928851Z","2025-10-27 18:41:19.2928851Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3940 WerFault.exe",10576,,," 3940 WerFault.exe",,,"C:\Windows\System32\Faultrep.dll",,,,,,,,,,,,,,,,,,,,,575616,,,,,,,,,,,2883557257,140719042985984,140719042985984,552960,,,,,,,,,,,,
"2025-10-27 18:41:19.2937009Z","2025-10-27 18:41:19.2937009Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3940 WerFault.exe",10452,,," 3940 WerFault.exe",,,"C:\Windows\System32\dbgcore.dll",,,,,,,,,,,,,,,,,,,,,280597,,,,,,,,,,,827124271,140721598627840,140721598627840,245760,,,,,,,,,,,,
"2025-10-27 18:41:19.2982456Z","2025-10-27 18:41:19.2982456Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3940 WerFault.exe",10576,,," 3940 WerFault.exe",,,"C:\Windows\System32\umpdc.dll",,,,,,,,,,,,,,,,,,,,,140109,,,,,,,,,,,212057710,140721922703360,140721922703360,81920,,,,,,,,,,,,
"2025-10-27 18:41:19.2993346Z","2025-10-27 18:41:19.2993346Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11828 CalculatorApp.exe",1768,,,"11828 CalculatorApp.exe",,,"C:\Windows\System32\twinapi.appcore.dll",,,,,,,,,,,,,,,,,,,,,2454675,,,,,,,,,,,2895995906,140721804476416,140721804476416,2379776,,,,,,,,,,,,
"2025-10-27 18:41:19.3001352Z","2025-10-27 18:41:19.3001352Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","  884 svchost.exe",11688,,,"  884 svchost.exe",,,,,,,,,,,,18446692455384141824,18446692455384117248,140721973582784,157,475379597312,2240,475385036800,475385004032,140721973582784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 18:41:19.3014897Z","2025-10-27 18:41:19.3014897Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3940 WerFault.exe",10576,,," 3940 WerFault.exe",,,"C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.26100.6899_none_3e0efeeae32e88c1\comctl32.dll",,,,,,,,,,,,,,,,,,,,,2738802,,,,,,,,,,,576278460,140721755586560,140721755586560,2699264,,,,,,,,,,,,
"2025-10-27 18:41:19.3016923Z","2025-10-27 18:41:19.3016923Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3940 WerFault.exe",10576,,," 3940 WerFault.exe",,,"C:\Windows\System32\gdi32.dll",,,,,,,,,,,,,,,,,,,,,224859,,,,,,,,,,,234412959,140721969954816,140721969954816,176128,,,,,,,,,,,,
"2025-10-27 18:41:19.3018430Z","2025-10-27 18:41:19.3018430Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3940 WerFault.exe",10576,,," 3940 WerFault.exe",,,"C:\Windows\System32\win32u.dll",,,,,,,,,,,,,,,,,,,,,189889,,,,,,,,,,,3893946825,140721929912320,140721929912320,159744,,,,,,,,,,,,
"2025-10-27 18:41:19.3020123Z","2025-10-27 18:41:19.3020123Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3940 WerFault.exe",10576,,," 3940 WerFault.exe",,,"C:\Windows\System32\gdi32full.dll",,,,,,,,,,,,,,,,,,,,,1265787,,,,,,,,,,,1728895390,140721928667136,140721928667136,1232896,,,,,,,,,,,,
"2025-10-27 18:41:19.3021962Z","2025-10-27 18:41:19.3021962Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3940 WerFault.exe",10576,,," 3940 WerFault.exe",,,"C:\Windows\System32\user32.dll",,,,,,,,,,,,,,,,,,,,,1879241,,,,,,,,,,,560336548,140721953374208,140721953374208,1855488,,,,,,,,,,,,
"2025-10-27 18:41:19.3022884Z","2025-10-27 18:41:19.3022884Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","11828 CalculatorApp.exe",1768,,,"11828 CalculatorApp.exe",,,,,,,,,,,,18446692455384285184,18446692455384260608,140721946938032,0,242230902784,11008,242238881792,242238873600,140721946938032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 18:41:19.3028625Z","2025-10-27 18:41:19.3028625Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","11828 CalculatorApp.exe",8744,,,"11828 CalculatorApp.exe",,,,,,,,,,,,18446692455384313856,18446692455384289280,140721973582784,0,242230910976,2844,242239930368,242239926272,140721973582784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 18:41:19.3034094Z","2025-10-27 18:41:19.3034094Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11828 CalculatorApp.exe",1768,,,"11828 CalculatorApp.exe",,,"C:\Windows\System32\Windows.UI.Xaml.dll",,,,,,,,,,,,,,,,,,,,,17870641,,,,,,,,,,,3879045301,140721654464512,140721654464512,17866752,,,,,,,,,,,,
"2025-10-27 18:41:19.3034220Z","2025-10-27 18:41:19.3034220Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3940 WerFault.exe",10576,,," 3940 WerFault.exe",,,"C:\Windows\System32\imm32.dll",,,,,,,,,,,,,,,,,,,,,237947,,,,,,,,,,,2763417762,140721967661056,140721967661056,192512,,,,,,,,,,,,
"2025-10-27 18:41:19.3045748Z","2025-10-27 18:41:19.3045748Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11828 CalculatorApp.exe",1768,,,"11828 CalculatorApp.exe",,,"C:\Windows\System32\iertutil.dll",,,,,,,,,,,,,,,,,,,,,2958748,,,,,,,,,,,147340823,140721700405248,140721700405248,2904064,,,,,,,,,,,,
"2025-10-27 18:41:19.3051319Z","2025-10-27 18:41:19.3051319Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11828 CalculatorApp.exe",12124,,,"11828 CalculatorApp.exe",,,"C:\Windows\System32\srvcli.dll",,,,,,,,,,,,,,,,,,,,,181029,,,,,,,,,,,239922031,140721699749888,140721699749888,167936,,,,,,,,,,,,
"2025-10-27 18:41:19.3051383Z","2025-10-27 18:41:19.3051383Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11828 CalculatorApp.exe",11528,,,"11828 CalculatorApp.exe",,,"C:\Windows\System32\netutils.dll",,,,,,,,,,,,,,,,,,,,,80696,,,,,,,,,,,865845000,140721899110400,140721899110400,53248,,,,,,,,,,,,
"2025-10-27 18:41:19.3070139Z","2025-10-27 18:41:19.3070139Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3940 WerFault.exe",10576,,," 3940 WerFault.exe",,,"C:\Windows\System32\uxtheme.dll",,,,,,,,,,,,,,,,,,,,,709862,,,,,,,,,,,3538617358,140721876566016,140721876566016,696320,,,,,,,,,,,,
"2025-10-27 18:41:19.3091293Z","2025-10-27 18:41:19.3091293Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3172 ApplicationFrameHost.exe",10012,,," 3172 ApplicationFrameHost.exe",,,,,,,,,,,,18446692455384199168,18446692455384174592,140721973582784,0,701820641280,10044,701829218304,701829210112,140721973582784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 18:41:19.3091916Z","2025-10-27 18:41:19.3091916Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3940 WerFault.exe",10576,,," 3940 WerFault.exe",,,"C:\Windows\System32\msctf.dll",,,,,,,,,,,,,,,,,,,,,1491388,,,,,,,,,,,3229628131,140721968447488,140721968447488,1421312,,,,,,,,,,,,
"2025-10-27 18:41:19.3106252Z","2025-10-27 18:41:19.3106252Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11828 CalculatorApp.exe",1768,,,"11828 CalculatorApp.exe",,,"C:\Windows\System32\execmodelproxy.dll",,,,,,,,,,,,,,,,,,,,,123398,,,,,,,,,,,3588866498,140721567891456,140721567891456,81920,,,,,,,,,,,,
"2025-10-27 18:41:19.3130062Z","2025-10-27 18:41:19.3130062Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11828 CalculatorApp.exe",8744,,,"11828 CalculatorApp.exe",,,"C:\Windows\System32\OneCoreUAPCommonProxyStub.dll",,,,,,,,,,,,,,,,,,,,,6680077,,,,,,,,,,,2584494626,140721796349952,140721796349952,6610944,,,,,,,,,,,,
"2025-10-27 18:41:19.3158765Z","2025-10-27 18:41:19.3158765Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11828 CalculatorApp.exe",1768,,,"11828 CalculatorApp.exe",,,"C:\Windows\System32\SHCore.dll",,,,,,,,,,,,,,,,,,,,,1021917,,,,,,,,,,,2963687667,140721962287104,140721962287104,991232,,,,,,,,,,,,
"2025-10-27 18:41:19.3163529Z","2025-10-27 18:41:19.3163529Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","11828 CalculatorApp.exe",1768,,,"11828 CalculatorApp.exe",,,,,,,,,,,,18446692455384371200,18446692455384346624,140721962579728,0,242230919168,10440,242240978944,242240974848,140721962579728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 18:41:19.3168457Z","2025-10-27 18:41:19.3168457Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11828 CalculatorApp.exe",10440,,,"11828 CalculatorApp.exe",,,"C:\Windows\System32\Windows.UI.dll",,,,,,,,,,,,,,,,,,,,,1429330,,,,,,,,,,,46227257,140721734549504,140721734549504,1376256,,,,,,,,,,,,
"2025-10-27 18:41:19.3178853Z","2025-10-27 18:41:19.3178853Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11828 CalculatorApp.exe",10440,,,"11828 CalculatorApp.exe",,,"C:\Windows\System32\CoreMessaging.dll",,,,,,,,,,,,,,,,,,,,,1276090,,,,,,,,,,,3802617839,140721868898304,140721868898304,1200128,,,,,,,,,,,,
"2025-10-27 18:41:19.3181513Z","2025-10-27 18:41:19.3181513Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3940 WerFault.exe",10576,,," 3940 WerFault.exe",,,"C:\Windows\System32\policymanager.dll",,,,,,,,,,,,,,,,,,,,,786418,,,,,,,,,,,1428825312,140721873289216,140721873289216,737280,,,,,,,,,,,,
"2025-10-27 18:41:19.3191365Z","2025-10-27 18:41:19.3191365Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3940 WerFault.exe",10576,,," 3940 WerFault.exe",,,"C:\Windows\System32\policymanager.dll",,,,,,,,,,,,,,,,,,,,,786418,,,,,,,,,,,1428825312,140721873289216,140721873289216,749568,,,,,,,,,,,,
"2025-10-27 18:41:19.3198052Z","2025-10-27 18:41:19.3198052Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3940 WerFault.exe",10576,,," 3940 WerFault.exe",,,"C:\Windows\System32\CorePrivacySettingsStore.dll",,,,,,,,,,,,,,,,,,,,,263379,,,,,,,,,,,2978004593,140721594499072,140721594499072,196608,,,,,,,,,,,,
"2025-10-27 18:41:19.3201483Z","2025-10-27 18:41:19.3201483Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","11828 CalculatorApp.exe",10440,,,"11828 CalculatorApp.exe",,,"C:\Windows\System32\uxtheme.dll",,,,,,,,,,,,,,,,,,,,,709862,,,,,,,,,,,3538617358,140721876566016,140721876566016,696320,,,,,,,,,,,,
"2025-10-27 18:41:19.3215581Z","2025-10-27 18:41:19.3215581Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3172 ApplicationFrameHost.exe",3264,,," 3172 ApplicationFrameHost.exe",,,,,,,,,,,,18446692455384256512,18446692455384231936,140721973582784,0,701820649472,9560,701829742592,701829734400,140721973582784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
