timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,timestamp_ns,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,sessionid,timedatestamp,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,desiredaccess,returncode,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,lastprotectionmask,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,cycletime
"2025-11-10 14:21:05.1332689Z","2025-11-10 14:21:05.1332689Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\python_service.5.log.gz",,,,,,,,,,1762784465133268900,,,,,,,18446714997501867968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.1340556Z","2025-11-10 14:21:05.1340556Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\python_service.log",,,,,,,,,,1762784465134055600,8224,83886148,18446690209788933568,18446690209911167336,1784,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.1340648Z","2025-11-10 14:21:05.1340648Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\python_service.log",,,,,,,,,,1762784465134064800,,,,,,,18446714997527574464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.1381443Z","2025-11-10 14:21:05.1381443Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\python_service.log.1",,,,,,,,,,1762784465138144300,8224,83886148,18446690209782544944,18446690209910838248,1784,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.1381534Z","2025-11-10 14:21:05.1381534Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\python_service.log.1",,,,,,,,,,1762784465138153400,,,,,,,18446714997590386624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.1565506Z","2025-11-10 14:21:05.1565506Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\python_service.log.2",,,,,,,,,,1762784465156550700,8224,83886148,18446690209782562144,18446690209780429736,1784,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.1565632Z","2025-11-10 14:21:05.1565632Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\python_service.log.2",,,,,,,,,,1762784465156563200,,,,,,,18446714997542315968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.1652449Z","2025-11-10 14:21:05.1652449Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info ","    4 System",5344,,,,,,"C:\Windows\System32\WUDFHost.exe::$EA",,,,,,,,,,1762784465165244900,,,,,,,18446714997572230384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.1691315Z","2025-11-10 14:21:05.1691315Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\SandboxService",,,,,,,,,,1762784465169131500,128,35668001,18446690209782556144,18446690209762614024,1784,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.1691434Z","2025-11-10 14:21:05.1691434Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\SandboxService",,,,,,,,,,1762784465169143400,,,,,,,18446714997260961920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.1694244Z","2025-11-10 14:21:05.1694244Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\tedr.tmf",,,,,,,,,,1762784465169424400,8224,83886148,18446690209782562544,18446690209762614024,1784,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.1694321Z","2025-11-10 14:21:05.1694321Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\tedr.tmf",,,,,,,,,,1762784465169432100,,,,,,,18446714997415892928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.1729763Z","2025-11-10 14:21:05.1729763Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\trapsd.0.log.gz",,,,,,,,,,1762784465172976300,8224,83886148,18446690209782562944,18446690209908487144,1784,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.1729870Z","2025-11-10 14:21:05.1729870Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\trapsd.0.log.gz",,,,,,,,,,1762784465172987000,,,,,,,18446714997208913856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.1761572Z","2025-11-10 14:21:05.1761572Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\trapsd.1.log.gz",,,,,,,,,,1762784465176157200,8224,83886148,18446690209907946720,18446690209763402664,1784,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.1761680Z","2025-11-10 14:21:05.1761680Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\trapsd.1.log.gz",,,,,,,,,,1762784465176168000,,,,,,,18446714997398194112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.1827576Z","2025-11-10 14:21:05.1827576Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\trapsd.2.log.gz",,,,,,,,,,1762784465182757600,8224,83886148,18446690209907940320,18446690209595486456,1784,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.1827704Z","2025-11-10 14:21:05.1827704Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\trapsd.2.log.gz",,,,,,,,,,1762784465182770400,,,,,,,18446714997373556672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.1864597Z","2025-11-10 14:21:05.1864597Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\trapsd.3.log.gz",,,,,,,,,,1762784465186459700,8224,83886148,18446690209907942720,18446690209763402664,1784,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.1864698Z","2025-11-10 14:21:05.1864698Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\trapsd.3.log.gz",,,,,,,,,,1762784465186469800,,,,,,,18446714997461981184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.1903280Z","2025-11-10 14:21:05.1903280Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\trapsd.4.log.gz",,,,,,,,,,1762784465190328000,8224,83886148,18446690209907968720,18446690209762614024,1784,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.1903393Z","2025-11-10 14:21:05.1903393Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\trapsd.4.log.gz",,,,,,,,,,1762784465190339300,,,,,,,18446714997376468992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.1927362Z","2025-11-10 14:21:05.1927362Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\trapsd.5.log.gz",,,,,,,,,,1762784465192736200,8224,83886148,18446690209907967120,18446690209908487144,1784,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.1927454Z","2025-11-10 14:21:05.1927454Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\trapsd.5.log.gz",,,,,,,,,,1762784465192745500,,,,,,,18446714997425698816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.2229233Z","2025-11-10 14:21:05.2229233Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\trapsd.6.log.gz",,,,,,,,,,1762784465222923300,8224,83886148,18446690209788935568,18446690209836622072,1784,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.2229343Z","2025-11-10 14:21:05.2229343Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\trapsd.6.log.gz",,,,,,,,,,1762784465222934300,,,,,,,18446714997299489648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.2260335Z","2025-11-10 14:21:05.2260335Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\trapsd.7.log.gz",,,,,,,,,,1762784465226033500,8224,83886148,18446690209782564544,18446690209868949080,1784,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.2260430Z","2025-11-10 14:21:05.2260430Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\trapsd.7.log.gz",,,,,,,,,,1762784465226043000,,,,,,,18446714997506668288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.2287437Z","2025-11-10 14:21:05.2287437Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\trapsd.8.log.gz",,,,,,,,,,1762784465228743700,8224,83886148,18446690209782552944,18446690209836622072,1784,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.2287542Z","2025-11-10 14:21:05.2287542Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\trapsd.8.log.gz",,,,,,,,,,1762784465228754200,,,,,,,18446714997506666864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.2331972Z","2025-11-10 14:21:05.2331972Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\trapsd.9.log.gz",,,,,,,,,,1762784465233197200,8224,83886148,18446690209782559344,18446690209780429736,1784,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.2332086Z","2025-11-10 14:21:05.2332086Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\trapsd.9.log.gz",,,,,,,,,,1762784465233208600,,,,,,,18446714997191739136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.2365795Z","2025-11-10 14:21:05.2365795Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\trapsd.log",,,,,,,,,,1762784465236579500,8224,83886148,18446690209782560144,18446690209763141752,1784,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.2365895Z","2025-11-10 14:21:05.2365895Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\trapsd.log",,,,,,,,,,1762784465236589500,,,,,,,18446714997191737712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.2444099Z","2025-11-10 14:21:05.2444099Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\Traps_native_log.8.7.0.7735.etl.001",,,,,,,,,,1762784465244409900,8224,83886148,18446690209782552544,18446690209763141752,1784,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.2444196Z","2025-11-10 14:21:05.2444196Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\Traps_native_log.8.7.0.7735.etl.001",,,,,,,,,,1762784465244419600,,,,,,,18446714997398275840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.2925120Z","2025-11-10 14:21:05.2925120Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\Traps_native_log.8.7.0.7735.etl.002",,,,,,,,,,1762784465292512000,8192,83886148,18446690209907901520,18446690209637639080,1784,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.2925257Z","2025-11-10 14:21:05.2925257Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\Traps_native_log.8.7.0.7735.etl.002",,,,,,,,,,1762784465292525700,,,,,,,18446714997398274416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.3319582Z","2025-11-10 14:21:05.3319582Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\Traps_native_log.8.7.0.7735.etl.003",,,,,,,,,,1762784465331958200,8224,83886148,18446690209788938368,18446690209595486456,1784,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.3319698Z","2025-11-10 14:21:05.3319698Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\Traps_native_log.8.7.0.7735.etl.003",,,,,,,,,,1762784465331969800,,,,,,,18446714997407971072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.3876940Z","2025-11-10 14:21:05.3876940Z","ETW","Microsoft-Windows-Kernel-Network",12,"KERNEL_NETWORK_TASK_TCPIP Connection attempted. ","    4 System",276,," 2972 cyserver.exe",,,,,,,,,,,,,,1762784465387694000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4206138658,47873,275453356,0,0,45566,1412,262632,8,1,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.3894034Z","2025-11-10 14:21:05.3894034Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\Traps_native_log.8.7.0.7735.etl.004",,,,,,,,,,1762784465389403400,8224,83886148,18446690209782553344,18446690209836622072,1784,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.3894145Z","2025-11-10 14:21:05.3894145Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\Traps_native_log.8.7.0.7735.etl.004",,,,,,,,,,1762784465389414500,,,,,,,18446714997425258864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.4888742Z","2025-11-10 14:21:05.4888742Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\traps_native_log.8.7.0.7735.tmf",,,,,,,,,,1762784465488874200,8224,83886148,18446690209782508544,18446690209780429736,1784,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.4888856Z","2025-11-10 14:21:05.4888856Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\traps_native_log.8.7.0.7735.tmf",,,,,,,,,,1762784465488885600,,,,,,,18446714997486348032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.4930846Z","2025-11-10 14:21:05.4930846Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\xdrhealth.log",,,,,,,,,,1762784465493084600,8224,83886148,18446690209782522944,18446690209868949080,1784,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.4930963Z","2025-11-10 14:21:05.4930963Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\xdrhealth.log",,,,,,,,,,1762784465493096300,,,,,,,18446714997446426992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.4943023Z","2025-11-10 14:21:05.4943023Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\SandboxService\FileRecognizer",,,,,,,,,,1762784465494302300,128,35668001,18446690209907786320,18446690209766187944,1784,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:05.4943130Z","2025-11-10 14:21:05.4943130Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1784,,,,,,"C:\ProgramData\Cyvera\Prevention\b3c791bf-00b1-498f-8066-e77cc4443346\Logs\SandboxService\FileRecognizer",,,,,,,,,,1762784465494313000,,,,,,,18446714997416980848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
