timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,timestamp_ns,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,sessionid,timedatestamp,desiredaccess,returncode,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,lastprotectionmask,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,cycletime,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-11-10 08:23:32.4132992Z","2025-11-10 08:23:32.4132992Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",10660,,,,,,"C:\ProgramData\Cyvera\Prevention\dc896649-d173-4cc6-ac93-b276b623d399\Logs\Traps_native_log.8.7.0.7735.etl.003",,,,,,,,,,1762763012413299200,,,,,,,18446714997420515696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.4447457Z","2025-11-10 08:23:32.4447457Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 2972 cyserver.exe",11104,,," 4472 <not found>",,,,,,,,,,,,,1762763012444745700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.4762952Z","2025-11-10 08:23:32.4762952Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",11104,,,,,,"C:\Users\Public\Downloads\4ffb0428-c85a-49b3-994b-739337c32ec0",,,,,,,,,,1762763012476295200,128,33574944,18446690209760715872,18446690209689246472,11104,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.4763890Z","2025-11-10 08:23:32.4763890Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",11104,,,,,,"C:\Users\Public\Downloads\4ffb0428-c85a-49b3-994b-739337c32ec0",,,,,,,,,,1762763012476389000,,,,,,,18446714997278032240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.4775251Z","2025-11-10 08:23:32.4775251Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",11104,,,,,,"C:\ProgramData\Cyvera\QuarantineV2\58726df0-9dcc-cac2-1dde-5d44c4bd0cba.qtn",,,,,,,,,,1762763012477525100,128,33554464,18446690209760717072,18446690209765478648,11104,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.4775367Z","2025-11-10 08:23:32.4775367Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",11104,,,,,,"C:\ProgramData\Cyvera\QuarantineV2\58726df0-9dcc-cac2-1dde-5d44c4bd0cba.qtn",,,,,,,,,,1762763012477536700,,,,,,,18446714997515728640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.4831458Z","2025-11-10 08:23:32.4831458Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",10660,,,,,,"C:\ProgramData\Cyvera\Prevention\dc896649-d173-4cc6-ac93-b276b623d399\Logs\Traps_native_log.8.7.0.7735.etl.004",,,,,,,,,,1762763012483145800,8224,83886148,18446690209760761072,18446690209864886392,10660,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.4831565Z","2025-11-10 08:23:32.4831565Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",10660,,,,,,"C:\ProgramData\Cyvera\Prevention\dc896649-d173-4cc6-ac93-b276b623d399\Logs\Traps_native_log.8.7.0.7735.etl.004",,,,,,,,,,1762763012483156500,,,,,,,18446714997293662576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.4940697Z","2025-11-10 08:23:32.4940697Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1380 svchost.exe",1468,,," 4472 <not found>",,,,,,,,,,,,,1762763012494069700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12288,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5395172Z","2025-11-10 08:23:32.5395172Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",804,,,,,,"C:\ProgramData\Cyvera\Prevention\de3e320d-d85a-4aa2-8834-e7299a5b5ce8\Logs",,,,,,,,,,1762763012539517200,128,35668001,18446690209681794368,18446690209673462072,804,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5395277Z","2025-11-10 08:23:32.5395277Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",804,,,,,,"C:\ProgramData\Cyvera\Prevention\de3e320d-d85a-4aa2-8834-e7299a5b5ce8\Logs",,,,,,,,,,1762763012539527700,,,,,,,18446714997420848752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5402979Z","2025-11-10 08:23:32.5402979Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",804,,,,,,"C:\ProgramData\Cyvera\Prevention\de3e320d-d85a-4aa2-8834-e7299a5b5ce8\Logs\adaptive_policy.1.log.gz",,,,,,,,,,1762763012540298000,8224,83886148,18446690209681790768,18446690209673462072,804,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5403094Z","2025-11-10 08:23:32.5403094Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",804,,,,,,"C:\ProgramData\Cyvera\Prevention\de3e320d-d85a-4aa2-8834-e7299a5b5ce8\Logs\adaptive_policy.1.log.gz",,,,,,,,,,1762763012540309400,,,,,,,18446714997278032240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5410441Z","2025-11-10 08:23:32.5410441Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",804,,,,,,"C:\ProgramData\Cyvera\Prevention\de3e320d-d85a-4aa2-8834-e7299a5b5ce8\Logs\adaptive_policy.2.log.gz",,,,,,,,,,1762763012541044100,8224,83886148,18446690209681792368,18446690209691115768,804,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5410530Z","2025-11-10 08:23:32.5410530Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",804,,,,,,"C:\ProgramData\Cyvera\Prevention\de3e320d-d85a-4aa2-8834-e7299a5b5ce8\Logs\adaptive_policy.2.log.gz",,,,,,,,,,1762763012541053000,,,,,,,18446714997469311344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5428886Z","2025-11-10 08:23:32.5428886Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",804,,,,,,"C:\ProgramData\Cyvera\Prevention\de3e320d-d85a-4aa2-8834-e7299a5b5ce8\Logs\adaptive_policy.3.log.gz",,,,,,,,,,1762763012542888600,8224,83886148,18446690209681808768,18446690209903260584,804,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5428978Z","2025-11-10 08:23:32.5428978Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",804,,,,,,"C:\ProgramData\Cyvera\Prevention\de3e320d-d85a-4aa2-8834-e7299a5b5ce8\Logs\adaptive_policy.3.log.gz",,,,,,,,,,1762763012542897800,,,,,,,18446714997509747056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5433028Z","2025-11-10 08:23:32.5433028Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",10660,,,,,,"C:\ProgramData\Cyvera\Prevention\dc896649-d173-4cc6-ac93-b276b623d399\Logs\traps_native_log.8.7.0.7735.tmf",,,,,,,,,,1762763012543302800,8224,83886148,18446690209791230832,18446690209691115768,10660,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5433108Z","2025-11-10 08:23:32.5433108Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",10660,,,,,,"C:\ProgramData\Cyvera\Prevention\dc896649-d173-4cc6-ac93-b276b623d399\Logs\traps_native_log.8.7.0.7735.tmf",,,,,,,,,,1762763012543310800,,,,,,,18446714997469315440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5445217Z","2025-11-10 08:23:32.5445217Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",10660,,,,,,"C:\ProgramData\Cyvera\Prevention\dc896649-d173-4cc6-ac93-b276b623d399\Logs\xdrhealth.log",,,,,,,,,,1762763012544521700,8224,83886148,18446690209791267632,18446690209594824696,10660,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5445313Z","2025-11-10 08:23:32.5445313Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",10660,,,,,,"C:\ProgramData\Cyvera\Prevention\dc896649-d173-4cc6-ac93-b276b623d399\Logs\xdrhealth.log",,,,,,,,,,1762763012544531300,,,,,,,18446714997440086384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5446917Z","2025-11-10 08:23:32.5446917Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",804,,,,,,"C:\ProgramData\Cyvera\Prevention\de3e320d-d85a-4aa2-8834-e7299a5b5ce8\Logs\adaptive_policy.4.log.gz",,,,,,,,,,1762763012544691700,8224,83886148,18446690209879561888,18446690209691115768,804,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5447003Z","2025-11-10 08:23:32.5447003Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",804,,,,,,"C:\ProgramData\Cyvera\Prevention\de3e320d-d85a-4aa2-8834-e7299a5b5ce8\Logs\adaptive_policy.4.log.gz",,,,,,,,,,1762763012544700300,,,,,,,18446714997531152752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5456586Z","2025-11-10 08:23:32.5456586Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",10660,,,,,,"C:\ProgramData\Cyvera\Prevention\dc896649-d173-4cc6-ac93-b276b623d399\Logs\SandboxService\FileRecognizer",,,,,,,,,,1762763012545658600,128,35668001,18446690209690603824,18446690209769597704,10660,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5456660Z","2025-11-10 08:23:32.5456660Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",10660,,,,,,"C:\ProgramData\Cyvera\Prevention\dc896649-d173-4cc6-ac93-b276b623d399\Logs\SandboxService\FileRecognizer",,,,,,,,,,1762763012545666000,,,,,,,18446714997605622688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5459187Z","2025-11-10 08:23:32.5459187Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",10660,,,,,,"C:\ProgramData\Cyvera\Prevention\dc896649-d173-4cc6-ac93-b276b623d399\Logs\SandboxService\MachineLearning",,,,,,,,,,1762763012545918700,128,35668001,18446690209760711472,18446690209769597704,10660,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5459248Z","2025-11-10 08:23:32.5459248Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",10660,,,,,,"C:\ProgramData\Cyvera\Prevention\dc896649-d173-4cc6-ac93-b276b623d399\Logs\SandboxService\MachineLearning",,,,,,,,,,1762763012545924800,,,,,,,18446714997479498656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5463797Z","2025-11-10 08:23:32.5463797Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",10660,,,,,,"C:\ProgramData\Cyvera\Prevention\dc896649-d173-4cc6-ac93-b276b623d399\Logs\SandboxService\Yara",,,,,,,,,,1762763012546379700,128,35668001,18446690209760711472,18446690209691115768,10660,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5463878Z","2025-11-10 08:23:32.5463878Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",10660,,,,,,"C:\ProgramData\Cyvera\Prevention\dc896649-d173-4cc6-ac93-b276b623d399\Logs\SandboxService\Yara",,,,,,,,,,1762763012546387800,,,,,,,18446714997496423328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5464091Z","2025-11-10 08:23:32.5464091Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",804,,,,,,"C:\ProgramData\Cyvera\Prevention\de3e320d-d85a-4aa2-8834-e7299a5b5ce8\Logs\adaptive_policy.5.log.gz",,,,,,,,,,1762763012546409100,8224,83886148,18446690209760715872,18446690209864886392,804,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5464165Z","2025-11-10 08:23:32.5464165Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",804,,,,,,"C:\ProgramData\Cyvera\Prevention\de3e320d-d85a-4aa2-8834-e7299a5b5ce8\Logs\adaptive_policy.5.log.gz",,,,,,,,,,1762763012546416500,,,,,,,18446714997469225328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5472103Z","2025-11-10 08:23:32.5472103Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",10660,,,,,,"C:\ProgramData\Cyvera\Prevention\dc896649-d173-4cc6-ac93-b276b623d399\agent.id",,,,,,,,,,1762763012547210300,128,84017248,18446690209760733872,18446690209691115768,10660,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5472180Z","2025-11-10 08:23:32.5472180Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",10660,,,,,,"C:\ProgramData\Cyvera\Prevention\dc896649-d173-4cc6-ac93-b276b623d399\agent.id",,,,,,,,,,1762763012547218000,,,,,,,18446714997433500016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5472466Z","2025-11-10 08:23:32.5472466Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",804,,,,,,"C:\ProgramData\Cyvera\Prevention\de3e320d-d85a-4aa2-8834-e7299a5b5ce8\Logs\adaptive_policy.log",,,,,,,,,,1762763012547246600,8224,83886148,18446690209760759472,18446690209864886392,804,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5472540Z","2025-11-10 08:23:32.5472540Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",804,,,,,,"C:\ProgramData\Cyvera\Prevention\de3e320d-d85a-4aa2-8834-e7299a5b5ce8\Logs\adaptive_policy.log",,,,,,,,,,1762763012547254000,,,,,,,18446714997494641008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5503637Z","2025-11-10 08:23:32.5503637Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",804,,,,,,"C:\ProgramData\Cyvera\Prevention\de3e320d-d85a-4aa2-8834-e7299a5b5ce8\Logs\cortex-xdr-payload.log",,,,,,,,,,1762763012550363700,8224,83886148,18446690209760761872,18446690209691115768,804,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5503732Z","2025-11-10 08:23:32.5503732Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",804,,,,,,"C:\ProgramData\Cyvera\Prevention\de3e320d-d85a-4aa2-8834-e7299a5b5ce8\Logs\cortex-xdr-payload.log",,,,,,,,,,1762763012550373200,,,,,,,18446714997534347632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5513887Z","2025-11-10 08:23:32.5513887Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",804,,,,,,"C:\ProgramData\Cyvera\Prevention\de3e320d-d85a-4aa2-8834-e7299a5b5ce8\Logs\cydump.log",,,,,,,,,,1762763012551388700,8224,83886148,18446690209760756672,18446690209864886392,804,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5513962Z","2025-11-10 08:23:32.5513962Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",804,,,,,,"C:\ProgramData\Cyvera\Prevention\de3e320d-d85a-4aa2-8834-e7299a5b5ce8\Logs\cydump.log",,,,,,,,,,1762763012551396200,,,,,,,18446714997431304560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5518890Z","2025-11-10 08:23:32.5518890Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",804,,,,,,"C:\ProgramData\Cyvera\Prevention\de3e320d-d85a-4aa2-8834-e7299a5b5ce8\Logs\cytool.admin.log",,,,,,,,,,1762763012551889000,8224,83886148,18446690209760762272,18446690209691115768,804,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5518972Z","2025-11-10 08:23:32.5518972Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",804,,,,,,"C:\ProgramData\Cyvera\Prevention\de3e320d-d85a-4aa2-8834-e7299a5b5ce8\Logs\cytool.admin.log",,,,,,,,,,1762763012551897200,,,,,,,18446714997478502768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5523643Z","2025-11-10 08:23:32.5523643Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",804,,,,,,"C:\ProgramData\Cyvera\Prevention\de3e320d-d85a-4aa2-8834-e7299a5b5ce8\Logs\cytool.log",,,,,,,,,,1762763012552364300,8224,83886148,18446690209760757072,18446690209691304872,804,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5523716Z","2025-11-10 08:23:32.5523716Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",804,,,,,,"C:\ProgramData\Cyvera\Prevention\de3e320d-d85a-4aa2-8834-e7299a5b5ce8\Logs\cytool.log",,,,,,,,,,1762763012552371600,,,,,,,18446714997418406256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5528066Z","2025-11-10 08:23:32.5528066Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",804,,,,,,"C:\ProgramData\Cyvera\Prevention\de3e320d-d85a-4aa2-8834-e7299a5b5ce8\Logs\event_collection.0.log.gz",,,,,,,,,,1762763012552806600,8224,83886148,18446690209760751872,18446690209691304872,804,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5528134Z","2025-11-10 08:23:32.5528134Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",804,,,,,,"C:\ProgramData\Cyvera\Prevention\de3e320d-d85a-4aa2-8834-e7299a5b5ce8\Logs\event_collection.0.log.gz",,,,,,,,,,1762763012552813400,,,,,,,18446714997214306672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5537222Z","2025-11-10 08:23:32.5537222Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",804,,,,,,"C:\ProgramData\Cyvera\Prevention\de3e320d-d85a-4aa2-8834-e7299a5b5ce8\Logs\event_collection.1.log.gz",,,,,,,,,,1762763012553722200,8224,83886148,18446690209760769872,18446690209691304872,804,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5537308Z","2025-11-10 08:23:32.5537308Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",804,,,,,,"C:\ProgramData\Cyvera\Prevention\de3e320d-d85a-4aa2-8834-e7299a5b5ce8\Logs\event_collection.1.log.gz",,,,,,,,,,1762763012553730800,,,,,,,18446714997437686128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5550003Z","2025-11-10 08:23:32.5550003Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",804,,,,,,"C:\ProgramData\Cyvera\Prevention\de3e320d-d85a-4aa2-8834-e7299a5b5ce8\Logs\event_collection.2.log.gz",,,,,,,,,,1762763012555000400,8224,83886148,18446690209760772272,18446690209903260584,804,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5550100Z","2025-11-10 08:23:32.5550100Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",804,,,,,,"C:\ProgramData\Cyvera\Prevention\de3e320d-d85a-4aa2-8834-e7299a5b5ce8\Logs\event_collection.2.log.gz",,,,,,,,,,1762763012555010100,,,,,,,18446714997486059888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:32.5556909Z","2025-11-10 08:23:32.5556909Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",804,,,,,,"C:\ProgramData\Cyvera\Prevention\de3e320d-d85a-4aa2-8834-e7299a5b5ce8\Logs\event_collection.3.log.gz",,,,,,,,,,1762763012555690900,8224,83886148,18446690209760773472,18446690209691115768,804,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
