timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,timestamp_ns,userstackbase,userstacklimit,win32startaddr,cycletime,commitcharge,commitpeak,cpucyclecount,createtime,exitcode,exittime,handlecount,hardfaultcount,processsequencenumber,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processtokenelevationtype,processtokeniselevated,sessionid,timedatestamp,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,protectionmask,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,viewsize,lastprotectionmask,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,regionsize,bytescopied,operationstatus,defaultbase,imagebase,imagesize,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,desiredaccess,returncode,targetthreadcreatetime,targetthreadid
"2025-11-10 13:57:07.5099314Z","2025-11-10 13:57:07.5099314Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 3004 svchost.exe",9032,,," 3004 svchost.exe",,,,,,,,,,,,,18446606103145545728,18446606103145517056,140736999905216,242,275880718336,9788,1762783027509931400,275887685632,275887652864,140736999905216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.5285049Z","2025-11-10 13:57:07.5285049Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 3004 svchost.exe",9788,,," 3004 svchost.exe",,,,,,,,,,,,,18446606103144759296,18446606103144730624,140736999905216,242,275880726528,5716,1762783027528504900,275888734208,275888701440,140736999905216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.5287733Z","2025-11-10 13:57:07.5287733Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 3004 svchost.exe",9788,,," 3004 svchost.exe",,,,,,,,,,,,,18446606103145447424,18446606103145418752,140736999905216,242,275880734720,3852,1762783027528773300,275889782784,275889750016,140736999905216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.5295431Z","2025-11-10 13:57:07.5295431Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",14,"KERNEL_THREATINT_TASK_WRITEVM ","  720 lsass.exe",11040,,,"  424 WmiPrvSE.exe",,,,,,,,,,,,,,,,,,,1762783027529543100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684413405712,134050236762278731,720,0,0,12,5066549580791820,134072563274059223,11040,,134050236808537651,0,0,0,5066549580791896,,,,,,,,,,8,0,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.5301791Z","2025-11-10 13:57:07.5301791Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 3004 svchost.exe",11628,,," 3004 svchost.exe",,,,,,,,,,,,,18446606103145283584,18446606103145254912,140736999905216,242,275880742912,12204,1762783027530179100,275892928512,275892895744,140736999905216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.5548457Z","2025-11-10 13:57:07.5548457Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 3004 svchost.exe",5716,,," 3004 svchost.exe",,,,,,,,,,,,,18446606103145840640,18446606103145811968,140736999905216,242,275880751104,10704,1762783027554845700,275900792832,275900760064,140736999905216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.5552355Z","2025-11-10 13:57:07.5552355Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 3004 svchost.exe",5716,,," 3004 svchost.exe",,,,,,,,,,,,,18446606103145807872,18446606103145779200,140736999905216,242,275880759296,5168,1762783027555235500,275902889984,275902857216,140736999905216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.5707980Z","2025-11-10 13:57:07.5707980Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 2972 cyserver.exe",4856,,," 2972 cyserver.exe",,,"C:\Windows\System32\OnDemandConnRouteHelper.dll",,,,,,,,,,,,,,,,1762783027570798000,,,,,,,,,,,,,,,,,,,,,,,,,,,120646,,,,,,,,,4100993161,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736835420160,140736835420160,94208,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.5711306Z","2025-11-10 13:57:07.5711306Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 2972 cyserver.exe",4856,,," 2972 cyserver.exe",,,"C:\Windows\System32\OnDemandConnRouteHelper.dll",,,,,,,,,,,,,,,,1762783027571130600,,,,,,,,,,,,,,,,,,,,,,,,,,,120646,,,,,,,,,4100993161,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736835420160,140736835420160,94208,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.6879938Z","2025-11-10 13:57:07.6879938Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 2972 cyserver.exe",4856,,," 2972 cyserver.exe",,,"C:\Windows\System32\OnDemandConnRouteHelper.dll",,,,,,,,,,,,,,,,1762783027687993800,,,,,,,,,,,,,,,,,,,,,,,,,,,120646,,,,,,,,,4100993161,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736835420160,140736835420160,94208,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.6883626Z","2025-11-10 13:57:07.6883626Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnload Info "," 2972 cyserver.exe",4856,,," 2972 cyserver.exe",,,"C:\Windows\System32\OnDemandConnRouteHelper.dll",,,,,,,,,,,,,,,,1762783027688362600,,,,,,,,,,,,,,,,,,,,,,,,,,,120646,,,,,,,,,4100993161,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736835420160,140736835420160,94208,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.7543970Z","2025-11-10 13:57:07.7543970Z","ETW","Microsoft-Windows-Kernel-Network",12,"KERNEL_NETWORK_TASK_TCPIP Connection attempted. ","    4 System",276,," 2972 cyserver.exe",,,,,,,,,,,,,,,,,,,,1762783027754397000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4206138658,47873,1412,262632,8,1,275453356,0,0,8,27390,0,1,,,,
"2025-11-10 13:57:07.7663991Z","2025-11-10 13:57:07.7663991Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM ","10168 cydump.exe",912,,,"10168 cydump.exe",,,,,,,,,,,,,,,,,,,1762783027766399100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737324961792,134072566247650733,10168,0,0,0,5066549580817477,134072566247650760,912,"RWX",134072566247650733,0,0,0,5066549580817477,,"R-X",134072566247650733,10168,0,0,0,5066549580817477,8,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.7664053Z","2025-11-10 13:57:07.7664053Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM ","10168 cydump.exe",912,,,"10168 cydump.exe",,,,,,,,,,,,,,,,,,,1762783027766405300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737324961792,134072566247650733,10168,0,0,0,5066549580817477,134072566247650760,912,"R-X",134072566247650733,0,0,0,5066549580817477,,"RWX",134072566247650733,10168,0,0,0,5066549580817477,4096,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.7664126Z","2025-11-10 13:57:07.7664126Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM ","10168 cydump.exe",912,,,"10168 cydump.exe",,,,,,,,,,,,,,,,,,,1762783027766412600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737326419968,134072566247650733,10168,0,0,0,5066549580817477,134072566247650760,912,"RWX",134072566247650733,0,0,0,5066549580817477,,"R-X",134072566247650733,10168,0,0,0,5066549580817477,296,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.7664177Z","2025-11-10 13:57:07.7664177Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM ","10168 cydump.exe",912,,,"10168 cydump.exe",,,,,,,,,,,,,,,,,,,1762783027766417700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737326419968,134072566247650733,10168,0,0,0,5066549580817477,134072566247650760,912,"R-X",134072566247650733,0,0,0,5066549580817477,,"RWX",134072566247650733,10168,0,0,0,5066549580817477,4096,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.7664220Z","2025-11-10 13:57:07.7664220Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM ","10168 cydump.exe",912,,,"10168 cydump.exe",,,,,,,,,,,,,,,,,,,1762783027766422000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737324965888,134072566247650733,10168,0,0,0,5066549580817477,134072566247650760,912,"RWX",134072566247650733,0,0,0,5066549580817477,,"R-X",134072566247650733,10168,0,0,0,5066549580817477,8,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.7664261Z","2025-11-10 13:57:07.7664261Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM ","10168 cydump.exe",912,,,"10168 cydump.exe",,,,,,,,,,,,,,,,,,,1762783027766426200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737324965888,134072566247650733,10168,0,0,0,5066549580817477,134072566247650760,912,"R-X",134072566247650733,0,0,0,5066549580817477,,"RWX",134072566247650733,10168,0,0,0,5066549580817477,4096,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.7664296Z","2025-11-10 13:57:07.7664296Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM ","10168 cydump.exe",912,,,"10168 cydump.exe",,,,,,,,,,,,,,,,,,,1762783027766429600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737326419968,134072566247650733,10168,0,0,0,5066549580817477,134072566247650760,912,"RWX",134072566247650733,0,0,0,5066549580817477,,"R-X",134072566247650733,10168,0,0,0,5066549580817477,296,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.7664337Z","2025-11-10 13:57:07.7664337Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM ","10168 cydump.exe",912,,,"10168 cydump.exe",,,,,,,,,,,,,,,,,,,1762783027766433700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140737326419968,134072566247650733,10168,0,0,0,5066549580817477,134072566247650760,912,"R-X",134072566247650733,0,0,0,5066549580817477,,"RWX",134072566247650733,10168,0,0,0,5066549580817477,4096,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.7789875Z","2025-11-10 13:57:07.7789875Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop ","10168 cydump.exe",912,,,"10168 cydump.exe",,,,,,,,,,,,,18446606103144693760,18446606103144665088,140703036059872,0,399928098816,912,1762783027778987500,399926558720,399926505472,140703036059872,344816597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.7802429Z","2025-11-10 13:57:07.7802429Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop ","10168 cydump.exe",12060,,,"10168 cydump.exe",,,,,,,,,,,,,18446606103140794368,18446606103140765696,140737324634384,0,399928107008,12060,1762783027780242900,399930032128,399930028032,140737324634384,91836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.7807417Z","2025-11-10 13:57:07.7807417Z","ETW","Microsoft-Windows-Kernel-Process",2,"ProcessStop Stop ","10168 cydump.exe",12060,,,"10168 cydump.exe",,,"cydump.exe",,,,,,,,,,,,,,,,1762783027780741700,,,,,2306048,2596864,345220654,134072566247650733,299,134072566277803079,75,109,25669,65,67,1,1012,2874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.7983246Z","2025-11-10 13:57:07.7983246Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1044,,,,,,"C:\ProgramData\Cyvera\Prevention\eeb739b0-ed04-4895-a859-67d48c4fcd5f\Logs",,,,,,,,,,,,,,,,1762783027798324600,,,,,,,,,,,,,,,,,,,128,35668001,18446690209788885168,18446690209924366584,1044,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.7983348Z","2025-11-10 13:57:07.7983348Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1044,,,,,,"C:\ProgramData\Cyvera\Prevention\eeb739b0-ed04-4895-a859-67d48c4fcd5f\Logs",,,,,,,,,,,,,,,,1762783027798334800,,,,,,,,,,,,,,,,,,,,,,,,,18446714997417010944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.7986984Z","2025-11-10 13:57:07.7986984Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1044,,,,,,"C:\ProgramData\Cyvera\Prevention\eeb739b0-ed04-4895-a859-67d48c4fcd5f\Logs\adaptive_policy.1.log.gz",,,,,,,,,,,,,,,,1762783027798698400,,,,,,,,,,,,,,,,,,,8224,83886148,18446690209788910768,18446690209924366584,1044,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.7987063Z","2025-11-10 13:57:07.7987063Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1044,,,,,,"C:\ProgramData\Cyvera\Prevention\eeb739b0-ed04-4895-a859-67d48c4fcd5f\Logs\adaptive_policy.1.log.gz",,,,,,,,,,,,,,,,1762783027798706300,,,,,,,,,,,,,,,,,,,,,,,,,18446714997189224192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.7993854Z","2025-11-10 13:57:07.7993854Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1044,,,,,,"C:\ProgramData\Cyvera\Prevention\eeb739b0-ed04-4895-a859-67d48c4fcd5f\Logs\adaptive_policy.2.log.gz",,,,,,,,,,,,,,,,1762783027799385400,,,,,,,,,,,,,,,,,,,8224,83886148,18446690209788914368,18446690209924366584,1044,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.7993939Z","2025-11-10 13:57:07.7993939Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1044,,,,,,"C:\ProgramData\Cyvera\Prevention\eeb739b0-ed04-4895-a859-67d48c4fcd5f\Logs\adaptive_policy.2.log.gz",,,,,,,,,,,,,,,,1762783027799393900,,,,,,,,,,,,,,,,,,,,,,,,,18446714997191751424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.8011001Z","2025-11-10 13:57:07.8011001Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1044,,,,,,"C:\ProgramData\Cyvera\Prevention\eeb739b0-ed04-4895-a859-67d48c4fcd5f\Logs\adaptive_policy.3.log.gz",,,,,,,,,,,,,,,,1762783027801100100,,,,,,,,,,,,,,,,,,,8224,83886148,18446690209788923168,18446690209685440072,1044,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.8011098Z","2025-11-10 13:57:07.8011098Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1044,,,,,,"C:\ProgramData\Cyvera\Prevention\eeb739b0-ed04-4895-a859-67d48c4fcd5f\Logs\adaptive_policy.3.log.gz",,,,,,,,,,,,,,,,1762783027801109800,,,,,,,,,,,,,,,,,,,,,,,,,18446714997214377728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.8017661Z","2025-11-10 13:57:07.8017661Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1044,,,,,,"C:\ProgramData\Cyvera\Prevention\eeb739b0-ed04-4895-a859-67d48c4fcd5f\Logs\adaptive_policy.4.log.gz",,,,,,,,,,,,,,,,1762783027801766100,,,,,,,,,,,,,,,,,,,8224,83886148,18446690209788920368,18446690209666191608,1044,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.8017739Z","2025-11-10 13:57:07.8017739Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1044,,,,,,"C:\ProgramData\Cyvera\Prevention\eeb739b0-ed04-4895-a859-67d48c4fcd5f\Logs\adaptive_policy.4.log.gz",,,,,,,,,,,,,,,,1762783027801773900,,,,,,,,,,,,,,,,,,,,,,,,,18446714997634516736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.8023821Z","2025-11-10 13:57:07.8023821Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1044,,,,,,"C:\ProgramData\Cyvera\Prevention\eeb739b0-ed04-4895-a859-67d48c4fcd5f\Logs\adaptive_policy.5.log.gz",,,,,,,,,,,,,,,,1762783027802382100,,,,,,,,,,,,,,,,,,,8224,83886148,18446690209788921568,18446690209685440072,1044,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.8023892Z","2025-11-10 13:57:07.8023892Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1044,,,,,,"C:\ProgramData\Cyvera\Prevention\eeb739b0-ed04-4895-a859-67d48c4fcd5f\Logs\adaptive_policy.5.log.gz",,,,,,,,,,,,,,,,1762783027802389200,,,,,,,,,,,,,,,,,,,,,,,,,18446714997189699328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.8029903Z","2025-11-10 13:57:07.8029903Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1044,,,,,,"C:\ProgramData\Cyvera\Prevention\eeb739b0-ed04-4895-a859-67d48c4fcd5f\Logs\adaptive_policy.log",,,,,,,,,,,,,,,,1762783027802990300,,,,,,,,,,,,,,,,,,,8224,83886148,18446690209788924768,18446690209666191608,1044,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.8029970Z","2025-11-10 13:57:07.8029970Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1044,,,,,,"C:\ProgramData\Cyvera\Prevention\eeb739b0-ed04-4895-a859-67d48c4fcd5f\Logs\adaptive_policy.log",,,,,,,,,,,,,,,,1762783027802997000,,,,,,,,,,,,,,,,,,,,,,,,,18446714997188806000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.8076082Z","2025-11-10 13:57:07.8076082Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1044,,,,,,"C:\ProgramData\Cyvera\Prevention\eeb739b0-ed04-4895-a859-67d48c4fcd5f\Logs\cortex-xdr-payload.log",,,,,,,,,,,,,,,,1762783027807608300,,,,,,,,,,,,,,,,,,,8224,83886148,18446690209788921968,18446690209766473976,1044,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.8076186Z","2025-11-10 13:57:07.8076186Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1044,,,,,,"C:\ProgramData\Cyvera\Prevention\eeb739b0-ed04-4895-a859-67d48c4fcd5f\Logs\cortex-xdr-payload.log",,,,,,,,,,,,,,,,1762783027807618600,,,,,,,,,,,,,,,,,,,,,,,,,18446714997434541824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.8085058Z","2025-11-10 13:57:07.8085058Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1044,,,,,,"C:\ProgramData\Cyvera\Prevention\eeb739b0-ed04-4895-a859-67d48c4fcd5f\Logs\cydump.log",,,,,,,,,,,,,,,,1762783027808505800,,,,,,,,,,,,,,,,,,,8224,83886148,18446690209788932368,18446690209766473976,1044,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.8085142Z","2025-11-10 13:57:07.8085142Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1044,,,,,,"C:\ProgramData\Cyvera\Prevention\eeb739b0-ed04-4895-a859-67d48c4fcd5f\Logs\cydump.log",,,,,,,,,,,,,,,,1762783027808514200,,,,,,,,,,,,,,,,,,,,,,,,,18446714997377189632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.8090074Z","2025-11-10 13:57:07.8090074Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1044,,,,,,"C:\ProgramData\Cyvera\Prevention\eeb739b0-ed04-4895-a859-67d48c4fcd5f\Logs\cytool.admin.log",,,,,,,,,,,,,,,,1762783027809007400,,,,,,,,,,,,,,,,,,,8224,83886148,18446690209788935568,18446690209666191608,1044,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.8090170Z","2025-11-10 13:57:07.8090170Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1044,,,,,,"C:\ProgramData\Cyvera\Prevention\eeb739b0-ed04-4895-a859-67d48c4fcd5f\Logs\cytool.admin.log",,,,,,,,,,,,,,,,1762783027809017000,,,,,,,,,,,,,,,,,,,,,,,,,18446714997447356848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.8108706Z","2025-11-10 13:57:07.8108706Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1044,,,,,,"C:\ProgramData\Cyvera\Prevention\eeb739b0-ed04-4895-a859-67d48c4fcd5f\Logs\cytool.log",,,,,,,,,,,,,,,,1762783027810870600,,,,,,,,,,,,,,,,,,,8224,83886148,18446690209788929168,18446690209666191608,1044,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.8108791Z","2025-11-10 13:57:07.8108791Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1044,,,,,,"C:\ProgramData\Cyvera\Prevention\eeb739b0-ed04-4895-a859-67d48c4fcd5f\Logs\cytool.log",,,,,,,,,,,,,,,,1762783027810879100,,,,,,,,,,,,,,,,,,,,,,,,,18446714997508720384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.8115026Z","2025-11-10 13:57:07.8115026Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1044,,,,,,"C:\ProgramData\Cyvera\Prevention\eeb739b0-ed04-4895-a859-67d48c4fcd5f\Logs\event_collection.0.log.gz",,,,,,,,,,,,,,,,1762783027811502600,,,,,,,,,,,,,,,,,,,8224,83886148,18446690209788932768,18446690209666191608,1044,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.8115100Z","2025-11-10 13:57:07.8115100Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",1044,,,,,,"C:\ProgramData\Cyvera\Prevention\eeb739b0-ed04-4895-a859-67d48c4fcd5f\Logs\event_collection.0.log.gz",,,,,,,,,,,,,,,,1762783027811510000,,,,,,,,,,,,,,,,,,,,,,,,,18446714997594855168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 13:57:07.8121080Z","2025-11-10 13:57:07.8121080Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",1044,,,,,,"C:\ProgramData\Cyvera\Prevention\eeb739b0-ed04-4895-a859-67d48c4fcd5f\Logs\event_collection.1.log.gz",,,,,,,,,,,,,,,,1762783027812108000,,,,,,,,,,,,,,,,,,,8224,83886148,18446690209788938768,18446690209763587672,1044,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
