timestamp,type,provider_name,event_id,task_name,process_id,thread_id,exe,ppid,pid,targetpid,message,processid,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,as version,av version,engine version,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,desiredaccess,returncode,targetprocessid,targetthreatid,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,id,process,reason,threadtime,classification,eventtype,fileid,fileusn,info,scansource,engineid,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,processcontextid,accessmask,washardened,featureid,defaultbase,imagebase,imagesize,data,startstop,deltacpu,deltawall,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,channel,eventid,startqpc,processimagepath,taintreason,ttid,connid,daddr,dport,saddr,seqnum,size,sport,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt
"2025-09-04 13:19:52.7078477Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516614,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7079109Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516615,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7079480Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info ",1912,12060,"MsMpEng.exe",,,,,,,,0,"!BMGroup:DridexVulnDlls.A","0x195B3BF987774","01184f82067d771b42525bbf6c6541ec7a8114a3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7079552Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring BmInternal",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2506.35.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe","'C:\Windows\System32\notepad.exe'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7081263Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516615,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7082019Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16401,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7083736Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info ",1912,12060,"MsMpEng.exe",,,,,,,,0,"Behavior:Win32/ExploitAttempt.ZA!dha","0x5BB3C187493B","9b9f35e3b87d39f15df8932701977e1f4f0409c6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7084659Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16401,0,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7084794Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516616,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7085079Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516616,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7085855Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",5540,20100,"Notepad.exe",,,,,5540,"C:\Windows\System32\Microsoft.Internal.FrameworkUdk.System.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784652,,,,,,,,,,,2172863161,,,,,,,,,,,,,,,,,,,,,,,140736350388224,140736350388224,737280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7085984Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516617,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7086892Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",1912,22256,"MsMpEng.exe",,5540,,,,"C:\Windows\System32\Microsoft.Internal.FrameworkUdk.System.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7090898Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info ",1912,12060,"MsMpEng.exe",,,,,,,,0,"Behavior:Win32/SuspDllSideLoaded.B","0x1A5B3D8FF6402","84db5fe770e0d0198f480427d1ce9babd9f03e0e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7091169Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring BmInternal",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2506.35.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe","'C:\Windows\System32\notepad.exe'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7091235Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516617,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7091963Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16401,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7093306Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info ",1912,12060,"MsMpEng.exe",,,,,,,,0,"Behavior:Win32/ExploitAttempt.ZA!dha","0x5BB3C187493B","9b9f35e3b87d39f15df8932701977e1f4f0409c6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7094211Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16401,0,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7094362Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516618,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7096980Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info ",1912,12060,"MsMpEng.exe",,,,,,,,0,"Behavior:Win32/SuspDllSideLoaded.B","0x1A5B3D8FF6402","84db5fe770e0d0198f480427d1ce9babd9f03e0e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7097245Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring BmInternal",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2506.35.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe","'C:\Windows\System32\notepad.exe'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7097306Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516618,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7098021Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16401,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7099346Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info ",1912,12060,"MsMpEng.exe",,,,,,,,0,"Behavior:Win32/ExploitAttempt.ZA!dha","0x5BB3C187493B","9b9f35e3b87d39f15df8932701977e1f4f0409c6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7100373Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16401,0,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7100530Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516619,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7102670Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info ",1912,12060,"MsMpEng.exe",,,,,,,,0,"Behavior:Win32/SuspDllSideLoaded.B","0x1A5B3D8FF6402","84db5fe770e0d0198f480427d1ce9babd9f03e0e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7102948Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring BmInternal",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2506.35.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe","'C:\Windows\System32\notepad.exe'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7103004Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516619,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7103726Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16401,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7105264Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info ",1912,12060,"MsMpEng.exe",,,,,,,,0,"Behavior:Win32/ExploitAttempt.ZA!dha","0x5BB3C187493B","9b9f35e3b87d39f15df8932701977e1f4f0409c6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7106128Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16401,0,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7110911Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516620,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7117274Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",5540,20100,"Notepad.exe",,,,,5540,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705120,,,,,,,,,,,3318233078,,,,,,,,,,,,,,,,,,,,,,,140736867663872,140736867663872,626688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7117656Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info ",1912,12060,"MsMpEng.exe",,,,,,,,0,"Behavior:Win32/SuspDllSideLoaded.B","0x1A5B3D8FF6402","84db5fe770e0d0198f480427d1ce9babd9f03e0e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7117882Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring BmInternal",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2506.35.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe","'C:\Windows\System32\notepad.exe'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7117938Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516620,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7118709Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16401,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7118812Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",1912,22256,"MsMpEng.exe",,5540,,,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7120119Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info ",1912,12060,"MsMpEng.exe",,,,,,,,0,"Behavior:Win32/ExploitAttempt.ZA!dha","0x5BB3C187493B","9b9f35e3b87d39f15df8932701977e1f4f0409c6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7120996Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16401,0,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7121109Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516621,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7121364Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516621,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7122047Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516622,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7122363Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516622,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7122458Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516623,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7122610Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ",5540,20100,"Notepad.exe",,,,,5540,"C:\Windows\System32\clbcatq.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700133,,,,,,,,,,,1600192633,,,,,,,,,,,,,,,,,,,,,,,140736892108800,140736892108800,688128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7122756Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516623,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7122825Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516624,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7123056Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516624,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7123126Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516625,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7123483Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info ",1912,12060,"MsMpEng.exe",,,,,,,,0,"!BMGroup:DridexVulnDlls.A","0x195B3BF987774","01184f82067d771b42525bbf6c6541ec7a8114a3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7123507Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring BmInternal",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2506.35.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe","'C:\Windows\System32\notepad.exe'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7123654Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring BmNotificationHandleStop",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5516625,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7123828Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring BmModuleLoad",1912,22256,"MsMpEng.exe",,5540,,,,"C:\Windows\System32\clbcatq.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7124393Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring BmNotificationHandleStart",1912,12060,"MsMpEng.exe",,5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16401,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 13:19:52.7125747Z","ETW","Microsoft-Antimalware-Engine",59,"Message Info ",1912,12060,"MsMpEng.exe",,,,,,,,0,"Behavior:Win32/ExploitAttempt.ZA!dha","0x5BB3C187493B","9b9f35e3b87d39f15df8932701977e1f4f0409c6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
