timestamp_etw,src_type,C_relevant,C_minimal,timestamp_sys,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,timestamp_ns,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,createtime,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,sessionid,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,protectionmask,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,viewsize,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,regionsize,lastprotectionmask
"2025-12-15 14:39:43.8249088Z","ETW","0","0","2025-12-15 14:39:43.8249088Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 2136 svchost.exe",5696,,," 9156 svchost.exe",7900,,,,,,,,,,,,1765809583824908900,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:43.8249204Z","ETW","0","0","2025-12-15 14:39:43.8249204Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 2136 svchost.exe",5696,,," 9156 svchost.exe",7900,,,,,,,,,,,,1765809583824920400,,,,,,,,,,,,,,,,,,,,,,,2048,3221225637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:43.8255169Z","ETW","0","0","2025-12-15 14:39:43.8255169Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 2136 svchost.exe",5696,,," 9156 svchost.exe",7900,,,,,,,,,,,,1765809583825517000,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:43.8255275Z","ETW","0","0","2025-12-15 14:39:43.8255275Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 2136 svchost.exe",5696,,," 9156 svchost.exe",7900,,,,,,,,,,,,1765809583825527500,,,,,,,,,,,,,,,,,,,,,,,2048,3221225637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:43.8257640Z","ETW","0","0","2025-12-15 14:39:43.8257640Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  960 svchost.exe",9976,,," 9156 svchost.exe",7900,,,,,,,,,,,,1765809583825764000,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:43.8258075Z","ETW","0","0","2025-12-15 14:39:43.8258075Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  960 svchost.exe",9976,,," 9156 svchost.exe",7900,,,,,,,,,,,,1765809583825807500,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:44.1343948Z","myETW","1","1","2025-12-15 14:39:44.134389200Z","Attack-Provider",1337,"AttackTask"," 9684 attack-630.exe",,,,,,"Before finding pid",,,,,,,,,,,1765809584134389200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:44.1359542Z","myETW","1","1","2025-12-15 14:39:44.135952500Z","Attack-Provider",1337,"AttackTask"," 9684 attack-630.exe",,,,,,"After finding pid: 724",,,,,,,,,,,1765809584135952500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:45.1187150Z","myETW","1","1","2025-12-15 14:39:45.118709200Z","Attack-Provider",1337,"AttackTask"," 9684 attack-630.exe",,,,,,"Before opening process handle",,,,,,,,,,,1765809585118709200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:45.1194054Z","ETW","0","0","2025-12-15 14:39:45.1194054Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 9684 attack-630.exe",7228,,,"  724 lsass.exe",,,,,,,,,,,,,1765809585119405400,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:45.1194105Z","myETW","1","1","2025-12-15 14:39:45.119408900Z","Attack-Provider",1337,"AttackTask"," 9684 attack-630.exe",,,,,,"After opening process handle",,,,,,,,,,,1765809585119408900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:45.5564182Z","ETW","0","0","2025-12-15 14:39:45.5564182Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 6572 svchost.exe",5532,,," 6720 explorer.exe",5916,,,,,,,,,,,,1765809585556418200,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:45.5564312Z","ETW","0","0","2025-12-15 14:39:45.5564312Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 6572 svchost.exe",5532,,," 6720 explorer.exe",5916,,,,,,,,,,,,1765809585556431200,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1032709Z","myETW","1","1","2025-12-15 14:39:46.103263800Z","Attack-Provider",1337,"AttackTask"," 9684 attack-630.exe",,,,,,"Before creating dump",,,,,,,,,,,1765809586103263800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1118322Z","ETW","0","0","2025-12-15 14:39:46.1118322Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 9684 attack-630.exe",7228,,,"  724 lsass.exe",,,,,,,,,,,,,1765809586111832200,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1446719Z","ETW","1","1","2025-12-15 14:39:46.1446719Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",6972,,,,,,"C:\ProgramData\Cyvera\Prevention\3647952d-8a04-49a2-b4f2-d57ae081d028",,,,,,,,,,1765809586144671900,,,,,,,,,,,,,,,,128,35668001,18446712232191640800,18446712232195922696,6972,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1446757Z","ETW","1","1","2025-12-15 14:39:46.1446757Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",6972,,,,,,"C:\ProgramData\Cyvera\Prevention\3647952d-8a04-49a2-b4f2-d57ae081d028",,,,,,,,,,1765809586144675700,,,,,,,,,,,,,,,,,,,,,,18446630854809866608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1455095Z","ETW","0","0","2025-12-15 14:39:46.1455095Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3164 cyserver.exe",5036,,," 8136 powershell.exe",,,,,,,,,,,,,1765809586145509500,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1462250Z","ETW","1","0","2025-12-15 14:39:46.1462250Z","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 3164 cyserver.exe",5036,,," 3164 cyserver.exe",,,,,,,,,,,,,1765809586146225000,,18446684154610581504,18446684154610552832,140729768916864,38,1060804321280,8240,1058756624384,1058756603904,140729768916864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1462478Z","ETW","0","0","2025-12-15 14:39:46.1462478Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 cyserver.exe",5036,,," 3164 cyserver.exe",8240,,,,,,,,,,,,1765809586146247800,,,,,,,,,,,,,,,,,,,,,,,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1462578Z","ETW","1","1","2025-12-15 14:39:46.1462578Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",2756,,,,,,"C:\ProgramData\Cyvera\Everyone\Temp\3647952d-8a04-49a2-b4f2-d57ae081d028.xml",,,,,,,,,,1765809586146257800,,,,,,,,,,,,,,,,128,84017248,18446712232235864960,18446712232195922696,2756,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1462610Z","ETW","1","1","2025-12-15 14:39:46.1462610Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",2756,,,,,,"C:\ProgramData\Cyvera\Everyone\Temp\3647952d-8a04-49a2-b4f2-d57ae081d028.xml",,,,,,,,,,1765809586146261000,,,,,,,,,,,,,,,,,,,,,,18446630854879465840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1469906Z","ETW","1","1","2025-12-15 14:39:46.1469906Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",6972,,,,,,"C:\ProgramData\Cyvera\Prevention\3647952d-8a04-49a2-b4f2-d57ae081d028\Logs",,,,,,,,,,1765809586146990600,,,,,,,,,,,,,,,,128,35668001,18446712232235881760,18446712232238283528,6972,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1469935Z","ETW","1","1","2025-12-15 14:39:46.1469935Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",6972,,,,,,"C:\ProgramData\Cyvera\Prevention\3647952d-8a04-49a2-b4f2-d57ae081d028\Logs",,,,,,,,,,1765809586146993500,,,,,,,,,,,,,,,,,,,,,,18446630854792683888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1473677Z","ETW","0","0","2025-12-15 14:39:46.1473677Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1004 svchost.exe",10132,,," 3164 cyserver.exe",2756,,,,,,,,,,,,1765809586147367700,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1474158Z","ETW","1","1","2025-12-15 14:39:46.1474158Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",6972,,,,,,"C:\ProgramData\Cyvera\Prevention\3647952d-8a04-49a2-b4f2-d57ae081d028\Logs\adaptive_policy.1.log.gz",,,,,,,,,,1765809586147415800,,,,,,,,,,,,,,,,8224,83886148,18446712232235882560,18446712232238283528,6972,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1474188Z","ETW","1","1","2025-12-15 14:39:46.1474188Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",6972,,,,,,"C:\ProgramData\Cyvera\Prevention\3647952d-8a04-49a2-b4f2-d57ae081d028\Logs\adaptive_policy.1.log.gz",,,,,,,,,,1765809586147418800,,,,,,,,,,,,,,,,,,,,,,18446630854880432560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1474264Z","ETW","0","0","2025-12-15 14:39:46.1474264Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1004 svchost.exe",10132,,," 3164 cyserver.exe",,,,,,,,,,,,,1765809586147426400,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1474364Z","ETW","0","0","2025-12-15 14:39:46.1474364Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1004 svchost.exe",10132,,," 1004 svchost.exe",,,,,,,,,,,,,1765809586147436400,,,,,,,,,,,,,,,,,,,,,,,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1482135Z","ETW","1","1","2025-12-15 14:39:46.1482135Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",6972,,,,,,"C:\ProgramData\Cyvera\Prevention\3647952d-8a04-49a2-b4f2-d57ae081d028\Logs\adaptive_policy.2.log.gz",,,,,,,,,,1765809586148213500,,,,,,,,,,,,,,,,8224,83886148,18446712232235883760,18446712232195922696,6972,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1482165Z","ETW","1","1","2025-12-15 14:39:46.1482165Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",6972,,,,,,"C:\ProgramData\Cyvera\Prevention\3647952d-8a04-49a2-b4f2-d57ae081d028\Logs\adaptive_policy.2.log.gz",,,,,,,,,,1765809586148216500,,,,,,,,,,,,,,,,,,,,,,18446630854858273200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1485820Z","ETW","0","0","2025-12-15 14:39:46.1485820Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  724 lsass.exe",800,,," 3164 cyserver.exe",2756,,,,,,,,,,,,1765809586148582000,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1508328Z","ETW","0","0","2025-12-15 14:39:46.1508328Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  724 lsass.exe",800,,," 3164 cyserver.exe",5036,,,,,,,,,,,,1765809586150832800,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1510115Z","ETW","1","1","2025-12-15 14:39:46.1510115Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",6972,,,,,,"C:\ProgramData\Cyvera\Prevention\3647952d-8a04-49a2-b4f2-d57ae081d028\Logs\adaptive_policy.3.log.gz",,,,,,,,,,1765809586151011500,,,,,,,,,,,,,,,,8224,83886148,18446712232235898160,18446712232250147752,6972,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1510146Z","ETW","1","1","2025-12-15 14:39:46.1510146Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",6972,,,,,,"C:\ProgramData\Cyvera\Prevention\3647952d-8a04-49a2-b4f2-d57ae081d028\Logs\adaptive_policy.3.log.gz",,,,,,,,,,1765809586151014600,,,,,,,,,,,,,,,,,,,,,,18446630854879229696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1517595Z","ETW","1","1","2025-12-15 14:39:46.1517595Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",6972,,,,,,"C:\ProgramData\Cyvera\Prevention\3647952d-8a04-49a2-b4f2-d57ae081d028\Logs\adaptive_policy.4.log.gz",,,,,,,,,,1765809586151759500,,,,,,,,,,,,,,,,8224,83886148,18446712232235894160,18446712232250147752,6972,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1517622Z","ETW","1","1","2025-12-15 14:39:46.1517622Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",6972,,,,,,"C:\ProgramData\Cyvera\Prevention\3647952d-8a04-49a2-b4f2-d57ae081d028\Logs\adaptive_policy.4.log.gz",,,,,,,,,,1765809586151762200,,,,,,,,,,,,,,,,,,,,,,18446630854878181120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1525167Z","ETW","0","0","2025-12-15 14:39:46.1525167Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  724 lsass.exe",800,,," 3164 cyserver.exe",5036,,,,,,,,,,,,1765809586152516700,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1526248Z","ETW","0","0","2025-12-15 14:39:46.1526248Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  724 lsass.exe",800,,," 3164 cyserver.exe",5036,,,,,,,,,,,,1765809586152624800,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1527008Z","ETW","0","0","2025-12-15 14:39:46.1527008Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  724 lsass.exe",800,,," 3164 cyserver.exe",5036,,,,,,,,,,,,1765809586152700800,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1527641Z","ETW","0","0","2025-12-15 14:39:46.1527641Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  724 lsass.exe",800,,," 3164 cyserver.exe",5036,,,,,,,,,,,,1765809586152764100,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1528286Z","ETW","0","0","2025-12-15 14:39:46.1528286Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  724 lsass.exe",800,,," 3164 cyserver.exe",5036,,,,,,,,,,,,1765809586152828600,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1529154Z","ETW","1","1","2025-12-15 14:39:46.1529154Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",6972,,,,,,"C:\ProgramData\Cyvera\Prevention\3647952d-8a04-49a2-b4f2-d57ae081d028\Logs\adaptive_policy.5.log.gz",,,,,,,,,,1765809586152915400,,,,,,,,,,,,,,,,8224,83886148,18446712232235890160,18446712232250147752,6972,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1529181Z","ETW","1","1","2025-12-15 14:39:46.1529181Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",6972,,,,,,"C:\ProgramData\Cyvera\Prevention\3647952d-8a04-49a2-b4f2-d57ae081d028\Logs\adaptive_policy.5.log.gz",,,,,,,,,,1765809586152918100,,,,,,,,,,,,,,,,,,,,,,18446630854901765888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1529631Z","ETW","0","0","2025-12-15 14:39:46.1529631Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3100 svchost.exe",7916,,," 3164 cyserver.exe",5036,,,,,,,,,,,,1765809586152963100,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1529693Z","ETW","0","0","2025-12-15 14:39:46.1529693Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3100 svchost.exe",7916,,," 3164 cyserver.exe",5036,,,,,,,,,,,,1765809586152969300,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1537511Z","ETW","1","1","2025-12-15 14:39:46.1537511Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",6972,,,,,,"C:\ProgramData\Cyvera\Prevention\3647952d-8a04-49a2-b4f2-d57ae081d028\Logs\adaptive_policy.log",,,,,,,,,,1765809586153751100,,,,,,,,,,,,,,,,8224,83886148,18446712232235896160,18446712232250147752,6972,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1537540Z","ETW","1","1","2025-12-15 14:39:46.1537540Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",6972,,,,,,"C:\ProgramData\Cyvera\Prevention\3647952d-8a04-49a2-b4f2-d57ae081d028\Logs\adaptive_policy.log",,,,,,,,,,1765809586153754000,,,,,,,,,,,,,,,,,,,,,,18446630854870505216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1539901Z","ETW","1","1","2025-12-15 14:39:46.1539901Z","Microsoft-Windows-Kernel-Process",1,"ProcessStart Start "," 3164 cyserver.exe",2756,,," 4784 cyrprtui.exe",,,"C:\Program Files\Palo Alto Networks\Traps\cyrprtui.exe",,,,,,,,,,1765809586153990100,,,,,,,,,,,,,649765,,1738162012,,,,,,,,,,,,,,,,,,,,,,,,134102831861539528,0,"0x","","",3164,65,696,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1545223Z","ETW","0","0","2025-12-15 14:39:46.1545223Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 cyserver.exe",5652,,," 3164 cyserver.exe",2756,,,,,,,,,,,,1765809586154522300,,,,,,,,,,,,,,,,,,,,,,,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1545287Z","ETW","0","0","2025-12-15 14:39:46.1545287Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3164 cyserver.exe",5652,,," 3164 cyserver.exe",,,,,,,,,,,,,1765809586154528700,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1576383Z","ETW","1","0","2025-12-15 14:39:46.1576383Z","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 3164 cyserver.exe",2756,,," 4784 cyrprtui.exe",,,,,,,,,,,,,1765809586157638300,,18446684154610712576,18446684154610683904,140701747328512,38,399585902592,8292,399584919552,399584915456,140701747328512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1576524Z","ETW","0","0","2025-12-15 14:39:46.1576524Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 cyserver.exe",2756,,," 4784 cyrprtui.exe",8292,,,,,,,,,,,,1765809586157652400,,,,,,,,,,,,,,,,,,,,,,,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1579730Z","ETW","0","0","2025-12-15 14:39:46.1579730Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  472 csrss.exe",1516,,," 3164 cyserver.exe",2756,,,,,,,,,,,,1765809586157973000,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:39:46.1580121Z","ETW","0","0","2025-12-15 14:39:46.1580121Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","  472 csrss.exe",1516,,," 4784 cyrprtui.exe",,,,,,,,,,,,,1765809586158012100,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
