timestamp_etw,src_type,C_relevant,C_minimal,timestamp_sys,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,timestamp_ns,userstackbase,userstacklimit,win32startaddr,cycletime,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,commitcharge,commitpeak,cpucyclecount,createtime,exitcode,exittime,handlecount,hardfaultcount,processsequencenumber,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processtokenelevationtype,processtokeniselevated,sessionid,lastprotectionmask,viewsize
"2025-12-15 10:52:17.4815036Z","ETW","0","0","2025-12-15 10:52:17.4815036Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",7624,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937481503600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4815317Z","ETW","0","0","2025-12-15 10:52:17.4815317Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",4904,,," 4500 WmiPrvSE.exe",1208,,,,,,,,,,,,,,,,,,1765795937481531700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4815878Z","ETW","0","0","2025-12-15 10:52:17.4815878Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",7624,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937481587800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4816729Z","ETW","0","0","2025-12-15 10:52:17.4816729Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",7624,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937481672900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4817583Z","ETW","0","0","2025-12-15 10:52:17.4817583Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",7624,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937481758300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4818406Z","ETW","0","0","2025-12-15 10:52:17.4818406Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",7624,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937481840600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4819569Z","ETW","0","0","2025-12-15 10:52:17.4819569Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",7624,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937481956900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4820457Z","ETW","0","0","2025-12-15 10:52:17.4820457Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",7624,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937482045700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4821315Z","ETW","0","0","2025-12-15 10:52:17.4821315Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",7624,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937482131500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4821871Z","ETW","0","0","2025-12-15 10:52:17.4821871Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",8576,,," 4500 WmiPrvSE.exe",1208,,,,,,,,,,,,,,,,,,1765795937482187100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4822183Z","ETW","0","0","2025-12-15 10:52:17.4822183Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",7624,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937482218300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4823034Z","ETW","0","0","2025-12-15 10:52:17.4823034Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",1608,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937482303400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4823931Z","ETW","0","0","2025-12-15 10:52:17.4823931Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",1608,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937482393100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4824775Z","ETW","0","0","2025-12-15 10:52:17.4824775Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",1608,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937482477500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4825607Z","ETW","0","0","2025-12-15 10:52:17.4825607Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",1608,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937482560700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4827195Z","ETW","0","0","2025-12-15 10:52:17.4827195Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",1608,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937482719500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4828088Z","ETW","0","0","2025-12-15 10:52:17.4828088Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",1608,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937482808800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4828700Z","ETW","0","0","2025-12-15 10:52:17.4828700Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",4904,,," 4500 WmiPrvSE.exe",1208,,,,,,,,,,,,,,,,,,1765795937482870000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4829155Z","ETW","0","0","2025-12-15 10:52:17.4829155Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",1608,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937482915500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4830503Z","ETW","0","0","2025-12-15 10:52:17.4830503Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",1608,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937483050300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4831357Z","ETW","0","0","2025-12-15 10:52:17.4831357Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",1608,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937483135700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4832196Z","ETW","0","0","2025-12-15 10:52:17.4832196Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",1608,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937483219600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4833043Z","ETW","0","0","2025-12-15 10:52:17.4833043Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",1608,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937483304300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4833972Z","ETW","0","0","2025-12-15 10:52:17.4833972Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",1608,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937483397200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4834433Z","ETW","0","0","2025-12-15 10:52:17.4834433Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  724 lsass.exe",5436,,," 4500 WmiPrvSE.exe",1208,,,,,,,,,,,,,,,,,,1765795937483443300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4834858Z","ETW","0","0","2025-12-15 10:52:17.4834858Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",1608,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937483485800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4835732Z","ETW","0","0","2025-12-15 10:52:17.4835732Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",1608,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937483573200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4836308Z","ETW","0","0","2025-12-15 10:52:17.4836308Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",4904,,," 4500 WmiPrvSE.exe",1208,,,,,,,,,,,,,,,,,,1765795937483630800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4836585Z","ETW","0","0","2025-12-15 10:52:17.4836585Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",1608,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937483658500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4837560Z","ETW","0","0","2025-12-15 10:52:17.4837560Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",1608,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937483756000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4838610Z","ETW","0","0","2025-12-15 10:52:17.4838610Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",1608,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937483861000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4839466Z","ETW","0","0","2025-12-15 10:52:17.4839466Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",1608,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937483946600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4839734Z","ETW","0","0","2025-12-15 10:52:17.4839734Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",4904,,," 4500 WmiPrvSE.exe",1208,,,,,,,,,,,,,,,,,,1765795937483973400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4840327Z","ETW","0","0","2025-12-15 10:52:17.4840327Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",1608,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937484032700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4841392Z","ETW","0","0","2025-12-15 10:52:17.4841392Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",7624,,," 4500 WmiPrvSE.exe",1208,,,,,,,,,,,,,,,,,,1765795937484139200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4841795Z","ETW","0","0","2025-12-15 10:52:17.4841795Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",8576,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937484179500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4842759Z","ETW","0","0","2025-12-15 10:52:17.4842759Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",8576,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937484275900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4843620Z","ETW","0","0","2025-12-15 10:52:17.4843620Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",8576,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937484362000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4844449Z","ETW","0","0","2025-12-15 10:52:17.4844449Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",8576,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937484444900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4845471Z","ETW","0","0","2025-12-15 10:52:17.4845471Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",8576,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937484547100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4846338Z","ETW","0","0","2025-12-15 10:52:17.4846338Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",8576,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937484633800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4847159Z","ETW","0","0","2025-12-15 10:52:17.4847159Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",8576,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937484715900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4847964Z","ETW","0","0","2025-12-15 10:52:17.4847964Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",8576,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937484796400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4848769Z","ETW","0","0","2025-12-15 10:52:17.4848769Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",8576,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937484876900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4849575Z","ETW","0","0","2025-12-15 10:52:17.4849575Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",8576,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937484957500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4850402Z","ETW","0","0","2025-12-15 10:52:17.4850402Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",8576,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937485040200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4851205Z","ETW","0","0","2025-12-15 10:52:17.4851205Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",8576,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937485120500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4852007Z","ETW","0","0","2025-12-15 10:52:17.4852007Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",8576,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937485200700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4852825Z","ETW","0","0","2025-12-15 10:52:17.4852825Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",8576,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937485282500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4853616Z","ETW","0","0","2025-12-15 10:52:17.4853616Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",8576,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937485361600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4854427Z","ETW","0","0","2025-12-15 10:52:17.4854427Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",8576,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937485442700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4855228Z","ETW","0","0","2025-12-15 10:52:17.4855228Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",8576,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937485522800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4856023Z","ETW","0","0","2025-12-15 10:52:17.4856023Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",8576,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937485602300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4856815Z","ETW","0","0","2025-12-15 10:52:17.4856815Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",8576,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937485681500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4857621Z","ETW","0","0","2025-12-15 10:52:17.4857621Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",8576,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937485762100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4858451Z","ETW","0","0","2025-12-15 10:52:17.4858451Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",8576,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937485845100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4859250Z","ETW","0","0","2025-12-15 10:52:17.4859250Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",8576,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937485925000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:52:17.4860053Z","ETW","0","0","2025-12-15 10:52:17.4860053Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3164 svchost.exe",8576,,," 4500 WmiPrvSE.exe",8584,,,,,,,,,,,,,,,,,,1765795937486005300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
