timestamp_etw,src_type,C_relevant,C_minimal,timestamp_sys,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,timestamp_ns,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,commitcharge,commitpeak,cpucyclecount,createtime,exitcode,exittime,handlecount,hardfaultcount,processsequencenumber,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processtokenelevationtype,processtokeniselevated,sessionid,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,lastprotectionmask,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,allocationtype,viewsize,linksourcename,linktargetname
"2025-12-15 14:08:46.5016307Z","ETW","0","0","2025-12-15 14:08:46.5016307Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1628 svchost.exe",4380,,," 2252 svchost.exe",7444,,,,,,,,,,,,,,,,,1765807726501630700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.5017659Z","ETW","0","0","2025-12-15 14:08:46.5017659Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1628 svchost.exe",4380,,," 2252 svchost.exe",7444,,,,,,,,,,,,,,,,,1765807726501765900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.5017732Z","ETW","0","0","2025-12-15 14:08:46.5017732Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1628 svchost.exe",4380,,," 2252 svchost.exe",7444,,,,,,,,,,,,,,,,,1765807726501773200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.5025992Z","ETW","0","0","2025-12-15 14:08:46.5025992Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1628 svchost.exe",4380,,," 2252 svchost.exe",7444,,,,,,,,,,,,,,,,,1765807726502599200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.5026047Z","ETW","0","0","2025-12-15 14:08:46.5026047Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1628 svchost.exe",4380,,," 2252 svchost.exe",7444,,,,,,,,,,,,,,,,,1765807726502604700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.5087964Z","ETW","1","1","2025-12-15 14:08:46.5087964Z","Microsoft-Windows-Kernel-Network",12,"KERNEL_NETWORK_TASK_TCPIP Connection attempted. ","    0 [System Process]",0,," 3164 cyserver.exe",,,,,,,,,,,,,,,,,,,1765807726508796400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4206138658,47873,1412,262632,8,1,275453356,0,0,8,43202,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.6663083Z","ETW","0","0","2025-12-15 14:08:46.6663083Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1004 svchost.exe",10132,,," 3164 cyserver.exe",5596,,,,,,,,,,,,,,,,,1765807726666308300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.6663869Z","ETW","0","0","2025-12-15 14:08:46.6663869Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1004 svchost.exe",10132,,," 3164 cyserver.exe",,,,,,,,,,,,,,,,,,1765807726666386900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.6664477Z","ETW","0","0","2025-12-15 14:08:46.6664477Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1004 svchost.exe",10132,,," 3164 cyserver.exe",5596,,,,,,,,,,,,,,,,,1765807726666447700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.6664762Z","ETW","0","0","2025-12-15 14:08:46.6664762Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1004 svchost.exe",10132,,," 3164 cyserver.exe",,,,,,,,,,,,,,,,,,1765807726666476200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.6665643Z","ETW","0","0","2025-12-15 14:08:46.6665643Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  456 svchost.exe",1080,,," 1004 svchost.exe",10132,,,,,,,,,,,,,,,,,1765807726666564300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.6665679Z","ETW","0","0","2025-12-15 14:08:46.6665679Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  456 svchost.exe",1080,,," 1004 svchost.exe",10132,,,,,,,,,,,,,,,,,1765807726666567900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.6667157Z","ETW","0","0","2025-12-15 14:08:46.6667157Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  456 svchost.exe",1080,,," 3164 cyserver.exe",5596,,,,,,,,,,,,,,,,,1765807726666715700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.6667276Z","ETW","0","0","2025-12-15 14:08:46.6667276Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  456 svchost.exe",1080,,," 3164 cyserver.exe",5596,,,,,,,,,,,,,,,,,1765807726666727600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.6667569Z","ETW","0","0","2025-12-15 14:08:46.6667569Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess","  456 svchost.exe",1080,,," 3164 cyserver.exe",,,,,,,,,,,,,,,,,,1765807726666756900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.6668279Z","ETW","0","0","2025-12-15 14:08:46.6668279Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1004 svchost.exe",10132,,," 3164 cyserver.exe",5596,,,,,,,,,,,,,,,,,1765807726666827900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.6668549Z","ETW","0","0","2025-12-15 14:08:46.6668549Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1004 svchost.exe",10132,,," 3164 cyserver.exe",,,,,,,,,,,,,,,,,,1765807726666854900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.6669688Z","ETW","0","0","2025-12-15 14:08:46.6669688Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1004 svchost.exe",10132,,," 3164 cyserver.exe",5596,,,,,,,,,,,,,,,,,1765807726666968800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.6670330Z","ETW","0","0","2025-12-15 14:08:46.6670330Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1004 svchost.exe",10132,,," 3164 cyserver.exe",,,,,,,,,,,,,,,,,,1765807726667033000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.6670425Z","ETW","0","0","2025-12-15 14:08:46.6670425Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1004 svchost.exe",10132,,," 1004 svchost.exe",,,,,,,,,,,,,,,,,,1765807726667042500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.6902606Z","myETW","1","1","2025-12-15 14:08:46.690257900Z","EDRi-Provider",4242,"EDRiTask"," 7872 EDRi.exe",,,,,,"Before decrypting the attack exe from C:\Users\admin\Desktop\EDR-Introspection\x64\Release\attacks\ProcInject-antiEmulation.exe.enc",,,,,,,,,,,,,,,,1765807726690257900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.6949119Z","ETW","0","0","2025-12-15 14:08:46.6949119Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 7872 EDRi.exe",3740,,,,,,"C:\Users\Public\Downloads\attack-395.exe",,,,,,,,,,,,,,,1765807726694911900,,,,,,,,,,,,,,,,,,,,,,,,,128,83886176,18446712232241935216,18446712232271911048,3740,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.6949160Z","ETW","0","0","2025-12-15 14:08:46.6949160Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 7872 EDRi.exe",3740,,,,,,"C:\Users\Public\Downloads\attack-395.exe",,,,,,,,,,,,,,,1765807726694916000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446630854878168832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.6970355Z","myETW","1","1","2025-12-15 14:08:46.697033400Z","EDRi-Provider",4242,"EDRiTask"," 7872 EDRi.exe",,,,,,"After decrypting the attack exe",,,,,,,,,,,,,,,,1765807726697033400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.7019627Z","ETW","0","0","2025-12-15 14:08:46.7019627Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3164 cyserver.exe",5052,,," 7872 EDRi.exe",,,,,,,,,,,,,,,,,,1765807726701962700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.7093967Z","ETW","1","1","2025-12-15 14:08:46.7093967Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",9924,,,,,,"C:\ProgramData\Cyvera\Prevention\f235f4c0-bedf-4cc1-af6b-185b5b1edf5c",,,,,,,,,,,,,,,1765807726709396700,,,,,,,,,,,,,,,,,,,,,,,,,128,35668001,18446712232242037216,18446712232291982088,9924,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.7093985Z","ETW","0","0","2025-12-15 14:08:46.7093985Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  724 lsass.exe",9308,,," 3164 cyserver.exe",6160,,,,,,,,,,,,,,,,,1765807726709398500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.7094004Z","ETW","1","1","2025-12-15 14:08:46.7094004Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",9924,,,,,,"C:\ProgramData\Cyvera\Prevention\f235f4c0-bedf-4cc1-af6b-185b5b1edf5c",,,,,,,,,,,,,,,1765807726709400400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446630854878267328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.7095330Z","ETW","0","0","2025-12-15 14:08:46.7095330Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  724 lsass.exe",9308,,," 3164 cyserver.exe",6160,,,,,,,,,,,,,,,,,1765807726709533000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.7096209Z","ETW","0","0","2025-12-15 14:08:46.7096209Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  724 lsass.exe",9308,,," 3164 cyserver.exe",6160,,,,,,,,,,,,,,,,,1765807726709620900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.7096954Z","ETW","0","0","2025-12-15 14:08:46.7096954Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  724 lsass.exe",9308,,," 3164 cyserver.exe",6160,,,,,,,,,,,,,,,,,1765807726709695400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.7097613Z","ETW","0","0","2025-12-15 14:08:46.7097613Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  724 lsass.exe",9308,,," 3164 cyserver.exe",6160,,,,,,,,,,,,,,,,,1765807726709761300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.7098313Z","ETW","0","0","2025-12-15 14:08:46.7098313Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  724 lsass.exe",9308,,," 3164 cyserver.exe",6160,,,,,,,,,,,,,,,,,1765807726709831300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.7098909Z","ETW","1","1","2025-12-15 14:08:46.7098909Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",6004,,,,,,"C:\ProgramData\Cyvera\Prevention\f95f338d-7873-44b0-abce-393b9c999c48",,,,,,,,,,,,,,,1765807726709890900,,,,,,,,,,,,,,,,,,,,,,,,,128,35668001,18446712232242033616,18446712232279761144,6004,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.7098938Z","ETW","1","1","2025-12-15 14:08:46.7098938Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",6004,,,,,,"C:\ProgramData\Cyvera\Prevention\f95f338d-7873-44b0-abce-393b9c999c48",,,,,,,,,,,,,,,1765807726709893800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446630854878217984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.7099729Z","ETW","0","0","2025-12-15 14:08:46.7099729Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3100 svchost.exe",7152,,," 3164 cyserver.exe",6160,,,,,,,,,,,,,,,,,1765807726709972900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.7099942Z","ETW","0","0","2025-12-15 14:08:46.7099942Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3100 svchost.exe",7152,,," 3164 cyserver.exe",6160,,,,,,,,,,,,,,,,,1765807726709994200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.7106958Z","ETW","1","1","2025-12-15 14:08:46.7106958Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",9924,,,,,,"C:\ProgramData\Cyvera\Prevention\f235f4c0-bedf-4cc1-af6b-185b5b1edf5c\Logs",,,,,,,,,,,,,,,1765807726710695800,,,,,,,,,,,,,,,,,,,,,,,,,128,35668001,18446712232242037216,18446712232268880648,9924,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.7106988Z","ETW","1","1","2025-12-15 14:08:46.7106988Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",9924,,,,,,"C:\ProgramData\Cyvera\Prevention\f235f4c0-bedf-4cc1-af6b-185b5b1edf5c\Logs",,,,,,,,,,,,,,,1765807726710698800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446630854878220656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.7106998Z","ETW","1","1","2025-12-15 14:08:46.7106998Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",6004,,,,,,"C:\ProgramData\Cyvera\Prevention\f95f338d-7873-44b0-abce-393b9c999c48\Logs",,,,,,,,,,,,,,,1765807726710699800,,,,,,,,,,,,,,,,,,,,,,,,,128,35668001,18446712232242033616,18446712232291982088,6004,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.7107024Z","ETW","1","1","2025-12-15 14:08:46.7107024Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",6004,,,,,,"C:\ProgramData\Cyvera\Prevention\f95f338d-7873-44b0-abce-393b9c999c48\Logs",,,,,,,,,,,,,,,1765807726710702400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446630854881829232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.7113140Z","ETW","1","1","2025-12-15 14:08:46.7113140Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",6004,,,,,,"C:\ProgramData\Cyvera\Prevention\f95f338d-7873-44b0-abce-393b9c999c48\Logs\adaptive_policy.1.log.gz",,,,,,,,,,,,,,,1765807726711314000,,,,,,,,,,,,,,,,,,,,,,,,,8224,83886148,18446712232242039216,18446712232268880648,6004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.7113153Z","ETW","1","1","2025-12-15 14:08:46.7113153Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",9924,,,,,,"C:\ProgramData\Cyvera\Prevention\f235f4c0-bedf-4cc1-af6b-185b5b1edf5c\Logs\adaptive_policy.1.log.gz",,,,,,,,,,,,,,,1765807726711315300,,,,,,,,,,,,,,,,,,,,,,,,,8224,83886148,18446712232242039616,18446712232291982088,9924,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.7113177Z","ETW","1","1","2025-12-15 14:08:46.7113177Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",6004,,,,,,"C:\ProgramData\Cyvera\Prevention\f95f338d-7873-44b0-abce-393b9c999c48\Logs\adaptive_policy.1.log.gz",,,,,,,,,,,,,,,1765807726711317700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446630854878167408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.7113186Z","ETW","1","1","2025-12-15 14:08:46.7113186Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",9924,,,,,,"C:\ProgramData\Cyvera\Prevention\f235f4c0-bedf-4cc1-af6b-185b5b1edf5c\Logs\adaptive_policy.1.log.gz",,,,,,,,,,,,,,,1765807726711318600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446630854878164736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.7123249Z","ETW","1","1","2025-12-15 14:08:46.7123249Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",9924,,,,,,"C:\ProgramData\Cyvera\Prevention\f235f4c0-bedf-4cc1-af6b-185b5b1edf5c\Logs\adaptive_policy.2.log.gz",,,,,,,,,,,,,,,1765807726712324900,,,,,,,,,,,,,,,,,,,,,,,,,8224,83886148,18446712232112359520,18446712232279693704,9924,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.7123277Z","ETW","1","1","2025-12-15 14:08:46.7123277Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",9924,,,,,,"C:\ProgramData\Cyvera\Prevention\f235f4c0-bedf-4cc1-af6b-185b5b1edf5c\Logs\adaptive_policy.2.log.gz",,,,,,,,,,,,,,,1765807726712327700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446630854878163312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.7123987Z","ETW","0","0","2025-12-15 14:08:46.7123987Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  724 lsass.exe",9308,,," 3164 cyserver.exe",6160,,,,,,,,,,,,,,,,,1765807726712398700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.7129818Z","ETW","0","0","2025-12-15 14:08:46.7129818Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  724 lsass.exe",9308,,," 3164 cyserver.exe",6160,,,,,,,,,,,,,,,,,1765807726712981800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.7130817Z","ETW","0","0","2025-12-15 14:08:46.7130817Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  724 lsass.exe",9308,,," 3164 cyserver.exe",6160,,,,,,,,,,,,,,,,,1765807726713081700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.7131554Z","ETW","0","0","2025-12-15 14:08:46.7131554Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3100 svchost.exe",7152,,," 3164 cyserver.exe",6160,,,,,,,,,,,,,,,,,1765807726713155400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.7131701Z","ETW","0","0","2025-12-15 14:08:46.7131701Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3100 svchost.exe",7152,,," 3164 cyserver.exe",6160,,,,,,,,,,,,,,,,,1765807726713170100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.7132646Z","ETW","1","1","2025-12-15 14:08:46.7132646Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",6004,,,,,,"C:\ProgramData\Cyvera\Prevention\f95f338d-7873-44b0-abce-393b9c999c48\Logs\adaptive_policy.2.log.gz",,,,,,,,,,,,,,,1765807726713264600,,,,,,,,,,,,,,,,,,,,,,,,,8224,83886148,18446712232120189488,18446712232291982088,6004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:08:46.7132676Z","ETW","1","1","2025-12-15 14:08:46.7132676Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",6004,,,,,,"C:\ProgramData\Cyvera\Prevention\f95f338d-7873-44b0-abce-393b9c999c48\Logs\adaptive_policy.2.log.gz",,,,,,,,,,,,,,,1765807726713267700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446630854878160640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
