timestamp_etw,src_type,C_relevant,C_minimal,timestamp_sys,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,timestamp_ns,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,commitcharge,commitpeak,cpucyclecount,createtime,exitcode,exittime,handlecount,hardfaultcount,processsequencenumber,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processtokenelevationtype,processtokeniselevated,sessionid,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,protectionmask,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,viewsize,lastprotectionmask,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,regionsize
"2025-12-15 10:58:44.2797593Z","ETW","0","0","2025-12-15 10:58:44.2797593Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",5696,,," 5700 cortex-xdr-payload.exe",5784,,,,,,,,,,,,1765796324279759300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:44.2799252Z","ETW","0","0","2025-12-15 10:58:44.2799252Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",5696,,," 5700 cortex-xdr-payload.exe",5784,,,,,,,,,,,,1765796324279925200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:44.2799780Z","ETW","0","0","2025-12-15 10:58:44.2799780Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",5696,,," 5700 cortex-xdr-payload.exe",5784,,,,,,,,,,,,1765796324279978000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:44.2800297Z","ETW","0","0","2025-12-15 10:58:44.2800297Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",5696,,," 5700 cortex-xdr-payload.exe",5784,,,,,,,,,,,,1765796324280029700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:44.2816345Z","ETW","1","0","2025-12-15 10:58:44.2816345Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5700 cortex-xdr-payload.exe",1972,,," 5700 cortex-xdr-payload.exe",,,,,,,,,,,,,1765796324281634500,,,,,,491252,18446729281113718784,18446729281113690112,140725241399724,0,14864146432,1972,14870708224,14870642688,140725241399724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:45.3719981Z","ETW","1","0","2025-12-15 10:58:45.3719981Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5556 FileCoAuth.exe",9176,,," 5556 FileCoAuth.exe",,,,,,,,,,,,,1765796325371998100,,,,,,731266,18446729281121091584,18446729281121062912,140725747044624,0,245610225664,9176,245613199360,245613191168,140725747044624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:45.3721529Z","ETW","1","0","2025-12-15 10:58:45.3721529Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5556 FileCoAuth.exe",6004,,," 5556 FileCoAuth.exe",,,,,,,,,,,,,1765796325372152900,,,,,,642168,18446729281109045248,18446729281109016576,140725747044624,0,245610233856,6004,245614247936,245614239744,140725747044624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:46.3092082Z","ETW","0","0","2025-12-15 10:58:46.3092082Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3392 cywscsvc.exe",4080,,," 3172 cyserver.exe",3388,,,,,,,,,,,,1765796326309208200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:46.3102555Z","ETW","0","0","2025-12-15 10:58:46.3102555Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5800,,," 3392 cywscsvc.exe",3144,,,,,,,,,,,,1765796326310255500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:46.3102669Z","ETW","0","0","2025-12-15 10:58:46.3102669Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5800,,," 3392 cywscsvc.exe",3144,,,,,,,,,,,,1765796326310266900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:46.3105264Z","ETW","0","0","2025-12-15 10:58:46.3105264Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  828 svchost.exe",6384,,," 3392 cywscsvc.exe",3144,,,,,,,,,,,,1765796326310526400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:46.3105344Z","ETW","0","0","2025-12-15 10:58:46.3105344Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  828 svchost.exe",6384,,," 3392 cywscsvc.exe",3144,,,,,,,,,,,,1765796326310534400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:46.3115461Z","ETW","0","0","2025-12-15 10:58:46.3115461Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3392 cywscsvc.exe",4080,,," 3172 cyserver.exe",3388,,,,,,,,,,,,1765796326311546100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:46.3123938Z","ETW","0","0","2025-12-15 10:58:46.3123938Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5800,,," 3392 cywscsvc.exe",3144,,,,,,,,,,,,1765796326312393800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:46.3124046Z","ETW","0","0","2025-12-15 10:58:46.3124046Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5800,,," 3392 cywscsvc.exe",3144,,,,,,,,,,,,1765796326312404600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:46.3127207Z","ETW","0","0","2025-12-15 10:58:46.3127207Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  828 svchost.exe",6384,,," 3392 cywscsvc.exe",3144,,,,,,,,,,,,1765796326312720700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:46.3127364Z","ETW","0","0","2025-12-15 10:58:46.3127364Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  828 svchost.exe",6384,,," 3392 cywscsvc.exe",3144,,,,,,,,,,,,1765796326312736400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:46.3132581Z","ETW","0","0","2025-12-15 10:58:46.3132581Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5800,,," 3392 cywscsvc.exe",3144,,,,,,,,,,,,1765796326313258100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:46.3132806Z","ETW","0","0","2025-12-15 10:58:46.3132806Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5800,,," 3392 cywscsvc.exe",3144,,,,,,,,,,,,1765796326313280600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:46.4064226Z","ETW","0","0","2025-12-15 10:58:46.4064226Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 1412 svchost.exe",1532,,,,,,"C:\Windows\Prefetch\ATTACK-749.EXE-1BF67EC1.pf",,,,,,,,,,1765796326406422600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,83886176,18446676481430434064,18446676481311030024,1532,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:46.4064271Z","ETW","0","0","2025-12-15 10:58:46.4064271Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 1412 svchost.exe",1532,,,,,,"C:\Windows\Prefetch\ATTACK-749.EXE-1BF67EC1.pf",,,,,,,,,,1765796326406427100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446631937219790592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:46.5406683Z","ETW","0","0","2025-12-15 10:58:46.5406683Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 4932 AggregatorHost.exe",8780,,," 3136 svchost.exe",8440,,,,,,,,,,,,1765796326540668300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:46.6032986Z","ETW","0","0","2025-12-15 10:58:46.6032986Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5800,,," 3844 explorer.exe",496,,,,,,,,,,,,1765796326603298600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:46.6033090Z","ETW","0","0","2025-12-15 10:58:46.6033090Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5800,,," 3844 explorer.exe",496,,,,,,,,,,,,1765796326603309000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:46.6042807Z","ETW","0","0","2025-12-15 10:58:46.6042807Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5800,,," 3844 explorer.exe",812,,,,,,,,,,,,1765796326604280800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:46.6043035Z","ETW","0","0","2025-12-15 10:58:46.6043035Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5800,,," 3844 explorer.exe",812,,,,,,,,,,,,1765796326604303500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:46.6048723Z","ETW","0","0","2025-12-15 10:58:46.6048723Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5800,,," 3844 explorer.exe",9016,,,,,,,,,,,,1765796326604872300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:46.6048794Z","ETW","0","0","2025-12-15 10:58:46.6048794Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5800,,," 3844 explorer.exe",9016,,,,,,,,,,,,1765796326604879400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:47.0870459Z","ETW","0","0","2025-12-15 10:58:47.0870459Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 6032 svchost.exe",3648,,," 3844 explorer.exe",5516,,,,,,,,,,,,1765796327087045900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:47.0870710Z","ETW","0","0","2025-12-15 10:58:47.0870710Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 6032 svchost.exe",3648,,," 3844 explorer.exe",5516,,,,,,,,,,,,1765796327087071000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:47.2899828Z","ETW","1","0","2025-12-15 10:58:47.2899828Z","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5700 cortex-xdr-payload.exe",9148,,," 5700 cortex-xdr-payload.exe",,,,,,,,,,,,,1765796327289982800,,,,,,,18446729281154187264,18446729281154158592,140725747044624,0,14864154624,6784,14870708224,14870704128,140725747044624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:47.5555328Z","ETW","1","0","2025-12-15 10:58:47.5555328Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop ","  716 services.exe",6976,,,"  716 services.exe",,,,,,,,,,,,,1765796327555532800,,,,,,439344,18446729281141145600,18446729281141116928,140725747044624,0,457254031360,6976,457255682048,457255649280,140725747044624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:47.5557081Z","ETW","1","0","2025-12-15 10:58:47.5557081Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 7028 RuntimeBroker.exe",7244,,," 7028 RuntimeBroker.exe",,,,,,,,,,,,,1765796327555708100,,,,,,1101044,18446729281135083520,18446729281135054848,140725747044624,0,69218050048,7244,69224890368,69224841216,140725747044624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:48.3836248Z","ETW","1","0","2025-12-15 10:58:48.3836248Z","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","    4 System",36,,," 1256 svchost.exe",,,,,,,,,,,,,1765796328383624800,,,,,,,18446729281135083520,18446729281135054848,140725747044624,0,665056751616,6248,665064570880,665064538112,140725747044624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:49.0556415Z","ETW","0","0","2025-12-15 10:58:49.0556415Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",5696,,," 6352 vmtoolsd.exe",6312,,,,,,,,,,,,1765796329055641500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:49.0557887Z","ETW","0","0","2025-12-15 10:58:49.0557887Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",5696,,," 6352 vmtoolsd.exe",6312,,,,,,,,,,,,1765796329055788700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:49.0559506Z","ETW","0","0","2025-12-15 10:58:49.0559506Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",5696,,," 6352 vmtoolsd.exe",6312,,,,,,,,,,,,1765796329055950600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:49.0560011Z","ETW","0","0","2025-12-15 10:58:49.0560011Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",5696,,," 6352 vmtoolsd.exe",6312,,,,,,,,,,,,1765796329056001100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:49.0560656Z","ETW","0","0","2025-12-15 10:58:49.0560656Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",5696,,," 6352 vmtoolsd.exe",6312,,,,,,,,,,,,1765796329056065600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:49.6963402Z","ETW","1","0","2025-12-15 10:58:49.6963402Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 3164 svchost.exe",2656,,," 3164 svchost.exe",,,,,,,,,,,,,1765796329696340200,,,,,,2305320,18446729281130037248,18446729281130008576,140725360711616,243,215002382336,2656,215011557376,215011524608,140725360711616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:49.6966732Z","ETW","1","0","2025-12-15 10:58:49.6966732Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 3164 svchost.exe",8188,,," 3164 svchost.exe",,,,,,,,,,,,,1765796329696673200,,,,,,1380592,18446729281151643648,18446729281151614976,140725360711616,243,215002439680,8188,215022043136,215022010368,140725360711616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:49.7120065Z","ETW","1","0","2025-12-15 10:58:49.7120065Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 3164 svchost.exe",8472,,," 3164 svchost.exe",,,,,,,,,,,,,1765796329712006500,,,,,,20696023,18446729281147076608,18446729281147047936,140725360711616,243,215002365952,8472,215009460224,215009427456,140725360711616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:49.7120700Z","ETW","1","0","2025-12-15 10:58:49.7120700Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 3164 svchost.exe",6608,,," 3164 svchost.exe",,,,,,,,,,,,,1765796329712070000,,,,,,2593905,18446729281147273216,18446729281147244544,140725360711616,243,215002374144,6608,215010508800,215010476032,140725360711616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:49.7124301Z","ETW","1","0","2025-12-15 10:58:49.7124301Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 3164 svchost.exe",7620,,," 3164 svchost.exe",,,,,,,,,,,,,1765796329712430100,,,,,,1474698,18446729281116078080,18446729281116049408,140725360711616,243,215002390528,7620,215019945984,215019913216,140725360711616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:49.8055852Z","ETW","0","0","2025-12-15 10:58:49.8055852Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5800,,," 5556 FileCoAuth.exe",7600,,,,,,,,,,,,1765796329805585200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:49.8055970Z","ETW","0","0","2025-12-15 10:58:49.8055970Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5800,,," 5556 FileCoAuth.exe",7600,,,,,,,,,,,,1765796329805597000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:49.8056074Z","ETW","0","0","2025-12-15 10:58:49.8056074Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",2840,,," 5944 UserOOBEBroker.exe",1428,,,,,,,,,,,,1765796329805607400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:49.8056162Z","ETW","0","0","2025-12-15 10:58:49.8056162Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",2840,,," 5944 UserOOBEBroker.exe",1428,,,,,,,,,,,,1765796329805616200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:50.1028392Z","ETW","1","0","2025-12-15 10:58:50.1028392Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop ","  840 svchost.exe",8100,,,"  840 svchost.exe",,,,,,,,,,,,,1765796330102839200,,,,,,774224,18446729281141571584,18446729281141542912,140725747044624,0,500497866752,8100,500500529152,500500496384,140725747044624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:50.1029451Z","ETW","0","0","2025-12-15 10:58:50.1029451Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 6032 svchost.exe",3648,,," 3844 explorer.exe",5516,,,,,,,,,,,,1765796330102945100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:50.1029640Z","ETW","0","0","2025-12-15 10:58:50.1029640Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 6032 svchost.exe",3648,,," 3844 explorer.exe",5516,,,,,,,,,,,,1765796330102964000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:50.1029928Z","ETW","1","0","2025-12-15 10:58:50.1029928Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 1308 svchost.exe",6860,,," 1308 svchost.exe",,,,,,,,,,,,,1765796330102992800,,,,,,292874,18446729281142128640,18446729281142099968,140725747044624,0,512263585792,6860,512267649024,512267616256,140725747044624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:50.1031321Z","ETW","1","0","2025-12-15 10:58:50.1031321Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 2076 svchost.exe",1948,,," 2076 svchost.exe",,,,,,,,,,,,,1765796330103132200,,,,,,440718,18446729281150451712,18446729281150423040,140725747044624,0,746629365760,1948,746635395072,746635362304,140725747044624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:50.1031373Z","ETW","1","0","2025-12-15 10:58:50.1031373Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 1360 svchost.exe",3900,,," 1360 svchost.exe",,,,,,,,,,,,,1765796330103137300,,,,,,218470,18446729281115160576,18446729281115131904,140725747044624,0,221694070784,3900,221700947968,221700915200,140725747044624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:50.6340273Z","ETW","1","0","2025-12-15 10:58:50.6340273Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 3844 explorer.exe",7632,,," 3844 explorer.exe",,,,,,,,,,,,,1765796330634027300,,,,,,40310323,18446729281126760448,18446729281126731776,140725710115696,0,7168000,7632,138674176,138616832,140725710115696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:58:50.6342404Z","ETW","1","0","2025-12-15 10:58:50.6342404Z","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 3844 explorer.exe",7696,,," 3844 explorer.exe",,,,,,,,,,,,,1765796330634240400,,,,,,13503386,18446729281165537280,18446729281165508608,140725710115696,0,7176192,7696,141885440,141828096,140725710115696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
