timestamp_etw,src_type,C_relevant,C_minimal,timestamp_sys,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,timestamp_ns,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,cycletime,devicename,devicenamelength,drivername,drivernamelength,createtime,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,action,key,vault,desiredaccess,returncode,id,process,reason,threadtime,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,featureid,accessmask,washardened,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,operationstatus,targetthreadcreatetime,targetthreadid,classification,eventtype,fileid,fileusn,info,scansource,data,startstop,deltacpu,deltawall,engineid,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,imagepath,processcontextid,bytescopied,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,channel,eventid,first resource path,first resource type,resource count,scan source,type,startqpc,apcargument1,apcargument1vadallocationbase,apcargument1vadallocationprotect,apcargument1vadcommitsize,apcargument1vadmmfname,apcargument1vadqueryresult,apcargument1vadregionsize,apcargument1vadregiontype,apcargument2,apcargument3,apcroutine,apcroutinevadallocationbase,apcroutinevadallocationprotect,apcroutinevadcommitsize,apcroutinevadmmfname,apcroutinevadqueryresult,apcroutinevadregionsize,apcroutinevadregiontype,realeventtime,targetthreadalertable,count,terminationtime,featuretype,keypath,newvalue,oldvalue,usermode,valuename
"2025-12-16 17:30:56.3004709Z","ETW","0","0","2025-12-16 17:30:56.3004709Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 1220 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300470900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3004738Z","ETW","0","0","2025-12-16 17:30:56.3004738Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 1220 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300473800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3004781Z","ETW","0","0","2025-12-16 17:30:56.3004781Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2096 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300478100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3004815Z","ETW","0","0","2025-12-16 17:30:56.3004815Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2096 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300481500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3004846Z","ETW","0","0","2025-12-16 17:30:56.3004846Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2096 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300484600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3004948Z","ETW","0","0","2025-12-16 17:30:56.3004948Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2144 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300494800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3004988Z","ETW","0","0","2025-12-16 17:30:56.3004988Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2144 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300498800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3005020Z","ETW","0","0","2025-12-16 17:30:56.3005020Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2144 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300502000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3005041Z","ETW","0","0","2025-12-16 17:30:56.3005041Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2156 Memory Compression",,,,,,,,,,,,,,,,,,1765906256300504100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3005049Z","ETW","0","0","2025-12-16 17:30:56.3005049Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2156 Memory Compression",,,,,,,,,,,,,,,,,,1765906256300504900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3005055Z","ETW","0","0","2025-12-16 17:30:56.3005055Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2156 Memory Compression",,,,,,,,,,,,,,,,,,1765906256300505500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3005078Z","ETW","0","0","2025-12-16 17:30:56.3005078Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2188 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300507800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3005112Z","ETW","0","0","2025-12-16 17:30:56.3005112Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2188 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300511200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3005143Z","ETW","0","0","2025-12-16 17:30:56.3005143Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2188 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300514300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3005172Z","ETW","0","0","2025-12-16 17:30:56.3005172Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2200 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300517200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3005206Z","ETW","0","0","2025-12-16 17:30:56.3005206Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2200 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300520600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3005238Z","ETW","0","0","2025-12-16 17:30:56.3005238Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2200 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300523800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3005266Z","ETW","0","0","2025-12-16 17:30:56.3005266Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2356 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300526600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3005300Z","ETW","0","0","2025-12-16 17:30:56.3005300Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2356 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300530000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3005332Z","ETW","0","0","2025-12-16 17:30:56.3005332Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2356 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300533200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3005364Z","ETW","0","0","2025-12-16 17:30:56.3005364Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2440 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300536400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3005409Z","ETW","0","0","2025-12-16 17:30:56.3005409Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2440 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300540900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3005440Z","ETW","0","0","2025-12-16 17:30:56.3005440Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2440 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300544000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3005527Z","ETW","0","0","2025-12-16 17:30:56.3005527Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2528 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300552700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3005581Z","ETW","0","0","2025-12-16 17:30:56.3005581Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2528 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300558100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3005612Z","ETW","0","0","2025-12-16 17:30:56.3005612Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2528 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300561300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3005643Z","ETW","0","0","2025-12-16 17:30:56.3005643Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2536 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300564300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3005675Z","ETW","0","0","2025-12-16 17:30:56.3005675Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2536 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300567500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3005705Z","ETW","0","0","2025-12-16 17:30:56.3005705Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2536 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300570500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3005732Z","ETW","0","0","2025-12-16 17:30:56.3005732Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2652 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300573200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3005771Z","ETW","0","0","2025-12-16 17:30:56.3005771Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2652 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300577100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3005802Z","ETW","0","0","2025-12-16 17:30:56.3005802Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2652 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300580200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3005829Z","ETW","0","0","2025-12-16 17:30:56.3005829Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2660 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300582900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3005862Z","ETW","0","0","2025-12-16 17:30:56.3005862Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2660 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300586300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3005893Z","ETW","0","0","2025-12-16 17:30:56.3005893Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2660 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300589300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3005921Z","ETW","0","0","2025-12-16 17:30:56.3005921Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2740 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300592200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3005953Z","ETW","0","0","2025-12-16 17:30:56.3005953Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2740 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300595300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3005994Z","ETW","0","0","2025-12-16 17:30:56.3005994Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2740 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300599400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3006023Z","ETW","0","0","2025-12-16 17:30:56.3006023Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2796 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300602300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3006050Z","ETW","0","0","2025-12-16 17:30:56.3006050Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2796 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300605000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-16 17:30:56.3006077Z","ETW","0","0","2025-12-16 17:30:56.3006077Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1900 VBoxService.exe",2000,,," 2796 svchost.exe",,,,,,,,,,,,,,,,,,1765906256300607700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
