timestamp_etw,src_type,C_relevant,C_minimal,timestamp_sys,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,timestamp_ns,userstackbase,userstacklimit,win32startaddr,cycletime,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,createtime,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,sessionid,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,lastprotectionmask,viewsize,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-12-15 13:13:17.8717740Z","ETW","0","0","2025-12-15 13:13:17.8717740Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",6280,,," 6860 cyrprtui.exe",,,,,,,,,,,,,,,,,,,1765804397871774000,,,,,,,,,,,,,,,,,8192,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8717759Z","ETW","0","0","2025-12-15 13:13:17.8717759Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",6280,,," 2920 dwm.exe",,,,,,,,,,,,,,,,,,,1765804397871775900,,,,,,,,,,,,,,,,,8192,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8717785Z","ETW","0","0","2025-12-15 13:13:17.8717785Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",6280,,," 5948 powershell.exe",,,,,,,,,,,,,,,,,,,1765804397871778500,,,,,,,,,,,,,,,,,8192,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8717801Z","ETW","0","0","2025-12-15 13:13:17.8717801Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",6280,,," 9152 powershell.exe",,,,,,,,,,,,,,,,,,,1765804397871780100,,,,,,,,,,,,,,,,,8192,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8726989Z","ETW","0","0","2025-12-15 13:13:17.8726989Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",6844,,," 3844 explorer.exe",2504,,,,,,,,,,,,,,,,,,1765804397872698900,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8727074Z","ETW","0","0","2025-12-15 13:13:17.8727074Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",6844,,," 3844 explorer.exe",2504,,,,,,,,,,,,,,,,,,1765804397872707400,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8729181Z","ETW","0","0","2025-12-15 13:13:17.8729181Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",6844,,," 3844 explorer.exe",7984,,,,,,,,,,,,,,,,,,1765804397872918100,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8729235Z","ETW","0","0","2025-12-15 13:13:17.8729235Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",6844,,," 3844 explorer.exe",7984,,,,,,,,,,,,,,,,,,1765804397872923500,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8730246Z","ETW","0","0","2025-12-15 13:13:17.8730246Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",6268,,," 8808 cyrprtui.exe",,,,,,,,,,,,,,,,,,,1765804397873024600,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8731198Z","ETW","0","0","2025-12-15 13:13:17.8731198Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1508 svchost.exe",3600,,," 2852 svchost.exe",6760,,,,,,,,,,,,,,,,,,1765804397873119800,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8732718Z","ETW","0","0","2025-12-15 13:13:17.8732718Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",6844,,," 3844 explorer.exe",2504,,,,,,,,,,,,,,,,,,1765804397873271800,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8732771Z","ETW","0","0","2025-12-15 13:13:17.8732771Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",6844,,," 3844 explorer.exe",2504,,,,,,,,,,,,,,,,,,1765804397873277100,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8735501Z","ETW","0","0","2025-12-15 13:13:17.8735501Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",6844,,," 3844 explorer.exe",7984,,,,,,,,,,,,,,,,,,1765804397873550100,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8735558Z","ETW","0","0","2025-12-15 13:13:17.8735558Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",6844,,," 3844 explorer.exe",7984,,,,,,,,,,,,,,,,,,1765804397873555800,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8736393Z","ETW","0","0","2025-12-15 13:13:17.8736393Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",6844,,," 3844 explorer.exe",7984,,,,,,,,,,,,,,,,,,1765804397873639300,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8736437Z","ETW","0","0","2025-12-15 13:13:17.8736437Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",6844,,," 3844 explorer.exe",7984,,,,,,,,,,,,,,,,,,1765804397873643700,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8739134Z","ETW","0","0","2025-12-15 13:13:17.8739134Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",6844,,," 3844 explorer.exe",7984,,,,,,,,,,,,,,,,,,1765804397873913400,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8739186Z","ETW","0","0","2025-12-15 13:13:17.8739186Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",6844,,," 3844 explorer.exe",7984,,,,,,,,,,,,,,,,,,1765804397873918600,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8745586Z","ETW","0","0","2025-12-15 13:13:17.8745586Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1508 svchost.exe",3600,,," 2852 svchost.exe",6760,,,,,,,,,,,,,,,,,,1765804397874558600,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8764563Z","ETW","0","0","2025-12-15 13:13:17.8764563Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3844 explorer.exe",5292,,," 8808 cyrprtui.exe",,,,,,,,,,,,,,,,,,,1765804397876456300,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8765702Z","ETW","0","0","2025-12-15 13:13:17.8765702Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",6844,,," 2852 svchost.exe",6760,,,,,,,,,,,,,,,,,,1765804397876570200,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8765777Z","ETW","0","0","2025-12-15 13:13:17.8765777Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",6844,,," 2852 svchost.exe",6760,,,,,,,,,,,,,,,,,,1765804397876577700,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8767718Z","ETW","0","0","2025-12-15 13:13:17.8767718Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",6844,,," 3844 explorer.exe",5292,,,,,,,,,,,,,,,,,,1765804397876771800,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8767773Z","ETW","0","0","2025-12-15 13:13:17.8767773Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",6844,,," 3844 explorer.exe",5292,,,,,,,,,,,,,,,,,,1765804397876777300,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8769055Z","ETW","0","0","2025-12-15 13:13:17.8769055Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1508 svchost.exe",3600,,," 3844 explorer.exe",7984,,,,,,,,,,,,,,,,,,1765804397876905500,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8771323Z","ETW","0","0","2025-12-15 13:13:17.8771323Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",6844,,," 3844 explorer.exe",7984,,,,,,,,,,,,,,,,,,1765804397877132300,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8771369Z","ETW","0","0","2025-12-15 13:13:17.8771369Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",6844,,," 3844 explorer.exe",7984,,,,,,,,,,,,,,,,,,1765804397877136900,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8772447Z","ETW","0","0","2025-12-15 13:13:17.8772447Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",6244,,," 3844 explorer.exe",5292,,,,,,,,,,,,,,,,,,1765804397877244700,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8772517Z","ETW","0","0","2025-12-15 13:13:17.8772517Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",6244,,," 3844 explorer.exe",5292,,,,,,,,,,,,,,,,,,1765804397877251700,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8772760Z","ETW","0","0","2025-12-15 13:13:17.8772760Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1508 svchost.exe",3600,,,"  964 svchost.exe",6844,,,,,,,,,,,,,,,,,,1765804397877276000,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8773842Z","ETW","0","0","2025-12-15 13:13:17.8773842Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1508 svchost.exe",3600,,,"  964 svchost.exe",6844,,,,,,,,,,,,,,,,,,1765804397877384200,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8774578Z","ETW","0","0","2025-12-15 13:13:17.8774578Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",6244,,," 3844 explorer.exe",5292,,,,,,,,,,,,,,,,,,1765804397877457800,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8774629Z","ETW","0","0","2025-12-15 13:13:17.8774629Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",6244,,," 3844 explorer.exe",5292,,,,,,,,,,,,,,,,,,1765804397877462900,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8776057Z","ETW","0","0","2025-12-15 13:13:17.8776057Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",6244,,," 3844 explorer.exe",5292,,,,,,,,,,,,,,,,,,1765804397877605700,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8776109Z","ETW","0","0","2025-12-15 13:13:17.8776109Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",6244,,," 3844 explorer.exe",5292,,,,,,,,,,,,,,,,,,1765804397877610900,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8779828Z","ETW","0","0","2025-12-15 13:13:17.8779828Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1508 svchost.exe",3600,,," 2852 svchost.exe",6760,,,,,,,,,,,,,,,,,,1765804397877982800,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8783170Z","ETW","0","0","2025-12-15 13:13:17.8783170Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1508 svchost.exe",3600,,," 2852 svchost.exe",6508,,,,,,,,,,,,,,,,,,1765804397878317000,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8787939Z","ETW","0","0","2025-12-15 13:13:17.8787939Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1508 svchost.exe",3600,,," 2852 svchost.exe",2180,,,,,,,,,,,,,,,,,,1765804397878793900,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8790395Z","ETW","0","0","2025-12-15 13:13:17.8790395Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 4684 SearchIndexer.exe",596,,," 3844 explorer.exe",7984,,,,,,,,,,,,,,,,,,1765804397879039500,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8794659Z","ETW","0","0","2025-12-15 13:13:17.8794659Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1508 svchost.exe",3600,,," 3844 explorer.exe",7984,,,,,,,,,,,,,,,,,,1765804397879465900,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8796912Z","ETW","0","0","2025-12-15 13:13:17.8796912Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",6844,,," 3844 explorer.exe",7984,,,,,,,,,,,,,,,,,,1765804397879691200,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8796966Z","ETW","0","0","2025-12-15 13:13:17.8796966Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",6844,,," 3844 explorer.exe",7984,,,,,,,,,,,,,,,,,,1765804397879696600,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8798256Z","ETW","0","0","2025-12-15 13:13:17.8798256Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1508 svchost.exe",3600,,,"  964 svchost.exe",6844,,,,,,,,,,,,,,,,,,1765804397879825600,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8799127Z","ETW","0","0","2025-12-15 13:13:17.8799127Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1508 svchost.exe",3600,,,"  964 svchost.exe",6844,,,,,,,,,,,,,,,,,,1765804397879912700,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8806528Z","ETW","0","0","2025-12-15 13:13:17.8806528Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1508 svchost.exe",3600,,," 2852 svchost.exe",2180,,,,,,,,,,,,,,,,,,1765804397880652800,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8810552Z","ETW","0","0","2025-12-15 13:13:17.8810552Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 4684 SearchIndexer.exe",596,,," 3844 explorer.exe",7984,,,,,,,,,,,,,,,,,,1765804397881055200,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8813907Z","ETW","0","0","2025-12-15 13:13:17.8813907Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1508 svchost.exe",3600,,," 3844 explorer.exe",7984,,,,,,,,,,,,,,,,,,1765804397881390700,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8815781Z","ETW","0","0","2025-12-15 13:13:17.8815781Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",6844,,," 3844 explorer.exe",7984,,,,,,,,,,,,,,,,,,1765804397881578100,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8815827Z","ETW","0","0","2025-12-15 13:13:17.8815827Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",6844,,," 3844 explorer.exe",7984,,,,,,,,,,,,,,,,,,1765804397881582700,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8816968Z","ETW","0","0","2025-12-15 13:13:17.8816968Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1508 svchost.exe",3600,,,"  964 svchost.exe",6844,,,,,,,,,,,,,,,,,,1765804397881696800,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8817940Z","ETW","0","0","2025-12-15 13:13:17.8817940Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1508 svchost.exe",3600,,,"  964 svchost.exe",6844,,,,,,,,,,,,,,,,,,1765804397881794000,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:17.8824626Z","ETW","0","0","2025-12-15 13:13:17.8824626Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1508 svchost.exe",3600,,," 2852 svchost.exe",2180,,,,,,,,,,,,,,,,,,1765804397882462600,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:18.7492167Z","ETW","0","0","2025-12-15 13:13:18.7492167Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5700 cortex-xdr-payload.exe",5784,,," 3172 cyserver.exe",,,,,,,,,,,,,,,,,,,1765804398749216700,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:18.7492903Z","ETW","0","0","2025-12-15 13:13:18.7492903Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5700 cortex-xdr-payload.exe",5784,,," 3172 cyserver.exe",,,,,,,,,,,,,,,,,,,1765804398749290300,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:18.7495921Z","ETW","1","0","2025-12-15 13:13:18.7495921Z","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5700 cortex-xdr-payload.exe",5784,,," 5700 cortex-xdr-payload.exe",,,,,,,,,,,,,18446729281131937792,18446729281131909120,140725241399724,0,14863376384,32,1765804398749592100,14876803072,14876737536,140725241399724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:18.7496162Z","ETW","0","0","2025-12-15 13:13:18.7496162Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 5700 cortex-xdr-payload.exe",5784,,," 5700 cortex-xdr-payload.exe",32,,,,,,,,,,,,,,,,,,1765804398749616200,,,,,,,,,,,,,,,,,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:18.7507106Z","ETW","0","0","2025-12-15 13:13:18.7507106Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",5524,,," 5700 cortex-xdr-payload.exe",5784,,,,,,,,,,,,,,,,,,1765804398750710700,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:18.7508623Z","ETW","0","0","2025-12-15 13:13:18.7508623Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",5524,,," 5700 cortex-xdr-payload.exe",5784,,,,,,,,,,,,,,,,,,1765804398750862300,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 13:13:18.7509850Z","ETW","0","0","2025-12-15 13:13:18.7509850Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  716 services.exe",5524,,," 5700 cortex-xdr-payload.exe",5784,,,,,,,,,,,,,,,,,,1765804398750985000,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
