timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,timestamp_ns,userstackbase,userstacklimit,win32startaddr,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,createtime,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-11-18 11:10:54.1814979Z","2025-11-18 11:10:54.1814979Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","    4 System",72,,,"  696 svchost.exe",,,,,,,,,,,,,,18446735872231612416,18446735872231587840,140713571605440,0,259026169856,6840,1763464254181497900,259028680704,259028647936,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:54.1816275Z","2025-11-18 11:10:54.1816275Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","  696 svchost.exe",6840,,,"  696 svchost.exe",,,,,,,,,,,,,,18446735872231641088,18446735872231616512,140713571605440,0,259026178048,2316,1763464254181627500,259029204992,259029172224,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:54.2136221Z","2025-11-18 11:10:54.2136221Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","    4 System",72,,,"  504 svchost.exe",,,,,,,,,,,,,,18446735872231698432,18446735872231673856,140713571605440,0,381447954432,780,1763464254213622100,381446717440,381446684672,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:54.2454293Z","2025-11-18 11:10:54.2454293Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","    4 System",72,,," 3084 svchost.exe",,,,,,,,,,,,,,18446735872231727104,18446735872231702528,140713571605440,0,868999577600,5868,1763464254245429300,868998709248,868998676480,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:54.2613732Z","2025-11-18 11:10:54.2613732Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","    4 System",72,,," 3236 svchost.exe",,,,,,,,,,,,,,18446735872231755776,18446735872231731200,140713571605440,0,213390049280,9984,1763464254261373200,213392031744,213391998976,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:54.2626917Z","2025-11-18 11:10:54.2626917Z","ETW","Microsoft-Windows-Kernel-Process",1,"ProcessStart Start ","11008 attack-442.exe",10676,,," 5676 whoami.exe",,,"C:\Windows\System32\whoami.exe",,,,,,,,,,,,,,,,,1763464254262691800,,,,,,160109,,3602411345,134079378543258585,0,"0x","","",11008,546,548,2,1,0,1,,,,,,,,,,,,
"2025-11-18 11:10:54.2655730Z","2025-11-18 11:10:54.2655730Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","11008 attack-442.exe",10676,,," 5676 whoami.exe",,,,,,,,,,,,,,18446735872176463872,18446735872176439296,140699591777456,0,607142785024,1004,1763464254265573000,607144902656,607144894464,140699591777456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:54.324342200Z","2025-11-18 11:10:54.2612417Z","myETW","Attack-Provider",1337,"AttackTask","11008 attack-442.exe",,,,,,"Running 'deconditioning_calc' config",,,,,,,,,,,,,,,,,,1763464254261241700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:54.324920900Z","2025-11-18 11:10:54.2617709Z","myETW","Attack-Provider",1337,"AttackTask","11008 attack-442.exe",,,,,,"Before starting subprocess to inject to",,,,,,,,,,,,,,,,,,1763464254261771000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:54.332738200Z","2025-11-18 11:10:54.2689493Z","myETW","Attack-Provider",1337,"AttackTask","11008 attack-442.exe",,,,,,"After starting subprocess with PID 5676",,,,,,,,,,,,,,,,,,1763464254268949300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:54.5156233Z","2025-11-18 11:10:54.5156233Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop ","11148 svchost.exe",7980,,,"11148 svchost.exe",,,,,,,,,,,,,24963844,18446735872153030656,18446735872153006080,140713571605440,0,810782662656,7980,1763464254515623300,810785701888,810785669120,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:54.8345417Z","2025-11-18 11:10:54.8345417Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 3156 svchost.exe",2604,,," 3156 svchost.exe",,,,,,,,,,,,,213872,18446735872226021376,18446735872225996800,140713571605440,0,1035452358656,2604,1763464254834541700,1035454644224,1035454611456,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:55.2654558Z","2025-11-18 11:10:55.2654558Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","  972 svchost.exe",1044,,,"  972 svchost.exe",,,,,,,,,,,,,,18446735872226021376,18446735872225996800,140713483408656,159,75683487744,2956,1763464255265455800,75688312832,75688280064,140713483408656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:55.2661289Z","2025-11-18 11:10:55.2661289Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","    4 System",72,,," 9492 ServiceHub.IdentityHost.exe",,,,,,,,,,,,,,18446735872153030656,18446735872153006080,140713571605440,0,354743582720,4664,1763464255266128900,354750038016,354750033920,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:55.2663606Z","2025-11-18 11:10:55.2663606Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 9492 ServiceHub.IdentityHost.exe",4664,,," 9492 ServiceHub.IdentityHost.exe",,,,,,,,,,,,,,18446735872231784448,18446735872231759872,140713571605440,0,354743590912,5396,1763464255266360600,354756329472,354756325376,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:55.2669838Z","2025-11-18 11:10:55.2669838Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","    4 System",72,,," 9212 ServiceHub.ThreadedWaitDialog.exe",,,,,,,,,,,,,,18446735872231841792,18446735872231817216,140713571605440,0,527619596288,1440,1763464255266983800,527629811712,527629807616,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:55.2671818Z","2025-11-18 11:10:55.2671818Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 9212 ServiceHub.ThreadedWaitDialog.exe",1440,,," 9212 ServiceHub.ThreadedWaitDialog.exe",,,,,,,,,,,,,,18446735872231870464,18446735872231845888,140713571605440,0,527619604480,1588,1763464255267181800,527632957440,527632953344,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:55.400093700Z","2025-11-18 11:10:55.2490829Z","myETW","Attack-Provider",1337,"AttackTask","11008 attack-442.exe",,,,,,"Before opening process handle",,,,,,,,,,,,,,,,,,1763464255249082900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:55.400632800Z","2025-11-18 11:10:55.2495760Z","myETW","Attack-Provider",1337,"AttackTask","11008 attack-442.exe",,,,,,"After opening process handle",,,,,,,,,,,,,,,,,,1763464255249576000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:55.6319865Z","2025-11-18 11:10:55.6319865Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 4308 svchost.exe",6228,,," 4308 svchost.exe",,,,,,,,,,,,,438683,18446735872221003776,18446735872220979200,140713571605440,0,1091788730368,6228,1763464255631986500,1091787358208,1091787325440,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:55.7760908Z","2025-11-18 11:10:55.7760908Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 4488 svchost.exe",7580,,," 4488 svchost.exe",,,,,,,,,,,,,391910,18446735872223612928,18446735872223588352,140713571605440,0,1071596191744,7580,1763464255776090800,1071594340352,1071594307584,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:55.8075204Z","2025-11-18 11:10:55.8075204Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 4540 svchost.exe",3892,,," 4540 svchost.exe",,,,,,,,,,,,,215759,18446735872220975104,18446735872220950528,140713571605440,0,157733036032,3892,1763464255807520400,157730537472,157730504704,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:55.8399066Z","2025-11-18 11:10:55.8399066Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","    4 System",72,,," 3156 svchost.exe",,,,,,,,,,,,,,18446735872220975104,18446735872220950528,140713571605440,0,1035452366848,7068,1763464255839906600,1035454644224,1035454611456,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:56.0323176Z","2025-11-18 11:10:56.0323176Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5088 svchost.exe",2748,,," 5088 svchost.exe",,,,,,,,,,,,,224811,18446735872226508800,18446735872226484224,140713571605440,0,8993800192,2748,1763464256032317600,8995209216,8995176448,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:56.2558173Z","2025-11-18 11:10:56.2558173Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 8132 svchost.exe",6648,,," 8132 svchost.exe",,,,,,,,,,,,,,18446735872226508800,18446735872226484224,140713571605440,0,655557750784,11076,1763464256255817300,655561850880,655561818112,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:56.3835198Z","2025-11-18 11:10:56.3835198Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5780 svchost.exe",2328,,," 5780 svchost.exe",,,,,,,,,,,,,479799,18446735872153604096,18446735872153579520,140713571605440,0,1062431281152,2328,1763464256383519800,1062432407552,1062432374784,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:56.4314540Z","2025-11-18 11:10:56.4314540Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5280 svchost.exe",5020,,," 5280 svchost.exe",,,,,,,,,,,,,394552,18446735872227770368,18446735872227745792,140713571605440,0,193056804864,5020,1763464256431454000,193054507008,193054474240,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:56.461373900Z","2025-11-18 11:10:56.2236358Z","myETW","Attack-Provider",1337,"AttackTask","11008 attack-442.exe",,,,,,"Before decrypting shellcode",,,,,,,,,,,,,,,,,,1763464256223635800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:56.461831500Z","2025-11-18 11:10:56.2240533Z","myETW","Attack-Provider",1337,"AttackTask","11008 attack-442.exe",,,,,,"After decrypting shellcode",,,,,,,,,,,,,,,,,,1763464256224053300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:56.6238557Z","2025-11-18 11:10:56.6238557Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 3204 svchost.exe",11100,,," 3204 svchost.exe",,,,,,,,,,,,,9080546452,18446735872229777408,18446735872229752832,140712747028896,249,15224086528,11100,1763464256623855700,15226896384,15226863616,140712747028896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:56.6238758Z","2025-11-18 11:10:56.6238758Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 3204 svchost.exe",11060,,," 3204 svchost.exe",,,,,,,,,,,,,35840022,18446735872229806080,18446735872229781504,140712747028896,249,15224094720,11060,1763464256623875800,15228469248,15228436480,140712747028896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:56.6398919Z","2025-11-18 11:10:56.6398919Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","    4 System",72,,," 4308 svchost.exe",,,,,,,,,,,,,,18446735872229777408,18446735872229752832,140713571605440,0,1091788738560,228,1763464256639891900,1091787358208,1091787325440,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:56.6717725Z","2025-11-18 11:10:56.6717725Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5452 CrossDeviceResume.exe",9976,,," 5452 CrossDeviceResume.exe",,,,,,,,,,,,,215381,18446735872196435968,18446735872196411392,140713571605440,0,296871432192,9976,1763464256671772500,296874934272,296874930176,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:56.7834384Z","2025-11-18 11:10:56.7834384Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","    4 System",72,,," 4488 svchost.exe",,,,,,,,,,,,,,18446735872231927808,18446735872231903232,140713571605440,0,1071596199936,2876,1763464256783438400,1071594340352,1071594307584,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:56.8145585Z","2025-11-18 11:10:56.8145585Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","    4 System",72,,," 4540 svchost.exe",,,,,,,,,,,,,,18446735872231985152,18446735872231960576,140713571605440,0,157733044224,10944,1763464256814558500,157730537472,157730504704,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:56.8146113Z","2025-11-18 11:10:56.8146113Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 8808 svchost.exe",9356,,," 8808 svchost.exe",,,,,,,,,,,,,620494,18446735872224415744,18446735872224391168,140713571605440,0,318135967744,9356,1763464256814611300,318134878208,318134845440,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:56.9259113Z","2025-11-18 11:10:56.9259113Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 8384 MoUsoCoreWorker.exe",7964,,," 8384 MoUsoCoreWorker.exe",,,,,,,,,,,,,8252001,18446735872226279424,18446735872226254848,140713571605440,0,880410730496,7964,1763464256925911300,880414818304,880414810112,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:56.9259115Z","2025-11-18 11:10:56.9259115Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 8384 MoUsoCoreWorker.exe",9840,,," 8384 MoUsoCoreWorker.exe",,,,,,,,,,,,,11882933,18446735872226250752,18446735872226226176,140713571605440,0,880410722304,9840,1763464256925911500,880413769728,880413761536,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:56.9259220Z","2025-11-18 11:10:56.9259220Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 8384 MoUsoCoreWorker.exe",8300,,," 8384 MoUsoCoreWorker.exe",,,,,,,,,,,,,4450960,18446735872226308096,18446735872226283520,140713571605440,0,880410738688,8300,1763464256925922000,880415866880,880415858688,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:57.0380684Z","2025-11-18 11:10:57.0380684Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","    4 System",72,,," 5088 svchost.exe",,,,,,,,,,,,,,18446735872226250752,18446735872226226176,140713571605440,0,8993808384,7016,1763464257038068400,8995209216,8995176448,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:57.0553435Z","2025-11-18 11:10:57.0553435Z","ETW","Microsoft-Windows-Kernel-Process",1,"ProcessStart Start "," 6356 SearchIndexer.exe",6816,,," 3172 SearchProtocolHost.exe",,,"C:\Windows\System32\SearchProtocolHost.exe",,,,,,,,,,,,,,,,,1763464257055343500,,,,,,705085,,3956610238,134079378573670364,0,"0x","","",6356,149,549,1,1,0,0,,,,,,,,,,,,
"2025-11-18 11:10:57.0575581Z","2025-11-18 11:10:57.0575581Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 6356 SearchIndexer.exe",6816,,," 3172 SearchProtocolHost.exe",,,,,,,,,,,,,,18446735872226279424,18446735872226254848,140698933540832,265,407231242240,2084,1763464257057558100,407229169664,407229136896,140698933540832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:57.0592124Z","2025-11-18 11:10:57.0592124Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3172 SearchProtocolHost.exe",2084,,," 3172 SearchProtocolHost.exe",,,"C:\Windows\System32\SearchProtocolHost.exe",,,,,,,,,,,,,,,,,1763464257059212400,,,,140698933526528,140698933526528,705085,704512,3956610238,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:57.0592459Z","2025-11-18 11:10:57.0592459Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3172 SearchProtocolHost.exe",2084,,," 3172 SearchProtocolHost.exe",,,"C:\Windows\System32\ntdll.dll",,,,,,,,,,,,,,,,,1763464257059245900,,,,140713571123200,140713571123200,2537167,2523136,2626650689,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:57.0600059Z","2025-11-18 11:10:57.0600059Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3172 SearchProtocolHost.exe",2084,,," 3172 SearchProtocolHost.exe",,,"C:\Windows\System32\kernel32.dll",,,,,,,,,,,,,,,,,1763464257060005900,,,,140713547792384,140713547792384,885660,823296,2913437033,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:57.0601309Z","2025-11-18 11:10:57.0601309Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3172 SearchProtocolHost.exe",2084,,," 3172 SearchProtocolHost.exe",,,"C:\Windows\System32\KernelBase.dll",,,,,,,,,,,,,,,,,1763464257060130900,,,,140713525116928,140713525116928,4209945,4161536,2980330054,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:57.0611112Z","2025-11-18 11:10:57.0611112Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3172 SearchProtocolHost.exe",2084,,," 3172 SearchProtocolHost.exe",,,"C:\Windows\System32\msvcp_win.dll",,,,,,,,,,,,,,,,,1763464257061111200,,,,140713534357504,140713534357504,700029,667648,3371602543,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:57.0612372Z","2025-11-18 11:10:57.0612372Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3172 SearchProtocolHost.exe",2084,,," 3172 SearchProtocolHost.exe",,,"C:\Windows\System32\ucrtbase.dll",,,,,,,,,,,,,,,,,1763464257061237200,,,,140713532260352,140713532260352,1436013,1355776,1441720767,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:57.0613288Z","2025-11-18 11:10:57.0613288Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 3172 SearchProtocolHost.exe",2084,,," 3172 SearchProtocolHost.exe",,,,,,,,,,,,,,18446735872224415744,18446735872224391168,140713571605440,0,407231250432,2872,1763464257061328800,407231791104,407231758336,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:57.0614008Z","2025-11-18 11:10:57.0614008Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3172 SearchProtocolHost.exe",2084,,," 3172 SearchProtocolHost.exe",,,"C:\Windows\System32\oleaut32.dll",,,,,,,,,,,,,,,,,1763464257061400800,,,,140713546874880,140713546874880,899838,880640,2878277657,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:57.0614058Z","2025-11-18 11:10:57.0614058Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 3172 SearchProtocolHost.exe",2872,,," 3172 SearchProtocolHost.exe",,,,,,,,,,,,,,18446735872232013824,18446735872231989248,140713571605440,0,407231258624,3652,1763464257061405800,407232315392,407232282624,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:57.0615631Z","2025-11-18 11:10:57.0615631Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3172 SearchProtocolHost.exe",2084,,," 3172 SearchProtocolHost.exe",,,"C:\Windows\System32\combase.dll",,,,,,,,,,,,,,,,,1763464257061563100,,,,140713560571904,140713560571904,3798760,3715072,2772520021,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:57.0616646Z","2025-11-18 11:10:57.0616646Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3172 SearchProtocolHost.exe",2084,,," 3172 SearchProtocolHost.exe",,,"C:\Windows\System32\rpcrt4.dll",,,,,,,,,,,,,,,,,1763464257061664600,,,,140713548644352,140713548644352,1193108,1146880,4275633056,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:57.0618406Z","2025-11-18 11:10:57.0618406Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 3172 SearchProtocolHost.exe",2084,,," 3172 SearchProtocolHost.exe",,,,,,,,,,,,,,18446735872232042496,18446735872232017920,140713571605440,0,407229169664,3520,1763464257061840600,407232839680,407232806912,140713571605440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:57.0630820Z","2025-11-18 11:10:57.0630820Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3172 SearchProtocolHost.exe",2084,,," 3172 SearchProtocolHost.exe",,,"C:\Windows\System32\imm32.dll",,,,,,,,,,,,,,,,,1763464257063082000,,,,140713551003648,140713551003648,233556,200704,1625678811,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:57.0632188Z","2025-11-18 11:10:57.0632188Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3172 SearchProtocolHost.exe",2084,,," 3172 SearchProtocolHost.exe",,,"C:\Windows\System32\win32u.dll",,,,,,,,,,,,,,,,,1763464257063218800,,,,140713530556416,140713530556416,230350,159744,2551303736,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:57.0633885Z","2025-11-18 11:10:57.0633885Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3172 SearchProtocolHost.exe",2084,,," 3172 SearchProtocolHost.exe",,,"C:\Windows\System32\user32.dll",,,,,,,,,,,,,,,,,1763464257063388500,,,,140713543204864,140713543204864,1923284,1863680,675224942,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:57.0635136Z","2025-11-18 11:10:57.0635136Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3172 SearchProtocolHost.exe",2084,,," 3172 SearchProtocolHost.exe",,,"C:\Windows\System32\gdi32.dll",,,,,,,,,,,,,,,,,1763464257063513600,,,,140713546678272,140713546678272,230873,176128,527442843,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:57.0636202Z","2025-11-18 11:10:57.0636202Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3172 SearchProtocolHost.exe",2084,,," 3172 SearchProtocolHost.exe",,,"C:\Windows\System32\gdi32full.dll",,,,,,,,,,,,,,,,,1763464257063620200,,,,140713529311232,140713529311232,1243850,1228800,792084382,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:57.0654028Z","2025-11-18 11:10:57.0654028Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3172 SearchProtocolHost.exe",2084,,," 3172 SearchProtocolHost.exe",,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,,,,,,1763464257065402800,,,,140713503031296,140713503031296,158678,110592,3554393863,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:57.0655117Z","2025-11-18 11:10:57.0655117Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3172 SearchProtocolHost.exe",2084,,," 3172 SearchProtocolHost.exe",,,"C:\Windows\System32\msvcrt.dll",,,,,,,,,,,,,,,,,1763464257065511700,,,,140713550282752,140713550282752,760295,692224,460960534,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:57.0658673Z","2025-11-18 11:10:57.0658673Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3172 SearchProtocolHost.exe",2084,,," 3172 SearchProtocolHost.exe",,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,,,,,,,1763464257065867300,,,,140713533636608,140713533636608,741046,675840,2283238626,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:57.0663053Z","2025-11-18 11:10:57.0663053Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3172 SearchProtocolHost.exe",2084,,," 3172 SearchProtocolHost.exe",,,"C:\Windows\System32\advapi32.dll",,,,,,,,,,,,,,,,,1763464257066305300,,,,140713558278144,140713558278144,761372,737280,71854833,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:57.0664040Z","2025-11-18 11:10:57.0664040Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3172 SearchProtocolHost.exe",2084,,," 3172 SearchProtocolHost.exe",,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,,,,,,,1763464257066404100,,,,140713545564160,140713545564160,716301,679936,3291623140,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:57.0687857Z","2025-11-18 11:10:57.0687857Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3172 SearchProtocolHost.exe",2084,,," 3172 SearchProtocolHost.exe",,,"C:\Windows\System32\clbcatq.dll",,,,,,,,,,,,,,,,,1763464257068785800,,,,140713567911936,140713567911936,783429,720896,2294669044,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:57.0705523Z","2025-11-18 11:10:57.0705523Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 3172 SearchProtocolHost.exe",2084,,," 3172 SearchProtocolHost.exe",,,,,,,,,,,,,,18446735872232071168,18446735872232046592,140698933698832,0,407229177856,1332,1763464257070552300,407233363968,407233331200,140698933698832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:57.0706425Z","2025-11-18 11:10:57.0706425Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 3172 SearchProtocolHost.exe",2084,,," 3172 SearchProtocolHost.exe",,,,,,,,,,,,,,18446735872232099840,18446735872232075264,140698933686144,0,407229186048,4592,1763464257070642500,407233888256,407233855488,140698933686144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-18 11:10:57.0708222Z","2025-11-18 11:10:57.0708222Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info "," 3172 SearchProtocolHost.exe",4592,,," 3172 SearchProtocolHost.exe",,,"C:\Windows\System32\ole32.dll",,,,,,,,,,,,,,,,,1763464257070822200,,,,140713556574208,140713556574208,1689904,1667072,1018821057,,,,,,,,,,,,,,,,,,,,,,,,
