timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,cycletime,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,commitcharge,commitpeak,cpucyclecount,createtime,exitcode,exittime,handlecount,hardfaultcount,processsequencenumber,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid
"2025-10-26 18:58:17.3296274Z","2025-10-26 18:58:17.3296274Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"C:\Windows\System32\devobj.dll",,,,,,,,,,,,,,,,,,,140726606233600,140726606233600,214883,184320,1969654873,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:17.3296384Z","2025-10-26 18:58:17.3296384Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"C:\Windows\System32\cfgmgr32.dll",,,,,,,,,,,,,,,,,,,140726606430208,140726606430208,378754,356352,836129831,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:17.3296604Z","2025-10-26 18:58:17.3296604Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"C:\Windows\System32\winsta.dll",,,,,,,,,,,,,,,,,,,140726608527360,140726608527360,466289,405504,471326880,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:17.3296727Z","2025-10-26 18:58:17.3296727Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"C:\Windows\System32\dpapi.dll",,,,,,,,,,,,,,,,,,,140726609117184,140726609117184,42814,40960,2473566603,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:17.3296799Z","2025-10-26 18:58:17.3296799Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"C:\Windows\System32\umpdc.dll",,,,,,,,,,,,,,,,,,,140726609313792,140726609313792,140109,81920,212057710,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:17.3296873Z","2025-10-26 18:58:17.3296873Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"C:\Windows\System32\powrprof.dll",,,,,,,,,,,,,,,,,,,140726609444864,140726609444864,457799,385024,2858637235,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:17.3296942Z","2025-10-26 18:58:17.3296942Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"C:\Windows\System32\bcrypt.dll",,,,,,,,,,,,,,,,,,,140726609903616,140726609903616,189286,155648,2931463764,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:17.3297036Z","2025-10-26 18:58:17.3297036Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"C:\Windows\System32\profapi.dll",,,,,,,,,,,,,,,,,,,140726610100224,140726610100224,182967,167936,2107422311,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:17.3297222Z","2025-10-26 18:58:17.3297222Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"C:\Windows\System32\ucrtbase.dll",,,,,,,,,,,,,,,,,,,140726611017728,140726611017728,1399211,1355776,1508749768,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:17.3297311Z","2025-10-26 18:58:17.3297311Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"C:\Windows\System32\wintrust.dll",,,,,,,,,,,,,,,,,,,140726612393984,140726612393984,582561,520192,1707576403,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:17.3297421Z","2025-10-26 18:58:17.3297421Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"C:\Windows\System32\win32u.dll",,,,,,,,,,,,,,,,,,,140726612983808,140726612983808,189889,159744,3893946825,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:17.3297538Z","2025-10-26 18:58:17.3297538Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,,,,,,,,,140726613180416,140726613180416,655169,622592,3977788271,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:17.3297627Z","2025-10-26 18:58:17.3297627Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"C:\Windows\System32\KernelBase.dll",,,,,,,,,,,,,,,,,,,140726613835776,140726613835776,4201576,4136960,1981517683,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:17.3297852Z","2025-10-26 18:58:17.3297852Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"C:\Windows\System32\gdi32full.dll",,,,,,,,,,,,,,,,,,,140726618030080,140726618030080,1265787,1232896,1728895390,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:17.3297974Z","2025-10-26 18:58:17.3297974Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"C:\Windows\System32\crypt32.dll",,,,,,,,,,,,,,,,,,,140726620061696,140726620061696,1534966,1536000,2566642874,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:17.3298089Z","2025-10-26 18:58:17.3298089Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"C:\Windows\System32\msvcp_win.dll",,,,,,,,,,,,,,,,,,,140726621634560,140726621634560,649125,667648,1093144332,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:17.3298205Z","2025-10-26 18:58:17.3298205Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"C:\Windows\System32\WinTypes.dll",,,,,,,,,,,,,,,,,,,140726622355456,140726622355456,1568994,1486848,1650891442,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:17.3298488Z","2025-10-26 18:58:17.3298488Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"C:\Windows\System32\advapi32.dll",,,,,,,,,,,,,,,,,,,140726623862784,140726623862784,806569,737280,3871129049,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:17.3298604Z","2025-10-26 18:58:17.3298604Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"C:\Windows\System32\ole32.dll",,,,,,,,,,,,,,,,,,,140726624649216,140726624649216,1710585,1671168,770585389,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:17.3298674Z","2025-10-26 18:58:17.3298674Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"C:\Windows\System32\clbcatq.dll",,,,,,,,,,,,,,,,,,,140726628188160,140726628188160,773618,724992,4119808238,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:17.3298750Z","2025-10-26 18:58:17.3298750Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"C:\Windows\System32\combase.dll",,,,,,,,,,,,,,,,,,,140726628974592,140726628974592,3695857,3649536,2074935505,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:17.3298826Z","2025-10-26 18:58:17.3298826Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"C:\Windows\System32\shlwapi.dll",,,,,,,,,,,,,,,,,,,140726633693184,140726633693184,465416,401408,960017527,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:17.3299005Z","2025-10-26 18:58:17.3299005Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"C:\Windows\System32\oleaut32.dll",,,,,,,,,,,,,,,,,,,140726634151936,140726634151936,902937,880640,3898092977,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:17.3299133Z","2025-10-26 18:58:17.3299133Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"C:\Windows\System32\shell32.dll",,,,,,,,,,,,,,,,,,,140726635593728,140726635593728,7753361,7655424,2280271250,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:17.3299241Z","2025-10-26 18:58:17.3299241Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"C:\Windows\System32\kernel32.dll",,,,,,,,,,,,,,,,,,,140726643261440,140726643261440,844151,823296,1746094868,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:17.3299331Z","2025-10-26 18:58:17.3299331Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,,,,,,,,,140726644113408,140726644113408,731199,679936,117823328,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:17.3299532Z","2025-10-26 18:58:17.3299532Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"C:\Windows\System32\rpcrt4.dll",,,,,,,,,,,,,,,,,,,140726645227520,140726645227520,1185784,1146880,3598429018,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:17.3299671Z","2025-10-26 18:58:17.3299671Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"C:\Windows\System32\user32.dll",,,,,,,,,,,,,,,,,,,140726646472704,140726646472704,1879241,1855488,560336548,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:17.3299788Z","2025-10-26 18:58:17.3299788Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"C:\Windows\System32\setupapi.dll",,,,,,,,,,,,,,,,,,,140726649094144,140726649094144,4798318,4751360,100153152,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:17.3299905Z","2025-10-26 18:58:17.3299905Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"C:\Windows\System32\msvcrt.dll",,,,,,,,,,,,,,,,,,,140726653878272,140726653878272,758106,692224,3198461912,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:17.3299997Z","2025-10-26 18:58:17.3299997Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"C:\Windows\System32\imagehlp.dll",,,,,,,,,,,,,,,,,,,140726656565248,140726656565248,200866,131072,2156568970,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:17.3300181Z","2025-10-26 18:58:17.3300181Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"C:\Windows\System32\SHCore.dll",,,,,,,,,,,,,,,,,,,140726657286144,140726657286144,1021917,991232,2963687667,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:17.3300322Z","2025-10-26 18:58:17.3300322Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"C:\Windows\System32\ws2_32.dll",,,,,,,,,,,,,,,,,,,140726658662400,140726658662400,549520,475136,3049895352,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:17.3300409Z","2025-10-26 18:58:17.3300409Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"C:\Windows\System32\nsi.dll",,,,,,,,,,,,,,,,,,,140726659186688,140726659186688,99834,40960,2455530400,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:17.3300523Z","2025-10-26 18:58:17.3300523Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"C:\Windows\System32\gdi32.dll",,,,,,,,,,,,,,,,,,,140726659252224,140726659252224,224859,176128,234412959,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:17.3300634Z","2025-10-26 18:58:17.3300634Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"C:\Windows\System32\ntdll.dll",,,,,,,,,,,,,,,,,,,140726659710976,140726659710976,2538757,2523136,592187216,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:17.3300939Z","2025-10-26 18:58:17.3300939Z","ETW","Microsoft-Windows-Kernel-Process",2,"ProcessStopStop "," 3260 MsMpEng.exe",5728,,," 3260 MsMpEng.exe",,,"MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,299003904,1199415296,1167837520920,134058749281238987,255,134059786973281743,962,7322,73,233202,9416039,1,78996,890435,,,,,,,,,,,
"2025-10-26 18:58:17.5276648Z","2025-10-26 18:58:17.5276648Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3136 MpDefenderCoreService.exe",4228,,," 3136 MpDefenderCoreService.exe",,,,,,,,,,,,18446742479307309056,18446742479307284480,140726660193216,107,483120201728,8720,483122479104,483122413568,140726660193216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:18.293450000Z","2025-10-26 18:58:18.2934561Z","myETW","EDRi-Provider",4242,"EDRi-Event","10932 EDRi.exe",,,,,,"[<] Before starting the attack exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:18.4983149Z","2025-10-26 18:58:18.4983149Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","12232 MsMpEng.exe",10760,,,"    4 System",,,,,,,,,,,,18446742479309189120,18446742479309164544,18446735310816054304,247,0,5324,0,0,18446735310816054304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:19.4520089Z","2025-10-26 18:58:19.4520089Z","ETW","Microsoft-Windows-Kernel-Process",1,"ProcessStartStart ","10932 EDRi.exe",10236,,," 9520 attack.exe",,,"C:\Users\Public\Downloads\attack.exe",,,,,,,,,,,,,,,,,,,,,0,,1758366030,,,,134059786994519570,,,,,1741,,,,,,0,"0x","","",10932,1724,2,1,0,1,
"2025-10-26 18:58:19.4535993Z","2025-10-26 18:58:19.4535993Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","10932 EDRi.exe",10236,,," 9520 attack.exe",,,,,,,,,,,,18446742479315009536,18446742479314984960,140699246281328,0,117727100928,9708,117728870400,117728866304,140699246281328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:19.4770613Z","2025-10-26 18:58:19.4770613Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Users\Public\Downloads\attack.exe",,,,,,,,,,,,,,,,,,,140699246264320,140699246264320,0,53248,1758366030,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:19.4770948Z","2025-10-26 18:58:19.4770948Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\ntdll.dll",,,,,,,,,,,,,,,,,,,140726659710976,140726659710976,2538757,2523136,592187216,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:19.485200800Z","2025-10-26 18:58:19.4852026Z","myETW","EDRi-Provider",4242,"EDRi-Event","10932 EDRi.exe",,,,,,"[>]  After starting the attack exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:19.4868244Z","2025-10-26 18:58:19.4868244Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\kernel32.dll",,,,,,,,,,,,,,,,,,,140726643261440,140726643261440,844151,823296,1746094868,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:19.4869688Z","2025-10-26 18:58:19.4869688Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\KernelBase.dll",,,,,,,,,,,,,,,,,,,140726613835776,140726613835776,4201576,4136960,1981517683,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:19.6122367Z","2025-10-26 18:58:19.6122367Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\advapi32.dll",,,,,,,,,,,,,,,,,,,140726623862784,140726623862784,806569,737280,3871129049,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:19.6124069Z","2025-10-26 18:58:19.6124069Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\msvcrt.dll",,,,,,,,,,,,,,,,,,,140726653878272,140726653878272,758106,692224,3198461912,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:19.6125185Z","2025-10-26 18:58:19.6125185Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 9520 attack.exe",9708,,," 9520 attack.exe",,,,,,,,,,,,18446742479316992000,18446742479316967424,140726660193216,0,117727109120,10300,117729918976,117729914880,140726660193216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:19.6126023Z","2025-10-26 18:58:19.6126023Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,,,,,,,,,140726644113408,140726644113408,731199,679936,117823328,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:19.6128614Z","2025-10-26 18:58:19.6128614Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\rpcrt4.dll",,,,,,,,,,,,,,,,,,,140726645227520,140726645227520,1185784,1146880,3598429018,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:19.6130343Z","2025-10-26 18:58:19.6130343Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\ucrtbase.dll",,,,,,,,,,,,,,,,,,,140726611017728,140726611017728,1399211,1355776,1508749768,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:19.6130475Z","2025-10-26 18:58:19.6130475Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 9520 attack.exe",10300,,," 9520 attack.exe",,,,,,,,,,,,18446742479316041728,18446742479316017152,140726660193216,0,117727117312,10352,117730967552,117730963456,140726660193216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:19.6132611Z","2025-10-26 18:58:19.6132611Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 9520 attack.exe",10352,,," 9520 attack.exe",,,,,,,,,,,,18446742479317508096,18446742479317483520,140726660193216,0,117727125504,9956,117732016128,117732012032,140726660193216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:19.6145555Z","2025-10-26 18:58:19.6145555Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9520 attack.exe",9956,,," 9520 attack.exe",,,"C:\Windows\System32\vcruntime140.dll",,,,,,,,,,,,,,,,,,,140725611003904,140725611003904,146072,122880,254123393,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:19.6146241Z","2025-10-26 18:58:19.6146241Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9520 attack.exe",10352,,," 9520 attack.exe",,,"C:\Windows\System32\vcruntime140_1.dll",,,,,,,,,,,,,,,,,,,140725701443584,140725701443584,57827,49152,240324076,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:19.6150404Z","2025-10-26 18:58:19.6150404Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9520 attack.exe",10300,,," 9520 attack.exe",,,"C:\Windows\System32\msvcp140.dll",,,,,,,,,,,,,,,,,,,140725182922752,140725182922752,570439,561152,1564323704,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:25.6335701Z","2025-10-26 18:58:25.6335701Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\ApiSetHost.AppExecutionAlias.dll",,,,,,,,,,,,,,,,,,,140726330982400,140726330982400,238465,176128,417936622,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:25.6337514Z","2025-10-26 18:58:25.6337514Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\combase.dll",,,,,,,,,,,,,,,,,,,140726628974592,140726628974592,3695857,3649536,2074935505,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:25.6340224Z","2025-10-26 18:58:25.6340224Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\msvcp_win.dll",,,,,,,,,,,,,,,,,,,140726621634560,140726621634560,649125,667648,1093144332,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:25.6346131Z","2025-10-26 18:58:25.6346131Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9520 attack.exe",10352,,," 9520 attack.exe",,,"C:\Windows\System32\profapi.dll",,,,,,,,,,,,,,,,,,,140726610100224,140726610100224,182967,167936,2107422311,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:25.6444785Z","2025-10-26 18:58:25.6444785Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\windows.storage.dll",,,,,,,,,,,,,,,,,,,140726573858816,140726573858816,8887203,8769536,798214261,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:25.6454374Z","2025-10-26 18:58:25.6454374Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\SHCore.dll",,,,,,,,,,,,,,,,,,,140726657286144,140726657286144,1021917,991232,2963687667,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:25.6462447Z","2025-10-26 18:58:25.6462447Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\shlwapi.dll",,,,,,,,,,,,,,,,,,,140726633693184,140726633693184,465416,401408,960017527,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:25.6629568Z","2025-10-26 18:58:25.6629568Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 9520 attack.exe",9708,,," 9520 attack.exe",,,,,,,,,,,,18446742479321473024,18446742479321448448,140726660193216,0,117727133696,8964,117733064704,117733060608,140726660193216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:25.6631849Z","2025-10-26 18:58:25.6631849Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 9520 attack.exe",8964,,," 9520 attack.exe",,,,,,,,,,,,18446742479321501696,18446742479321477120,140726660193216,0,117727141888,11960,117734113280,117734109184,140726660193216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:25.6757548Z","2025-10-26 18:58:25.6757548Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,,,,,,,,140726591946752,140726591946752,177968,110592,3162933716,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:25.6766514Z","2025-10-26 18:58:25.6766514Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\daxexec.dll",,,,,,,,,,,,,,,,,,,140726231695360,140726231695360,1162516,1146880,2190381932,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:25.6768587Z","2025-10-26 18:58:25.6768587Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\oleaut32.dll",,,,,,,,,,,,,,,,,,,140726634151936,140726634151936,902937,880640,3898092977,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:25.6775702Z","2025-10-26 18:58:25.6775702Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9520 attack.exe",9956,,," 9520 attack.exe",,,"C:\Windows\System32\container.dll",,,,,,,,,,,,,,,,,,,140726231367680,140726231367680,342070,307200,3129326832,,,,,,,,,,,,,,,,,,,,,,,,,
