timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,createtime,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-10-26 19:55:24.2669960Z","2025-10-26 19:55:24.2669960Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 8480 MpCmdRun.exe",9676,,," 8480 MpCmdRun.exe",,,,,,,,,,,,1247920,18446742479322361856,18446742479322337280,140725535459536,0,448437972992,9676,448442925056,448442908672,140725535459536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.2683824Z","2025-10-26 19:55:24.2683824Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 8480 MpCmdRun.exe",6908,,," 8480 MpCmdRun.exe",,,,,,,,,,,,,18446742479322361856,18446742479322337280,140725535459536,0,448437989376,2540,448442925056,448442916864,140725535459536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.3491380Z","2025-10-26 19:55:24.3491380Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10216 svchost.exe",3828,,,"10216 svchost.exe",,,"C:\Windows\System32\Windows.Web.dll",,,,,,,,,,,,,,,,,,,140726403072000,140726403072000,678716,638976,1581530023,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.3498086Z","2025-10-26 19:55:24.3498086Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10216 svchost.exe",3828,,,"10216 svchost.exe",,,"C:\Windows\System32\WinTypes.dll",,,,,,,,,,,,,,,,,,,140726622355456,140726622355456,1568994,1486848,1650891442,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.3506860Z","2025-10-26 19:55:24.3506860Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","10216 svchost.exe",11180,,,"10216 svchost.exe",,,,,,,,,,,,,18446742479323054080,18446742479323029504,140724392140304,266,379417022464,9756,379428274176,379428241408,140724392140304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.3510349Z","2025-10-26 19:55:24.3510349Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","10216 svchost.exe",9756,,,"10216 svchost.exe",,,,,,,,,,,,,18446742479323111424,18446742479323086848,140724392351248,266,379417030656,12160,379428798464,379428765696,140724392351248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.3520480Z","2025-10-26 19:55:24.3520480Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 8480 MpCmdRun.exe",6908,,," 8480 MpCmdRun.exe",,,,,,,,,,,,,18446742479323197440,18446742479323172864,140725535459536,0,448437997568,3036,448443973632,448443965440,140725535459536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.4087179Z","2025-10-26 19:55:24.4087179Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","10024 PerfWatson2.exe",3328,,,"10024 PerfWatson2.exe",,,,,,,,,,,,14111300,18446742479290273792,18446742479290249216,140725400723184,0,213703286784,3328,213712371712,213712351232,140725400723184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.4088890Z","2025-10-26 19:55:24.4088890Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","10024 PerfWatson2.exe",10180,,,"10024 PerfWatson2.exe",,,,,,,,,,,,3731220,18446742479291310080,18446742479291285504,140725400723184,0,213703311360,10180,213750120448,213750104064,140725400723184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.4412928Z","2025-10-26 19:55:24.4412928Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\UUS\Packages\Preview\amd64\UusBrain.dll",,,,,,,,,,,,,,,,,,,2038540533760,2038540533760,476475,442368,436131122,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.4413925Z","2025-10-26 19:55:24.4413925Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\UUS\Packages\Preview\amd64\UusBrain.dll",,,,,,,,,,,,,,,,,,,2038540533760,2038540533760,476475,454656,436131122,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.4418472Z","2025-10-26 19:55:24.4418472Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\UUS\Packages\Preview\amd64\UusBrain.dll",,,,,,,,,,,,,,,,,,,2038540533760,2038540533760,476475,442368,436131122,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.4419890Z","2025-10-26 19:55:24.4419890Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\UUS\Packages\Preview\amd64\UusBrain.dll",,,,,,,,,,,,,,,,,,,2038540533760,2038540533760,476475,454656,436131122,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.4468464Z","2025-10-26 19:55:24.4468464Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\UUS\Packages\Preview\amd64\UusBrain.dll",,,,,,,,,,,,,,,,,,,2038540533760,2038540533760,476475,442368,436131122,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.4469437Z","2025-10-26 19:55:24.4469437Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\UUS\Packages\Preview\amd64\UusBrain.dll",,,,,,,,,,,,,,,,,,,2038540533760,2038540533760,476475,454656,436131122,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.4473054Z","2025-10-26 19:55:24.4473054Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\UUS\Packages\Preview\amd64\UusBrain.dll",,,,,,,,,,,,,,,,,,,2038540533760,2038540533760,476475,442368,436131122,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.4475168Z","2025-10-26 19:55:24.4475168Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\UUS\Packages\Preview\amd64\UusBrain.dll",,,,,,,,,,,,,,,,,,,2038540533760,2038540533760,476475,454656,436131122,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.4530127Z","2025-10-26 19:55:24.4530127Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\UUS\Packages\Preview\amd64\UusBrain.dll",,,,,,,,,,,,,,,,,,,2038540533760,2038540533760,476475,442368,436131122,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.4530924Z","2025-10-26 19:55:24.4530924Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\UUS\Packages\Preview\amd64\UusBrain.dll",,,,,,,,,,,,,,,,,,,2038540533760,2038540533760,476475,454656,436131122,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.4534941Z","2025-10-26 19:55:24.4534941Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\UUS\Packages\Preview\amd64\UusBrain.dll",,,,,,,,,,,,,,,,,,,2038540533760,2038540533760,476475,442368,436131122,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.4536418Z","2025-10-26 19:55:24.4536418Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\UUS\Packages\Preview\amd64\UusBrain.dll",,,,,,,,,,,,,,,,,,,2038540533760,2038540533760,476475,454656,436131122,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.4592392Z","2025-10-26 19:55:24.4592392Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\UUS\Packages\Preview\amd64\UusBrain.dll",,,,,,,,,,,,,,,,,,,2038540533760,2038540533760,476475,442368,436131122,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.4593634Z","2025-10-26 19:55:24.4593634Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\UUS\Packages\Preview\amd64\UusBrain.dll",,,,,,,,,,,,,,,,,,,2038540533760,2038540533760,476475,454656,436131122,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.4597192Z","2025-10-26 19:55:24.4597192Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\UUS\Packages\Preview\amd64\UusBrain.dll",,,,,,,,,,,,,,,,,,,2038540533760,2038540533760,476475,442368,436131122,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.4598406Z","2025-10-26 19:55:24.4598406Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\UUS\Packages\Preview\amd64\UusBrain.dll",,,,,,,,,,,,,,,,,,,2038540533760,2038540533760,476475,454656,436131122,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.4650660Z","2025-10-26 19:55:24.4650660Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\UUS\Packages\Preview\amd64\UusBrain.dll",,,,,,,,,,,,,,,,,,,2038540533760,2038540533760,476475,442368,436131122,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.4651393Z","2025-10-26 19:55:24.4651393Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\UUS\Packages\Preview\amd64\UusBrain.dll",,,,,,,,,,,,,,,,,,,2038540533760,2038540533760,476475,454656,436131122,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.4654319Z","2025-10-26 19:55:24.4654319Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\UUS\Packages\Preview\amd64\UusBrain.dll",,,,,,,,,,,,,,,,,,,2038540533760,2038540533760,476475,442368,436131122,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.4655411Z","2025-10-26 19:55:24.4655411Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\UUS\Packages\Preview\amd64\UusBrain.dll",,,,,,,,,,,,,,,,,,,2038540533760,2038540533760,476475,454656,436131122,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.4697589Z","2025-10-26 19:55:24.4697589Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\UUS\Packages\Preview\amd64\UusBrain.dll",,,,,,,,,,,,,,,,,,,2038540533760,2038540533760,476475,442368,436131122,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.4698217Z","2025-10-26 19:55:24.4698217Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\UUS\Packages\Preview\amd64\UusBrain.dll",,,,,,,,,,,,,,,,,,,2038540533760,2038540533760,476475,454656,436131122,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.4699920Z","2025-10-26 19:55:24.4699920Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\UUS\Packages\Preview\amd64\UusBrain.dll",,,,,,,,,,,,,,,,,,,2038540533760,2038540533760,476475,442368,436131122,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.4700925Z","2025-10-26 19:55:24.4700925Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\UUS\Packages\Preview\amd64\UusBrain.dll",,,,,,,,,,,,,,,,,,,2038540533760,2038540533760,476475,454656,436131122,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.4773293Z","2025-10-26 19:55:24.4773293Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\UUS\Packages\Preview\amd64\UusBrain.dll",,,,,,,,,,,,,,,,,,,2038540533760,2038540533760,476475,442368,436131122,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.4774079Z","2025-10-26 19:55:24.4774079Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\UUS\Packages\Preview\amd64\UusBrain.dll",,,,,,,,,,,,,,,,,,,2038540533760,2038540533760,476475,454656,436131122,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.4778192Z","2025-10-26 19:55:24.4778192Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\UUS\Packages\Preview\amd64\UusBrain.dll",,,,,,,,,,,,,,,,,,,2038540533760,2038540533760,476475,442368,436131122,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.4780690Z","2025-10-26 19:55:24.4780690Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\UUS\Packages\Preview\amd64\UusBrain.dll",,,,,,,,,,,,,,,,,,,2038540533760,2038540533760,476475,454656,436131122,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.5077805Z","2025-10-26 19:55:24.5077805Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\System32\winhttp.dll",,,,,,,,,,,,,,,,,,,140726477651968,140726477651968,1242852,1175552,1286250613,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.5100622Z","2025-10-26 19:55:24.5100622Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\System32\webservices.dll",,,,,,,,,,,,,,,,,,,140726438985728,140726438985728,1494166,1454080,1157428436,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.5109213Z","2025-10-26 19:55:24.5109213Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\System32\wtsapi32.dll",,,,,,,,,,,,,,,,,,,140726561800192,140726561800192,230812,172032,3421410715,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.5113284Z","2025-10-26 19:55:24.5113284Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10216 svchost.exe",1048,,,"10216 svchost.exe",,,"C:\Windows\System32\sspicli.dll",,,,,,,,,,,,,,,,,,,140726594699264,140726594699264,361158,299008,783585637,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.5119736Z","2025-10-26 19:55:24.5119736Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\System32\winsta.dll",,,,,,,,,,,,,,,,,,,140726608527360,140726608527360,466289,405504,471326880,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.5373182Z","2025-10-26 19:55:24.5373182Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\System32\dhcpcsvc6.dll",,,,,,,,,,,,,,,,,,,140726480928768,140726480928768,180304,122880,1276644131,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.5395402Z","2025-10-26 19:55:24.5395402Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","10216 svchost.exe",12280,,,"10216 svchost.exe",,,,,,,,,,,,,18446742479290273792,18446742479290249216,140726660193216,266,379417038848,1472,379429322752,379429289984,140726660193216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.5417805Z","2025-10-26 19:55:24.5417805Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\System32\cabinet.dll",,,,,,,,,,,,,,,,,,,140726043148288,140726043148288,195802,172032,791399748,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.5423426Z","2025-10-26 19:55:24.5423426Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\System32\dpapi.dll",,,,,,,,,,,,,,,,,,,140726609117184,140726609117184,42814,40960,2473566603,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.5429239Z","2025-10-26 19:55:24.5429239Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\System32\webio.dll",,,,,,,,,,,,,,,,,,,140726367027200,140726367027200,859160,798720,651400998,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.5437893Z","2025-10-26 19:55:24.5437893Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\System32\winnsi.dll",,,,,,,,,,,,,,,,,,,140726563766272,140726563766272,107434,61440,1121508449,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.5488231Z","2025-10-26 19:55:24.5488231Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10216 svchost.exe",1472,,,"10216 svchost.exe",,,"C:\Windows\System32\dnsapi.dll",,,,,,,,,,,,,,,,,,,140726586769408,140726586769408,1246022,1204224,1876379452,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.5501336Z","2025-10-26 19:55:24.5501336Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10216 svchost.exe",1472,,,"10216 svchost.exe",,,"C:\Windows\System32\rasadhlp.dll",,,,,,,,,,,,,,,,,,,140726480666624,140726480666624,64713,45056,513791454,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.5517038Z","2025-10-26 19:55:24.5517038Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 2160 svchost.exe",10436,,," 2160 svchost.exe",,,,,,,,,,,,,18446742479322968064,18446742479322943488,140726660193216,57,109542510592,12156,109544210432,109544177664,140726660193216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.5572183Z","2025-10-26 19:55:24.5572183Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10216 svchost.exe",3828,,,"10216 svchost.exe",,,"C:\Windows\System32\FWPUCLNT.DLL",,,,,,,,,,,,,,,,,,,140726472278016,140726472278016,553343,548864,2798181799,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.6941515Z","2025-10-26 19:55:24.6941515Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 7704 TimelineExplorer.exe",7628,,," 7704 TimelineExplorer.exe",,,,,,,,,,,,2400460,18446742479309963264,18446742479309938688,140724339386192,0,458699464704,7628,458702716928,458702700544,140724339386192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.7219953Z","2025-10-26 19:55:24.7219953Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10216 svchost.exe",1472,,,"10216 svchost.exe",,,"C:\Windows\System32\schannel.dll",,,,,,,,,,,,,,,,,,,140726590046208,140726590046208,829457,798720,3279394077,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.7434285Z","2025-10-26 19:55:24.7434285Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 5328 explorer.exe",228,,," 5328 explorer.exe",,,,,,,,,,,,11735540,18446742479300902912,18446742479300878336,140726657326128,0,4173824,228,133038080,132980736,140726657326128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:24.8896064Z","2025-10-26 19:55:24.8896064Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10216 svchost.exe",1472,,,"10216 svchost.exe",,,"C:\Windows\System32\cryptnet.dll",,,,,,,,,,,,,,,,,,,140726281306112,140726281306112,270454,241664,1579831675,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:25.0543757Z","2025-10-26 19:55:25.0543757Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10216 svchost.exe",1472,,,"10216 svchost.exe",,,"C:\Windows\System32\ncrypt.dll",,,,,,,,,,,,,,,,,,,140726602694656,140726602694656,244655,196608,2767043398,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:25.0548839Z","2025-10-26 19:55:25.0548839Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10216 svchost.exe",1472,,,"10216 svchost.exe",,,"C:\Windows\System32\ntasn1.dll",,,,,,,,,,,,,,,,,,,140726602366976,140726602366976,300816,258048,2667946327,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:25.0553761Z","2025-10-26 19:55:25.0553761Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10216 svchost.exe",1472,,,"10216 svchost.exe",,,"C:\Windows\System32\ncryptsslp.dll",,,,,,,,,,,,,,,,,,,140726290546688,140726290546688,310492,270336,4015176457,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:25.3949502Z","2025-10-26 19:55:25.3949502Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 5960 RuntimeBroker.exe",4856,,," 5960 RuntimeBroker.exe",,,,,,,,,,,,480700,18446742479272292352,18446742479272267776,140726660193216,0,870815432704,4856,870819299328,870819250176,140726660193216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:25.3949866Z","2025-10-26 19:55:25.3949866Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 5960 RuntimeBroker.exe",10476,,," 5960 RuntimeBroker.exe",,,,,,,,,,,,1279460,18446742479272136704,18446742479272112128,140726660193216,0,870815424512,10476,870818775040,870818725888,140726660193216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:25.6071286Z","2025-10-26 19:55:25.6071286Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\System32\windows.storage.dll",,,,,,,,,,,,,,,,,,,140726573858816,140726573858816,8887203,8769536,798214261,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:25.6088597Z","2025-10-26 19:55:25.6088597Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10216 svchost.exe",12160,,,"10216 svchost.exe",,,"C:\Windows\System32\shlwapi.dll",,,,,,,,,,,,,,,,,,,140726633693184,140726633693184,465416,401408,960017527,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:25.7307236Z","2025-10-26 19:55:25.7307236Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","10024 PerfWatson2.exe",3316,,,"10024 PerfWatson2.exe",,,,,,,,,,,,2990220,18446742479272894464,18446742479272869888,140725400723184,0,213703368704,3316,213733343232,213733326848,140725400723184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:25.7307591Z","2025-10-26 19:55:25.7307591Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","10024 PerfWatson2.exe",9076,,,"10024 PerfWatson2.exe",,,,,,,,,,,,67589460,18446742479300587520,18446742479300562944,140725400723184,0,213703376896,9076,213754314752,213754298368,140725400723184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:26.0877492Z","2025-10-26 19:55:26.0877492Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","  684 EDRSandblast.exe",3644,,,"  684 EDRSandblast.exe",,,,,,,,,,,,,18446742479272894464,18446742479272869888,140726660193216,0,266830217216,9624,266841620480,266841616384,140726660193216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:26.1971044Z","2025-10-26 19:55:26.1971044Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 2568 svchost.exe",4112,,," 2568 svchost.exe",,,,,,,,,,,,,18446742479300587520,18446742479300562944,140726660193216,248,82067365888,2832,82069946368,82069913600,140726660193216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:26.3206914Z","2025-10-26 19:55:26.3206914Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 1928 devenv.exe",10956,,," 1928 devenv.exe",,,,,,,,,,,,,18446742479272292352,18446742479272267776,140725400723184,0,295702224896,9844,295705772032,295705763840,140725400723184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:26.3274825Z","2025-10-26 19:55:26.3274825Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 1928 devenv.exe",9844,,," 1928 devenv.exe",,,,,,,,,,,,24142540,18446742479272292352,18446742479272267776,140725400723184,0,295702224896,9844,295705772032,295705759744,140725400723184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
