timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,timestamp_ns,userstackbase,userstacklimit,win32startaddr,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,cycletime,accessmask,washardened,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,engineid,first resource path,first resource type,id,resource count,scan source,threadtime,type,startqpc,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,classification,eventtype,fileid,fileusn,info,scansource,desiredaccess,returncode,creationtime,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,imagepath,processcontextid,featureid,defaultbase,imagebase,imagesize,data,startstop,deltacpu,deltawall,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,actionstatus,allsigseqs,allsigshas,determination,enginereportguid,etwdatareporttype,extradatajson,islatent,ispassivemode,processcommandline,processcreationtime,processpath,realpath,reporttype,resourcedata,resourceschema,rtpprocesscreationtime,rtpprocessid,scantype,sha1,sha256,threatname,vpath,channel,eventid,processimagepath,taintreason,process,reason,scanreason,scanresult,level,stopreason,triggersigseq,guid,signatureid
"2025-11-10 10:43:29.678403500Z","2025-11-10 10:43:29.6784085Z","myETW","Attack-Provider",1337,"Attack-Provider"," 2752 attack-458.exe",,,,,,"Finished deconditioning round 4",,,,,,,,,,,,,,,,,1762771409678408500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:29.7362402Z","2025-11-10 10:43:29.7362402Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 4908 svchost.exe",1392,,," 4908 svchost.exe",,,,,,,,,,,,,18446685274640318464,18446685274640289792,140704854531008,0,247084572672,1392,1762771409736240200,247083958272,247083925504,140704854531008,,,,,,,,,,,439736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:29.7363355Z","2025-11-10 10:43:29.7363355Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 5452 svchost.exe",5948,,," 5452 svchost.exe",,,,,,,,,,,,,18446685274671153152,18446685274671124480,140704854531008,0,688606216192,5948,1762771409736335500,688609296384,688609263616,140704854531008,,,,,,,,,,,266734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:30.6764955Z","2025-11-10 10:43:30.6764955Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410676495500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,
"2025-11-10 10:43:30.6766704Z","2025-11-10 10:43:30.6766704Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410676670400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,
"2025-11-10 10:43:30.6767098Z","2025-11-10 10:43:30.6767098Z","ETW","Microsoft-Antimalware-Engine",63,"Behavior Monitoring  BmProcessTainting"," 3788 MsMpEng.exe",5128,,,,,,"C:\Users\Public\Downloads\attack-458.exe",,,,,,,,,,,,,,,,1762771410676709800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\whoami.exe",8,,,,,,,,,
"2025-11-10 10:43:30.6767208Z","2025-11-10 10:43:30.6767208Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3788 MsMpEng.exe",5128,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410676720800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16430,61296,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:30.6767440Z","2025-11-10 10:43:30.6767440Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410676744000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,
"2025-11-10 10:43:30.6767535Z","2025-11-10 10:43:30.6767535Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3788 MsMpEng.exe",5128,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410676753500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16430,61296,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:30.6767734Z","2025-11-10 10:43:30.6767734Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3788 MsMpEng.exe",5128,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410676773400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16522,61296,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:30.6768383Z","2025-11-10 10:43:30.6768383Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410676838400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,
"2025-11-10 10:43:30.6769133Z","2025-11-10 10:43:30.6769133Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410676913300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,
"2025-11-10 10:43:30.6769685Z","2025-11-10 10:43:30.6769685Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410676968500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,
"2025-11-10 10:43:30.6770305Z","2025-11-10 10:43:30.6770305Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410677030500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,
"2025-11-10 10:43:30.6770654Z","2025-11-10 10:43:30.6770654Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410677065400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,
"2025-11-10 10:43:30.6770965Z","2025-11-10 10:43:30.6770965Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410677096500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,
"2025-11-10 10:43:30.6771258Z","2025-11-10 10:43:30.6771258Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410677125900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,
"2025-11-10 10:43:30.6771547Z","2025-11-10 10:43:30.6771547Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410677154700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,
"2025-11-10 10:43:30.6771845Z","2025-11-10 10:43:30.6771845Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410677184500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,
"2025-11-10 10:43:30.6772159Z","2025-11-10 10:43:30.6772159Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410677215900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,
"2025-11-10 10:43:30.6772439Z","2025-11-10 10:43:30.6772439Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410677243900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,
"2025-11-10 10:43:30.6772723Z","2025-11-10 10:43:30.6772723Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410677272300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,
"2025-11-10 10:43:30.6772991Z","2025-11-10 10:43:30.6772991Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410677299100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,
"2025-11-10 10:43:30.6773274Z","2025-11-10 10:43:30.6773274Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410677327400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,
"2025-11-10 10:43:30.6773561Z","2025-11-10 10:43:30.6773561Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410677356100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,
"2025-11-10 10:43:30.6773838Z","2025-11-10 10:43:30.6773838Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410677383800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,
"2025-11-10 10:43:30.6774160Z","2025-11-10 10:43:30.6774160Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410677416000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,
"2025-11-10 10:43:30.6774578Z","2025-11-10 10:43:30.6774578Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410677457900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,
"2025-11-10 10:43:30.6774708Z","2025-11-10 10:43:30.6774708Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 3788 MsMpEng.exe",5128,,,,,,,,0,"Behavior:Win32/ProtRemoteKernelCallbackTable.A",,"0x151B32947C6E3","26e87d44359c9bb2ee6107837632bac5d972cc65",,,,,,,,,,1762771410677470800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:30.6775028Z","2025-11-10 10:43:30.6775028Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410677502800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,
"2025-11-10 10:43:30.6775337Z","2025-11-10 10:43:30.6775337Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410677533700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,
"2025-11-10 10:43:30.6775619Z","2025-11-10 10:43:30.6775619Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410677561900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,
"2025-11-10 10:43:30.6775910Z","2025-11-10 10:43:30.6775910Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410677591000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,
"2025-11-10 10:43:30.6776188Z","2025-11-10 10:43:30.6776188Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410677618800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,
"2025-11-10 10:43:30.6776462Z","2025-11-10 10:43:30.6776462Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410677646200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,
"2025-11-10 10:43:30.6776799Z","2025-11-10 10:43:30.6776799Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410677680000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,
"2025-11-10 10:43:30.6777234Z","2025-11-10 10:43:30.6777234Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410677723400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,
"2025-11-10 10:43:30.6777682Z","2025-11-10 10:43:30.6777682Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410677768200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,
"2025-11-10 10:43:30.6777999Z","2025-11-10 10:43:30.6777999Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410677799900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,
"2025-11-10 10:43:30.6778278Z","2025-11-10 10:43:30.6778278Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3788 MsMpEng.exe",5128,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410677827800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16522,61296,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:30.6778288Z","2025-11-10 10:43:30.6778288Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410677828800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,
"2025-11-10 10:43:30.6778592Z","2025-11-10 10:43:30.6778592Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410677859200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,
"2025-11-10 10:43:30.6778657Z","2025-11-10 10:43:30.6778657Z","ETW","Microsoft-Antimalware-Engine",63,"Behavior Monitoring  BmProcessTainting"," 3788 MsMpEng.exe",5128,,,,,,"C:\Users\Public\Downloads\attack-458.exe",,,,,,,,,,,,,,,,1762771410677865700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Windows\System32\whoami.exe",8,,,,,,,,,
"2025-11-10 10:43:30.6778709Z","2025-11-10 10:43:30.6778709Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring  BmNotificationHandleStart"," 3788 MsMpEng.exe",5128,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410677870900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16430,61296,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 10:43:30.6778888Z","2025-11-10 10:43:30.6778888Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring  BmEtw"," 3788 MsMpEng.exe",864,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410677888800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,
"2025-11-10 10:43:30.6778901Z","2025-11-10 10:43:30.6778901Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring  BmNotificationHandleStop"," 3788 MsMpEng.exe",5128,," 2752 attack-458.exe",,,,,,,,,,,,,,,,,,,,1762771410677890100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16430,61296,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
