timestamp,type,provider_name,event_id,task_name,process_id,thread_id,ppid,pid,targetpid,targettid,message,processid,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,cycletime,oldfilename,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,action,key,vault,channel,eventid,id,process,reason,threadtime,data,startstop,deltacpu,deltawall,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,count,processcontextid,terminationtime,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,classification,eventtype,fileid,fileusn,info,scansource,engineid,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,accessmask,washardened,featureid,defaultbase,imagebase,imagesize,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,linksourcename,linktargetname,startqpc,processimagepath,taintreason,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,targetprocesscreationtime,targetprocessstartkey
"2025-09-05 14:13:56.4549803Z","ETW","Microsoft-Antimalware-Engine",7,"Skipped file "," 1912 MsMpEng.exe",2196,,,,,,,"C:\Users\hacker\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Log skip",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4550090Z","ETW","Microsoft-Antimalware-Engine",6,"Stream scan request "," 1912 MsMpEng.exe",2196,," 5380 explorer.exe",,,,,"C:\Users\hacker\AppData\Local\Microsoft\Windows\Explorer\thumbcache_idx.db",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4254421941,"C:\Windows\explorer.exe",2,766875000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4553243Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4554210Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4555411Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4555669Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4555804Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4555936Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4556096Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4556208Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4556326Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4556442Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4556560Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4556701Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4556825Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4556935Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4557049Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4557162Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4557314Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4557437Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4557555Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4557653Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4557773Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4557918Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4558027Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4558134Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4558258Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4558386Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4558541Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4558656Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4558800Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4558938Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4559052Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4559207Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4561886Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,""," 1912 MsMpEng.exe",2196,,," 1912 MsMpEng.exe",2196,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4562223Z","ETW","Microsoft-Antimalware-Engine",5,"Stream scan request "," 1912 MsMpEng.exe",2196,," 5380 explorer.exe",,,,,"C:\Users\hacker\AppData\Local\Microsoft\Windows\Explorer\thumbcache_32.db",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4254421942,"C:\Windows\explorer.exe",2,766875000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4563925Z","ETW","Microsoft-Antimalware-Engine",7,"Skipped file "," 1912 MsMpEng.exe",2196,,,,,,,"C:\Users\hacker\AppData\Local\Microsoft\Windows\Explorer\thumbcache_32.db",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Log skip",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4564115Z","ETW","Microsoft-Antimalware-Engine",6,"Stream scan request "," 1912 MsMpEng.exe",2196,," 5380 explorer.exe",,,,,"C:\Users\hacker\AppData\Local\Microsoft\Windows\Explorer\thumbcache_32.db",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4254421942,"C:\Windows\explorer.exe",2,766875000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4564915Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4565493Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4691045Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4691670Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnload","22016 Notepad.exe",19312,,,"22016 Notepad.exe",,,,"C:\Windows\System32\elsTrans.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77997,,,,,,,,,,,370596121,,,,,,,,,,,,,,,,,,140735780683776,140735780683776,65536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4691786Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4692585Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 5380 explorer.exe",13752,,," 5380 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4695438Z","ETW","Microsoft-Antimalware-Engine",44,"MetaStoreTask"," 1912 MsMpEng.exe",19784,,,,,,,,,2147943568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"query",5637685323202098387,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4697382Z","ETW","Microsoft-Antimalware-Engine",36,"Cache "," 1912 MsMpEng.exe",19784,,,,,,,"C:\Windows\System32\InputHost.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,304212,898305464,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4703249Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring "," 1912 MsMpEng.exe",17912,,"22016 Notepad.exe",,,,,"C:\Windows\System32\MsSpellCheckingFacility.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4704223Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring "," 1912 MsMpEng.exe",19784,,"22016 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5922974,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4705309Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring "," 1912 MsMpEng.exe",19784,,"22016 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5922974,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4706006Z","ETW","Microsoft-Antimalware-Engine",44,"MetaStoreTask"," 1912 MsMpEng.exe",19784,,,,,,,,,2147943568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"query",17503905446995385365,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4706663Z","ETW","Microsoft-Antimalware-Engine",36,"Cache "," 1912 MsMpEng.exe",19784,,,,,,,"C:\Windows\System32\MsSpellCheckingFacility.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,308631,900009984,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4707206Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring "," 1912 MsMpEng.exe",17912,,"22016 Notepad.exe",,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.7_7000.522.1444.0_x64__8wekyb3d8bbwe\Microsoft.DirectManipulation.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4708233Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring "," 1912 MsMpEng.exe",19784,,"22016 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5922975,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4719010Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring "," 1912 MsMpEng.exe",17912,,"22016 Notepad.exe",,,,,"C:\Windows\System32\elsTrans.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4719228Z","ETW","Microsoft-Antimalware-Engine",59,"Message "," 1912 MsMpEng.exe",19784,,,,,,,,,0,"Behavior:Win32/SuspDllSideLoaded.B","0x1A5B3D8FF6402","84db5fe770e0d0198f480427d1ce9babd9f03e0e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4719587Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring "," 1912 MsMpEng.exe",19784,,"22016 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5922975,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4720007Z","ETW","Microsoft-Antimalware-Engine",44,"MetaStoreTask"," 1912 MsMpEng.exe",19784,,,,,,,,,2147943568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"query",450402297097600476,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.4720101Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring "," 1912 MsMpEng.exe",17912,,"22016 Notepad.exe",,,,,"C:\Windows\System32\cryptbase.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
