timestamp,type,provider_name,event_id,task_name,process_id,thread_id,ppid,pid,targetpid,message,processid,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,desiredaccess,returncode,targetprocessid,accessmask,washardened,processcontextid,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,targetthreatid,id,process,reason,threadtime,action,key,vault,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,classification,eventtype,fileid,fileusn,info,scansource,engineid,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,featureid,defaultbase,imagebase,imagesize,data,startstop,deltacpu,deltawall,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,linksourcename,linktargetname,channel,eventid,startqpc,oldfilename,featuretype,keypath,newvalue,oldvalue,usermode,valuename,ttid,processimagepath,taintreason,count,terminationtime,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,targetprocesscreationtime,targetprocessstartkey
"2025-09-04 18:45:17.9575599Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,10008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9575649Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,4960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9575706Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,4960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9575758Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,4960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9575807Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,3476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9575861Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,3476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9575910Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,3476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9575959Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,6624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9576051Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,6624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9576101Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,6624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9576155Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,3968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9576215Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,3968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9576266Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,3968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9576316Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,9088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9576368Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,9088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9576417Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,9088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9576466Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9576524Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9576574Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9576660Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,5436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9576713Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,5436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9576763Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,5436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9576818Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,10772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9576872Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,10772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9576921Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,10772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9576969Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,1796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9577026Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,1796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9577075Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,1796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9577125Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,3380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9577179Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,3380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9577264Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,3380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9577315Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,7304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9577373Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,7304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9577423Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,7304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9577473Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,11716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9577528Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,11716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9577578Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,11716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9577629Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,17448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9577687Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,17448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9577737Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,17448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9577788Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,19472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9577877Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,19472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9577928Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,19472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9577976Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,19580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9578033Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,19580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9578083Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,19580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9578136Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,12596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9578189Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,12596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9578238Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,12596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9578292Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,14880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9578348Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,14880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9578396Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,14880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9578483Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9578538Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9578588Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9578640Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,14404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9578695Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,14404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9578745Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,14404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-04 18:45:17.9578798Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 2364 VBoxService.exe",2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,17184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
