timestamp,type,provider_name,event_id,task_name,process_id,thread_id,ppid,pid,targetpid,targettid,message,processid,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,as version,av version,engine version,desiredaccess,returncode,data,startstop,threadtime,deltacpu,deltawall,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,id,process,reason,classification,eventtype,fileid,fileusn,info,scansource,engineid,flags,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,processcontextid,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,accessmask,washardened,featureid,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,startqpc,processimagepath,taintreason,cycletime,channel,eventid,commitcharge,commitpeak,cpucyclecount,createtime,exitcode,exittime,handlecount,hardfaultcount,processsequencenumber,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,targetprocesscreationtime,targetprocessstartkey
"2025-09-05 14:13:50.0382199Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring "," 1912 MsMpEng.exe",8348,,"15992 attack.exe",,,,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:50.0384523Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring "," 1912 MsMpEng.exe",8348,,"15992 attack.exe",,,,,"C:\Windows\System32\msvcp140.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:50.0384907Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring "," 1912 MsMpEng.exe",3012,,"15992 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5922708,0,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:50.0385415Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring "," 1912 MsMpEng.exe",3012,,"15992 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5922708,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:50.0385631Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring "," 1912 MsMpEng.exe",3012,,"15992 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5922712,0,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:50.0385763Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring "," 1912 MsMpEng.exe",8348,,"15992 attack.exe",,,,,"C:\Windows\System32\rpcrt4.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:50.0385859Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring "," 1912 MsMpEng.exe",3012,,"15992 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5922712,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:50.0386656Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring "," 1912 MsMpEng.exe",8348,,"15992 attack.exe",,,,,"C:\Windows\System32\vcruntime140.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:50.0387485Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring "," 1912 MsMpEng.exe",8348,,"15992 attack.exe",,,,,"C:\Windows\System32\vcruntime140.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:50.0388130Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring "," 1912 MsMpEng.exe",8348,,"15992 attack.exe",,,,,"C:\Windows\System32\ucrtbase.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:50.0388632Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring "," 1912 MsMpEng.exe",8348,,"15992 attack.exe",,,,,"C:\Windows\System32\vcruntime140_1.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:50.0388915Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring "," 1912 MsMpEng.exe",3012,,"15992 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5922709,0,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:50.0389243Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring "," 1912 MsMpEng.exe",3012,,"15992 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5922709,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:50.0389455Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring "," 1912 MsMpEng.exe",3012,,"15992 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5922710,0,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:50.0389672Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring "," 1912 MsMpEng.exe",3012,,"15992 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5922710,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:50.0389835Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring "," 1912 MsMpEng.exe",3012,,"15992 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5922711,0,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:50.0390067Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring "," 1912 MsMpEng.exe",3012,,"15992 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5922711,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:50.0391243Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring "," 1912 MsMpEng.exe",3012,,"15992 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5922713,0,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:50.0391589Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring "," 1912 MsMpEng.exe",3012,,"15992 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5922713,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:50.0392604Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring "," 1912 MsMpEng.exe",3012,,"15992 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5922714,0,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:50.0393241Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring "," 1912 MsMpEng.exe",3012,,"15992 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5922714,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:50.0476771Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,""," 1912 MsMpEng.exe",2196,,," 1912 MsMpEng.exe",2196,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:50.0485345Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,""," 1912 MsMpEng.exe",2196,,," 1912 MsMpEng.exe",2196,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:50.3793884Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 1076 svchost.exe",13412,,," 1912 MsMpEng.exe",,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:52.3121367Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,,"    4 System",,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:52.3121419Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,,"    4 System",,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:52.3121469Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,,"    4 System",,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:52.3127340Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,," 1912 MsMpEng.exe",,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:52.3127389Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,," 1912 MsMpEng.exe",,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:52.3127438Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,," 1912 MsMpEng.exe",,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:52.3129029Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,," 2320 MpDefenderCoreService.exe",,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:52.3129137Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,," 2320 MpDefenderCoreService.exe",,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:52.3129203Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,," 2320 MpDefenderCoreService.exe",,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:52.3158777Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,,"12592 smartscreen.exe",,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:52.3158830Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,,"12592 smartscreen.exe",,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:52.3158877Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,,"12592 smartscreen.exe",,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:52.3161202Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,,"15992 attack.exe",,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:52.3161254Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,,"15992 attack.exe",,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:52.3161301Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,""," 2364 VBoxService.exe",2504,,,"15992 attack.exe",,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:52.3611484Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,""," 1912 MsMpEng.exe",2196,,," 1912 MsMpEng.exe",2196,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.0681131Z","Custom","Injector-Attack",1337,"[<] Before starting subprocess to inject to","15992 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.0691520Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad","15992 attack.exe",19980,,,"15992 attack.exe",,,,"C:\Windows\System32\ApiSetHost.AppExecutionAlias.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736642285568,140736642285568,255079,204800,1677786481,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.0692900Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad","15992 attack.exe",19980,,,"15992 attack.exe",,,,"C:\Windows\System32\combase.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736909082624,140736909082624,3776119,3690496,670765882,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.0694020Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring "," 1912 MsMpEng.exe",17912,,"15992 attack.exe",,,,,"C:\Windows\System32\ApiSetHost.AppExecutionAlias.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.0694689Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad","15992 attack.exe",19980,,,"15992 attack.exe",,,,"C:\Windows\System32\msvcp_win.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736868319232,140736868319232,703256,667648,2240469762,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.0695136Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring "," 1912 MsMpEng.exe",17912,,"15992 attack.exe",,,,,"C:\Windows\System32\combase.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.0695566Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring "," 1912 MsMpEng.exe",17912,,"15992 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5922764,0,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.0696723Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring "," 1912 MsMpEng.exe",17912,,"15992 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5922764,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.0697188Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart","15992 attack.exe",21972,,,"15992 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446639081654583296,18446639081654558720,140736917348896,0,346366296064,17156,346370867200,346370863104,140736917348896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.0698831Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring "," 1912 MsMpEng.exe",17912,,"15992 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5922765,0,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.0699015Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad","15992 attack.exe",17916,,,"15992 attack.exe",,,,"C:\Windows\System32\profapi.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736866746368,140736866746368,182967,167936,2107422311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.0699135Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring "," 1912 MsMpEng.exe",11040,,"15992 attack.exe",,,,,"C:\Windows\System32\msvcp_win.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.0699404Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring "," 1912 MsMpEng.exe",17912,,"15992 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5922765,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.0700207Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring "," 1912 MsMpEng.exe",17912,,"15992 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5922766,0,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.0700612Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring "," 1912 MsMpEng.exe",17912,,"15992 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5922766,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.0701384Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring "," 1912 MsMpEng.exe",3012,,"15992 attack.exe",,,,,"C:\Windows\System32\profapi.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.0701631Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring "," 1912 MsMpEng.exe",8348,,"15992 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5922767,0,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.0702064Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring "," 1912 MsMpEng.exe",8348,,"15992 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5922767,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.0708994Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad","15992 attack.exe",19980,,,"15992 attack.exe",,,,"C:\Windows\System32\windows.storage.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736830046208,140736830046208,8870321,8781824,156427775,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.0710334Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring "," 1912 MsMpEng.exe",3012,,"15992 attack.exe",,,,,"C:\Windows\System32\windows.storage.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.0710623Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring "," 1912 MsMpEng.exe",3012,,"15992 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5922768,0,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.0711038Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring "," 1912 MsMpEng.exe",3012,,"15992 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5922768,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.0717354Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad","15992 attack.exe",19980,,,"15992 attack.exe",,,,"C:\Windows\System32\SHCore.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736902660096,140736902660096,1049363,1003520,742317482,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.0718655Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring "," 1912 MsMpEng.exe",3012,,"15992 attack.exe",,,,,"C:\Windows\System32\SHCore.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.0718891Z","ETW","Microsoft-Antimalware-Engine",111,"Behavior Monitoring "," 1912 MsMpEng.exe",3012,,"15992 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5922769,0,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.0719355Z","ETW","Microsoft-Antimalware-Engine",112,"Behavior Monitoring "," 1912 MsMpEng.exe",3012,,"15992 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16404,5922769,0,false,false,0,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.0722837Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad","15992 attack.exe",19980,,,"15992 attack.exe",,,,"C:\Windows\System32\shlwapi.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736890601472,140736890601472,465141,434176,17834217,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-05 14:13:56.0724388Z","ETW","Microsoft-Antimalware-Engine",11,"Behavior Monitoring "," 1912 MsMpEng.exe",3012,,"15992 attack.exe",,,,,"C:\Windows\System32\shlwapi.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
