timestamp,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,cycletime,classification,eventtype,fileid,fileusn,info,scansource,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,defaultbase,imagebase,imagesize,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,targetprocesscreationtime,targetprocessstartkey,Source Name,Long Description,Timestamp
"2025-10-07 13:38:38.0672114Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",14396,,," 6508 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.7_7000.617.2103.0_x64__8wekyb3d8bbwe\Microsoft.Internal.FrameworkUdk.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075137,,,,,,,,,,,2553050120,140723072860160,140723072860160,1019904,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.0672693Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",6356,,," 6508 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.7_7000.617.2103.0_x64__8wekyb3d8bbwe\CoreMessagingXP.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077128,,,,,,,,,,,2709780998,140723060670464,140723060670464,1036288,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.0674244Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",512,,," 6508 Notepad.exe",,,"C:\Windows\System32\msvcrt.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703074,,,,,,,,,,,328887500,140725784018944,140725784018944,692224,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.0675004Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",14396,,," 6508 Notepad.exe",,,"C:\Windows\System32\SHCore.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025895,,,,,,,,,,,1316142581,140725767766016,140725767766016,991232,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.0677152Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",512,,," 6508 Notepad.exe",,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731643,,,,,,,,,,,3063217625,140725763899392,140725763899392,679936,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.0677866Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",14396,,," 6508 Notepad.exe",,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731643,,,,,,,,,,,3063217625,1604357914624,1604357914624,679936,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.0678523Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 6508 Notepad.exe",14396,,," 6508 Notepad.exe",,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731643,,,,,,,,,,,3063217625,1604357914624,1604357914624,692224,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.0679713Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",512,,," 6508 Notepad.exe",,,"C:\Windows\System32\shlwapi.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465416,,,,,,,,,,,960017527,140725769076736,140725769076736,401408,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.0681713Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",512,,," 6508 Notepad.exe",,,"C:\Windows\System32\comdlg32.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022067,,,,,,,,,,,3073174542,140725759770624,140725759770624,995328,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.0686573Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",512,,," 6508 Notepad.exe",,,"C:\Windows\System32\crypt32.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1534966,,,,,,,,,,,2566642874,140725747318784,140725747318784,1536000,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.0688120Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",6356,,," 6508 Notepad.exe",,,"C:\Windows\System32\ntmarta.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286201,,,,,,,,,,,2803059627,140725719400448,140725719400448,221184,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.0699356Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",512,,," 6508 Notepad.exe",,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177968,,,,,,,,,,,3162933716,140725718220800,140725718220800,110592,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.0700177Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",11608,,," 6508 Notepad.exe",,,"C:\Windows\System32\profapi.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182967,,,,,,,,,,,2107422311,140725736374272,140725736374272,167936,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.0700514Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",14396,,," 6508 Notepad.exe",,,"C:\Windows\System32\BCP47Langs.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394325,,,,,,,,,,,2655356928,140725575024640,140725575024640,385024,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.0709219Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",6356,,," 6508 Notepad.exe",,,"C:\Windows\System32\CoreMessaging.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1276090,,,,,,,,,,,3802617839,140725679554560,140725679554560,1200128,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.0714761Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",6356,,," 6508 Notepad.exe",,,"C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.26100.6725_none_3e085828e334708b\comctl32.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2713725,,,,,,,,,,,2208807192,140725561982976,140725561982976,2699264,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.0719951Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",512,,," 6508 Notepad.exe",,,"C:\Windows\System32\dcomp.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2270290,,,,,,,,,,,578597555,140725669593088,140725669593088,2236416,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.0723963Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",11608,,," 6508 Notepad.exe",,,"C:\Windows\System32\propsys.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139116,,,,,,,,,,,4204596999,140725683355648,140725683355648,1064960,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.0725234Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",14396,,," 6508 Notepad.exe",,,"C:\Windows\System32\urlmon.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1937126,,,,,,,,,,,3300458814,140725538062336,140725538062336,1966080,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.0731894Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",6356,,," 6508 Notepad.exe",,,"C:\Windows\System32\icu.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2809356,,,,,,,,,,,3016574355,140725579022336,140725579022336,2744320,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.0736412Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",512,,," 6508 Notepad.exe",,,"C:\Windows\System32\winspool.drv",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749400,,,,,,,,,,,1014812906,140725306785792,140725306785792,724992,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.0739408Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",11608,,," 6508 Notepad.exe",,,"C:\Windows\System32\dwmapi.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199884,,,,,,,,,,,3772271341,140725693317120,140725693317120,176128,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.0740389Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",14396,,," 6508 Notepad.exe",,,"C:\Windows\System32\uxtheme.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709862,,,,,,,,,,,3538617358,140725690171392,140725690171392,696320,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.0743004Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",6356,,," 6508 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe\msvcp140.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603644,,,,,,,,,,,2926311296,140724699332608,140724699332608,577536,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.0747679Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",512,,," 6508 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe\msvcp140_atomic_wait.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60856,,,,,,,,,,,1625823556,140724697563136,140724697563136,81920,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.0752091Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",14396,,," 6508 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe\vcruntime140.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171050,,,,,,,,,,,4092127091,140725621161984,140725621161984,122880,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.0752490Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",11608,,," 6508 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe\vcruntime140_1.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66730,,,,,,,,,,,1073573567,140725681717248,140725681717248,49152,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.0759248Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",14396,,," 6508 Notepad.exe",,,"C:\Windows\System32\windows.storage.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8854759,,,,,,,,,,,436318088,140725700132864,140725700132864,8769536,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.0759269Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",11608,,," 6508 Notepad.exe",,,"C:\Windows\System32\cfgmgr32.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378754,,,,,,,,,,,836129831,140725732442112,140725732442112,356352,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.0762996Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",6356,,," 6508 Notepad.exe",,,"C:\Windows\System32\Microsoft.Internal.WarpPal.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167600,,,,,,,,,,,2132685858,140725655371776,140725655371776,102400,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.0763263Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",512,,," 6508 Notepad.exe",,,"C:\Windows\System32\iertutil.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2922730,,,,,,,,,,,3701135859,140725533474816,140725533474816,2899968,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.0785052Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",14396,,," 6508 Notepad.exe",,,"C:\Windows\System32\srvcli.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181029,,,,,,,,,,,239922031,140725533278208,140725533278208,167936,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.0787601Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",11608,,," 6508 Notepad.exe",,,"C:\Windows\System32\netutils.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80696,,,,,,,,,,,865845000,140725713502208,140725713502208,53248,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.0810719Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",512,,," 6508 Notepad.exe",,,"C:\Windows\System32\imm32.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237947,,,,,,,,,,,2763417762,140725768814592,140725768814592,192512,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.0841905Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",512,,," 6508 Notepad.exe",,,"C:\Windows\System32\Microsoft.Internal.FrameworkUdk.System.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759542,,,,,,,,,,,2469381841,140725281816576,140725281816576,741376,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.0938774Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",512,,," 6508 Notepad.exe",,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646682,,,,,,,,,,,296623326,140725738209280,140725738209280,622592,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.0947409Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",512,,," 6508 Notepad.exe",,,"C:\Windows\System32\clbcatq.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773618,,,,,,,,,,,4119808238,140725752496128,140725752496128,724992,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.1034867Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 6508 Notepad.exe",512,,,"  836 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.1063489Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",512,,," 6508 Notepad.exe",,,"C:\Windows\System32\daxexec.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162516,,,,,,,,,,,2190381932,140725370617856,140725370617856,1146880,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.1075448Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",6356,,," 6508 Notepad.exe",,,"C:\Windows\System32\container.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342070,,,,,,,,,,,3129326832,140725370290176,140725370290176,307200,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.1087820Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",512,,," 6508 Notepad.exe",,,"C:\Windows\System32\Windows.StateRepositoryClient.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348240,,,,,,,,,,,4143706495,140725524168704,140725524168704,290816,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.1093707Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",512,,," 6508 Notepad.exe",,,"C:\Windows\System32\Windows.StateRepositoryCore.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121290,,,,,,,,,,,3757218032,140725583216640,140725583216640,106496,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.1105628Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6508 Notepad.exe",512,,," 6508 Notepad.exe",,,"C:\Windows\System32\capauthz.dll",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396500,,,,,,,,,,,1605668267,140725375008768,140725375008768,380928,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.1454179Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 8408 Notepad.exe",12008,,," 6508 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:38.8348098Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreateInfo ","    4 System",11676,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\Assets\NotepadAppList.targetsize-16_altform-lightunplated.png::$ATTRIBUTE_LIST",,,,,,,,,,,,,,,,,,,,,,,,18446609433992422656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:39.0168644Z","myETW","Attack-Provider",1337,"[<] Before opening process handle","  836 attack.exe",,,,,,"[<] Before opening process handle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PREFETCH,was executed,2020-20-20 20:20:20
"2025-10-07 13:38:39.0177081Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ","  836 attack.exe",15212,,," 6508 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:39.0177238Z","myETW","Attack-Provider",1337,"[>]  After opening process handle","  836 attack.exe",,,,,,"[>]  After opening process handle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PREFETCH,was executed,2020-20-20 20:20:20
"2025-10-07 13:38:39.0511678Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3268 MsMpEng.exe",148,,,,,,"C:\Windows\System32\svchost.exe",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,1,56,665229,2600713896,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-07 13:38:39.0532894Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3268 MsMpEng.exe",5424,,,,,,"C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_525.24401.50.0_x64__cw5n1h2txyewy\Dashboard\Widgets.exe",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,1,56,23514,2256889832,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-07 13:38:39.0534486Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3268 MsMpEng.exe",9520,,,,,,"C:\Users\hacker\AppData\Local\Microsoft\OneDrive\OneDrive.exe",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,1,56,16323,2662906288,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-07 13:38:39.0546416Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3268 MsMpEng.exe",5424,,,,,,"C:\Program Files (x86)\Microsoft\EdgeWebView\Application\140.0.3485.94\msedgewebview2.exe",,"0x8002",,,,,,,,,,,,,,,,,,,,,,,,,,1,56,20059,2709859584,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-07 13:38:39.0547114Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3268 MsMpEng.exe",5424,,,,,,"C:\Program Files (x86)\Microsoft\EdgeWebView\Application\140.0.3485.94\msedgewebview2.exe",,"0x8002",,,,,,,,,,,,,,,,,,,,,,,,,,2,56,20059,2709859584,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-07 13:38:39.0547733Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3268 MsMpEng.exe",5424,,,,,,"C:\Program Files (x86)\Microsoft\EdgeWebView\Application\140.0.3485.94\msedgewebview2.exe",,"0x8002",,,,,,,,,,,,,,,,,,,,,,,,,,128,56,20059,2709859584,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-07 13:38:39.0661759Z","ETW","Microsoft-Antimalware-Engine",38,"Cache CacheLookup"," 3268 MsMpEng.exe",5424,,,,,,"C:\Program Files (x86)\Microsoft\EdgeWebView\Application\140.0.3485.94\msedgewebview2.exe","USN Cache","MISS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-07 13:38:39.0669539Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3268 MsMpEng.exe",148,,,,,,"C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,1,56,161950,2642361520,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-07 13:38:39.0680222Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3268 MsMpEng.exe",12644,,,,,,"C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,1,56,160071,2642213752,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-07 13:38:39.0685521Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup"," 3268 MsMpEng.exe",148,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,1,56,593881,1716067224,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-10-07 13:38:39.4455557Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1960 VBoxService.exe",1332,,,"    4 System",,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:39.4455597Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1960 VBoxService.exe",1332,,,"    4 System",,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:39.4455633Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1960 VBoxService.exe",1332,,,"    4 System",,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-07 13:38:39.4465757Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1960 VBoxService.exe",1332,,," 2724 MpDefenderCoreService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
