timestamp,type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,defaultbase,imagebase,imagesize,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-09-19 08:22:40.4252668Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 9196 msedgewebview2.exe",,,,,,,,,,,,,18446656690405015552,18446656690404986880,140725944310960,0,874514358272,10888,874682253312,874682249216,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4253966Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 9228 msedgewebview2.exe",,,,,,,,,,,,,18446656690405048320,18446656690405019648,140725944310960,0,882650128384,8980,882726928384,882726924288,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4257689Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 9196 msedgewebview2.exe",10888,,," 9196 msedgewebview2.exe",,,,,,,,,,,,,18446656690405081088,18446656690405052416,140725944310960,0,874514366464,7248,874690641920,874690637824,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4260098Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 9228 msedgewebview2.exe",8980,,," 9228 msedgewebview2.exe",,,,,,,,,,,,,18446656690405113856,18446656690405085184,140725944310960,0,882650136576,10788,882735316992,882735312896,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4261842Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 9376 msedgewebview2.exe",,,,,,,,,,,,,18446656690405179392,18446656690405150720,140725944310960,0,15153586176,7528,15296626688,15296622592,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4261846Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 4756 Notepad.exe",6836,,," 4756 Notepad.exe",,,,,,,,,,,,,18446656690405146624,18446656690405117952,140725705994512,0,483297464320,9560,483304407040,483304402944,140725705994512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4263455Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 5432 SecurityHealthService.exe",7376,,," 5432 SecurityHealthService.exe",,,,,,,,,,,,,18446656690405212160,18446656690405183488,140725910359328,163,1047428259840,4428,1047433052160,1047433043968,140725910359328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4266164Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 1052 svchost.exe",11412,,," 1052 svchost.exe",,,,,,,,,,,,,18446656690405244928,18446656690405216256,140725944310960,235,805814706176,10800,805817024512,805816991744,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4268307Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 9980 WidgetService.exe",,,,,,,,,,,,,18446656690405277696,18446656690405249024,140725944310960,0,492736274432,348,492739493888,492739489792,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4270705Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,,"10712 SecurityHealthSystray.exe",,,,,,,,,,,,,18446656690405310464,18446656690405281792,140725944310960,0,1054663716864,7912,1054661476352,1054661468160,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4271501Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 9980 WidgetService.exe",348,,," 9980 WidgetService.exe",,,,,,,,,,,,,18446656690405343232,18446656690405314560,140725944310960,0,492736282624,7056,492740542464,492740538368,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4272028Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 4756 Notepad.exe",6836,,," 4756 Notepad.exe",,,"\Device\HarddiskVolume3\Windows\System32\twinapi.appcore.dll",,,,,,,,,,,,,,,,,,,,,2401845,,,,,,,,,,,3022422777,140725764685824,140725764685824,2330624,,,,,,,,,,,,
"2025-09-19 08:22:40.4273640Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 9980 WidgetService.exe",7056,,," 9980 WidgetService.exe",,,,,,,,,,,,,18446656690405376000,18446656690405347328,140725944310960,0,492736290816,644,492742639616,492742635520,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4274149Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","10712 SecurityHealthSystray.exe",7912,,,"10712 SecurityHealthSystray.exe",,,,,,,,,,,,,18446656690405408768,18446656690405380096,140725944310960,0,1054663725056,7996,1054664556544,1054664548352,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4278287Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,,"11216 ctfmon.exe",,,,,,,,,,,,,18446656690405474304,18446656690405445632,140725944310960,0,232127795200,10620,232127332352,232127324160,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4279239Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 4756 Notepad.exe",6836,,," 4756 Notepad.exe",,,,,,,,,,,,,18446656690405539840,18446656690405511168,140725944310960,0,483297472512,6920,483305455616,483305451520,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4280009Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","10712 SecurityHealthSystray.exe",7996,,,"10712 SecurityHealthSystray.exe",,,,,,,,,,,,,18446656690405572608,18446656690405543936,140725944310960,0,1054663733248,1708,1054665080832,1054665072640,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4281640Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","11216 ctfmon.exe",10620,,,"11216 ctfmon.exe",,,,,,,,,,,,,18446656690405605376,18446656690405576704,140725944310960,0,232127803392,11284,232130084864,232130076672,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4283283Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","11216 ctfmon.exe",11284,,,"11216 ctfmon.exe",,,,,,,,,,,,,18446656690405670912,18446656690405642240,140725944310960,0,232127811584,8536,232130609152,232130600960,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4283896Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,,"10780 vmtoolsd.exe",,,,,,,,,,,,,18446656690405703680,18446656690405675008,140725944310960,0,101218914304,10104,101221138432,101221134336,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4287300Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","10780 vmtoolsd.exe",10104,,,"10780 vmtoolsd.exe",,,,,,,,,,,,,18446656690405834752,18446656690405806080,140725944310960,0,101218922496,10652,101222187008,101222182912,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4287844Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","10948 msedge.exe",11532,,,"10948 msedge.exe",,,,,,,,,,,,,18446656690406031360,18446656690406002688,140725944310960,0,868698333184,8116,868908793856,868908789760,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4289741Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","10780 vmtoolsd.exe",10652,,,"10780 vmtoolsd.exe",,,,,,,,,,,,,18446656690406064128,18446656690406035456,140725944310960,0,101218930688,6748,101223235584,101223231488,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4296093Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,,"10676 msedge.exe",,,,,,,,,,,,,18446656690406227968,18446656690406199296,140725944310960,0,955362234368,9476,955380662272,955380658176,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4297032Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 6044 msedge.exe",,,,,,,,,,,,,18446656690406260736,18446656690406232064,140725944310960,0,615766171648,12044,615985971200,615985967104,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4300311Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 6044 msedge.exe",12044,,," 6044 msedge.exe",,,,,,,,,,,,,18446656690406359040,18446656690406330368,140725944310960,0,615766179840,10540,615994359808,615994355712,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4303173Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 4460 msedge.exe",8984,,," 4460 msedge.exe",,,,,,,,,,,,,18446656690406391808,18446656690406363136,140725944310960,0,67301916672,10488,67471671296,67471667200,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4306121Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","10676 msedge.exe",9476,,,"10676 msedge.exe",,,,,,,,,,,,,18446656690406424576,18446656690406395904,140725944310960,0,955362242560,9872,955389050880,955389046784,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4306235Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,,"10316 msedge.exe",,,,,,,,,,,,,18446656690406457344,18446656690406428672,140725944310960,0,520570138624,7892,520672509952,520672505856,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4307638Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,,"12084 msedge.exe",,,,,,,,,,,,,18446656690406555648,18446656690406526976,140725944310960,0,1074931757056,11840,1075067224064,1075067219968,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4308756Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,,"11340 msedge.exe",,,,,,,,,,,,,18446656690406588416,18446656690406559744,140725944310960,0,841923837952,11476,842017013760,842017009664,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4309536Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","10316 msedge.exe",7892,,,"10316 msedge.exe",,,,,,,,,,,,,18446656690406621184,18446656690406592512,140725944310960,0,520570146816,2840,520680898560,520680894464,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4311115Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,,"11320 msedge.exe",,,,,,,,,,,,,18446656690406653952,18446656690406625280,140725944310960,0,380433793024,1308,380526133248,380526129152,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4312505Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","11340 msedge.exe",11476,,,"11340 msedge.exe",,,,,,,,,,,,,18446656690406686720,18446656690406658048,140725944310960,0,841923846144,11924,842025402368,842025398272,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4315169Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","11320 msedge.exe",1308,,,"11320 msedge.exe",,,,,,,,,,,,,18446656690406752256,18446656690406723584,140725944310960,0,380433801216,8896,380534521856,380534517760,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4316322Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","10176 OneDrive.exe",4936,,,"10176 OneDrive.exe",,,,,,,,,,,,,18446656690406785024,18446656690406756352,140725944310960,0,456012410880,10384,456017313792,456017309696,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4319579Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 1076 msedge.exe",9784,,," 1076 msedge.exe",,,,,,,,,,,,,18446656690406817792,18446656690406789120,140725944310960,0,88216076288,5672,88317362176,88317358080,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4322124Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,,"11172 RuntimeBroker.exe",,,,,,,,,,,,,18446656690406850560,18446656690406821888,140725944310960,0,1061269659648,8020,1061271633920,1061271584768,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4322464Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","11132 MicrosoftStartFeedProvider.exe",11732,,,"11132 MicrosoftStartFeedProvider.exe",,,,,,,,,,,,,18446656690406883328,18446656690406854656,140725944310960,0,651369693184,8544,651375411200,651375407104,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4324651Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","11132 MicrosoftStartFeedProvider.exe",8544,,,"11132 MicrosoftStartFeedProvider.exe",,,,,,,,,,,,,18446656690406948864,18446656690406920192,140725944310960,0,651369701376,2848,651376459776,651376455680,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4326248Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","11172 RuntimeBroker.exe",8020,,,"11172 RuntimeBroker.exe",,,,,,,,,,,,,18446656690406981632,18446656690406952960,140725944310960,0,1061269667840,11968,1061272158208,1061272109056,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4326257Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 9764 msedge.exe",,,,,,,,,,,,,18446656690407014400,18446656690406985728,140725944310960,0,812880015360,7572,812981944320,812981940224,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4328603Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","10332 svchost.exe",10108,,,"10332 svchost.exe",,,,,,,,,,,,,18446656690407178240,18446656690407149568,140725944310960,0,771066552320,8268,771069313024,771069280256,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4331008Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 2092 svchost.exe",6192,,," 2092 svchost.exe",,,,,,,,,,,,,18446656690407276544,18446656690407247872,140725944310960,0,596446203904,10300,596448903168,596448870400,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4331057Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 9764 msedge.exe",7572,,," 9764 msedge.exe",,,,,,,,,,,,,18446656690407374848,18446656690407346176,140725944310960,0,812880023552,7232,812990332928,812990328832,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4334015Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 9428 svchost.exe",8456,,," 9428 svchost.exe",,,,,,,,,,,,,18446656690407407616,18446656690407378944,140725944310960,0,181582913536,3200,181585575936,181585543168,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4334482Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 8140 svchost.exe",,,,,,,,,,,,,18446656690407473152,18446656690407444480,140725944310960,0,974940061696,1848,974938243072,974938210304,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4335825Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,,"11488 RuntimeBroker.exe",,,,,,,,,,,,,18446656690407505920,18446656690407477248,140725944310960,0,54645977088,4840,54648635392,54648586240,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4336626Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 8140 svchost.exe",1848,,," 8140 svchost.exe",,,,,,,,,,,,,18446656690407669760,18446656690407641088,140725944310960,0,974940069888,7172,974941323264,974941290496,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4337831Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","11488 RuntimeBroker.exe",4840,,,"11488 RuntimeBroker.exe",,,,,,,,,,,,,18446656690407702528,18446656690407673856,140725944310960,0,54645985280,3820,54649683968,54649634816,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4338916Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 6924 WindowsPackageManagerServer.exe",,,,,,,,,,,,,18446656690407735296,18446656690407706624,140725944310960,0,281622216704,7880,281624444928,281624440832,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4339474Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 6420 ApplicationFrameHost.exe",8604,,," 6420 ApplicationFrameHost.exe",,,,,,,,,,,,,18446656690408095744,18446656690408067072,140725944310960,0,104715427840,9580,104714665984,104714657792,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4341465Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 6924 WindowsPackageManagerServer.exe",7880,,," 6924 WindowsPackageManagerServer.exe",,,,,,,,,,,,,18446656690408128512,18446656690408099840,140725944310960,0,281622224896,11124,281626542080,281626537984,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4343264Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3976 svchost.exe",10352,,," 3976 svchost.exe",,,,,,,,,,,,,18446656690408161280,18446656690408132608,140725944310960,0,534446612480,11716,534449750016,534449717248,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4343611Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 3804 FileCoAuth.exe",,,,,,,,,,,,,18446656690408292352,18446656690408263680,140725944310960,0,1010391552000,10604,1010395250688,1010395246592,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4345057Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 6828 svchost.exe",,,,,,,,,,,,,18446656690408357888,18446656690408329216,140725944310960,0,338288078848,2184,338290540544,338290507776,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4346858Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3804 FileCoAuth.exe",10604,,," 3804 FileCoAuth.exe",,,,,,,,,,,,,18446656690408652800,18446656690408624128,140725944310960,0,1010391560192,7748,1010396299264,1010396295168,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4347034Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 6828 svchost.exe",2184,,," 6828 svchost.exe",,,,,,,,,,,,,18446656690408751104,18446656690408722432,140725944310960,0,338288087040,10988,338291064832,338291032064,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4349356Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 8968 conhost.exe",8940,,," 8968 conhost.exe",,,,,,,,,,,,,18446656690408783872,18446656690408755200,140725944310960,0,930794287104,4468,930792996864,930792988672,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4351785Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,,"10132 git-bash.exe",,,,,,,,,,,,,18446656690408882176,18446656690408853504,140725944310960,0,4497453056,984,4502585344,4502581248,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4353406Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 7604 conhost.exe",,,,,,,,,,,,,18446656690408914944,18446656690408886272,140725944310960,0,703666106368,3988,703668420608,703668412416,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4354875Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","10132 git-bash.exe",984,,,"10132 git-bash.exe",,,,,,,,,,,,,18446656690409603072,18446656690409574400,140725944310960,0,4497461248,11064,4504682496,4504678400,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4355163Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 7604 conhost.exe",3988,,," 7604 conhost.exe",,,,,,,,,,,,,18446656690409635840,18446656690409607168,140725944310960,0,703666114560,7224,703669993472,703669985280,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4356338Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 3048 bash.exe",,,,,,,,,,,,,18446656690409668608,18446656690409639936,140725944310960,0,4055040,2388,6291456,6287360,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4357311Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 6660 MpCmdRun.exe",8500,,," 6660 MpCmdRun.exe",,,,,,,,,,,,,18446656690409734144,18446656690409705472,140725944310960,0,692573609984,1080,692575535104,692575526912,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4359114Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3048 bash.exe",2388,,," 3048 bash.exe",,,,,,,,,,,,,18446656690410225664,18446656690410196992,140725944310960,0,4063232,7292,11010048,11005952,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4360970Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,,"10628 msedge.exe",,,,,,,,,,,,,18446656690410291200,18446656690410262528,140725944310960,0,1051526049792,6568,1051652521984,1051652517888,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4361211Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","11720 msedge.exe",7560,,,"11720 msedge.exe",,,,,,,,,,,,,18446656690410389504,18446656690410360832,140725944310960,0,960118988800,9664,960212500480,960212496384,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4361977Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,,"  668 msedge.exe",,,,,,,,,,,,,18446656690411241472,18446656690411212800,140725944310960,0,677006708736,7712,677166186496,677166182400,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4363350Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","10036 WmiPrvSE.exe",4144,,,"10036 WmiPrvSE.exe",,,,,,,,,,,,,18446656690411372544,18446656690411343872,140725944310960,0,390406705152,3828,390408962048,390408896512,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4366735Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 8328 SearchProtocolHost.exe",9396,,," 8328 SearchProtocolHost.exe",,,,,,,,,,,,,18446656690411503616,18446656690411474944,140725944310960,0,19758673920,1292,19760414720,19760381952,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4368974Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","10292 EDRi.exe",7556,,,"10292 EDRi.exe",,,,,,,,,,,,,18446656690411536384,18446656690411507712,140725944310960,0,230135115776,3792,230144606208,230144602112,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4372885Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 6232 attack.exe",,,,,,,,,,,,,18446656690411601920,18446656690411573248,140725944310960,0,393371594752,3512,393381675008,393381670912,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4374668Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 8952 Notepad.exe",,,,,,,,,,,,,18446656690411765760,18446656690411737088,140725944310960,0,8329375744,3944,8335130624,8335126528,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4375833Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 6232 attack.exe",3512,,," 6232 attack.exe",,,,,,,,,,,,,18446656690411798528,18446656690411769856,140725944310960,0,393371602944,8372,393382723584,393382719488,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4376990Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 8952 Notepad.exe",3944,,," 8952 Notepad.exe",,,,,,,,,,,,,18446656690411831296,18446656690411802624,140725944310960,0,8329383936,5364,8336179200,8336175104,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4378973Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 9344 taskhostw.exe",11884,,," 9344 taskhostw.exe",,,,,,,,,,,,,18446656690411896832,18446656690411868160,140725944310960,0,717702356992,6472,717705183232,717705150464,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4380068Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 4756 Notepad.exe",6920,,," 4756 Notepad.exe",,,,,,,,,,,,,18446656690411962368,18446656690411933696,140725944310960,0,483297480704,6344,483306504192,483306500096,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 08:22:40.4421940Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","  820 msedge.exe",11772,,,"  820 msedge.exe",,,,,,,,,,,,,18446656690412126208,18446656690412097536,140725944310960,0,600974086144,7340,601133940736,601133936640,140725944310960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
