timestamp,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,cycletime,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,channel,eventid,action,key,vault,id,process,reason,threadtime,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,count,processcontextid,terminationtime,imagepath,classification,eventtype,fileid,fileusn,info,scansource,featureid,accessmask,washardened,engineid,flags,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,data,startstop,deltacpu,deltawall,createtime,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,startqpc,linksourcename,linktargetname,oldfilename,connid,daddr,dport,saddr,seqnum,size,sport,processimagepath,taintreason,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,targetprocesscreationtime,targetprocessstartkey,Source Name,Long Description
"2025-09-25 05:38:36.9995259Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10752 EDRi.exe",9360,,,"10752 EDRi.exe",,,"C:\Windows\System32\pdh.dll",,,,,,,,,140731231633408,140731231633408,372057,352256,3869770470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-25 05:38:36.9995718Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10752 EDRi.exe",5292,,,"10752 EDRi.exe",,,"C:\Windows\System32\wevtapi.dll",,,,,,,,,140731309621248,140731309621248,365593,339968,4203236782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-25 05:38:37.0006324Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10752 EDRi.exe",11364,,,"10752 EDRi.exe",,,"C:\Windows\System32\wbem\wbemprox.dll",,,,,,,,,140730987905024,140730987905024,106413,73728,1504955041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-25 05:38:37.0010173Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10752 EDRi.exe",5292,,,"10752 EDRi.exe",,,"C:\Windows\System32\wbemcomn.dll",,,,,,,,,140731063468032,140731063468032,511578,499712,598598288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-25 05:38:37.0031761Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10752 EDRi.exe",11364,,,"10752 EDRi.exe",,,"C:\Windows\System32\wbem\wbemsvc.dll",,,,,,,,,140730986463232,140730986463232,107464,86016,2423664634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-25 05:38:37.0045963Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","10752 EDRi.exe",11364,,,"10752 EDRi.exe",,,"C:\Windows\System32\wbem\fastprox.dll",,,,,,,,,140731073691648,140731073691648,1010423,983040,214479534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-25 05:38:37.0519416Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","14032 TimelineExplorer.exe",11588,,,"14032 TimelineExplorer.exe",,,,,,,,,,,,,,,,,18446725440625922048,18446725440625897472,140731163355600,0,713002119168,11588,713007038464,713007030272,140731163355600,1953580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-25 05:38:37.0520154Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","14032 TimelineExplorer.exe",5788,,,"14032 TimelineExplorer.exe",,,,,,,,,,,,,,,,,18446725440625864704,18446725440625840128,140731163355600,0,713002110976,5788,713003892736,713003884544,140731163355600,2799840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-25 05:38:37.7657381Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 9564 OneDrive.exe",9708,,," 9564 OneDrive.exe",,,,,,,,,,,,,,,,,18446725440630685696,18446725440630661120,140731402696576,0,515760037888,9708,515764125696,515764113408,140731402696576,3275980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-25 05:38:38.1080440Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","10752 EDRi.exe",11364,,,"10752 EDRi.exe",,,"C:\Windows\System32\wbem\wbemsvc.dll",,,,,,,,,140730986463232,140730986463232,107464,98304,2423664634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
